paperId,year,publicationDate,word_count,nonpunct_dependency_count,det_pobj_count,det_non_pobj_count,det_total_count,prep_count,pobj_count,amod_count,compound_count,prepositional_modifier_count,prenominal_modifier_count,det_pobj_per_1k_words,det_non_pobj_per_1k_words,det_total_per_1k_words,prepositional_modifier_per_1k_words,prenominal_modifier_per_1k_words,det_pobj_share_of_det,prepositional_modifier_role_prop,prenominal_modifier_role_prop,prenominal_to_prepositional_ratio
1501.07039v1,2015,2015-01-28,6.0,6,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
1501.06195v1,2015,2015-01-25,10.0,11,0,0,0,1,1,4,0,2,4,0.0,0.0,0.0,200.0,400.0,0.0,0.18181818181818182,0.36363636363636365,2.0
1501.06117v3,2015,2015-01-25,10.0,10,1,1,2,1,1,2,1,2,3,100.0,100.0,200.0,200.0,300.0,0.5,0.2,0.3,1.5
1501.06111v1,2015,2015-01-25,18.0,18,0,0,0,2,1,4,5,3,9,0.0,0.0,0.0,166.66666666666666,500.0,0.0,0.16666666666666666,0.5,3.0
1501.06066v1,2015,2015-01-24,4.0,4,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.25,
1501.05876v3,2015,2015-01-23,9.0,9,0,0,0,2,2,2,1,4,3,0.0,0.0,0.0,444.4444444444444,333.3333333333333,0.0,0.4444444444444444,0.3333333333333333,0.75
1501.05478v2,2015,2015-01-22,8.0,8,0,0,0,2,2,1,2,4,3,0.0,0.0,0.0,500.0,375.0,0.0,0.5,0.375,0.75
1501.05427v4,2015,2015-01-22,17.0,17,0,1,1,2,1,4,2,3,6,0.0,58.8235294117647,58.8235294117647,176.47058823529412,352.94117647058823,0.0,0.17647058823529413,0.35294117647058826,2.0
1501.05242v2,2015,2015-01-21,10.0,10,0,1,1,2,2,1,1,4,2,0.0,100.0,100.0,400.0,200.0,0.0,0.4,0.2,0.5
1501.05144v1,2015,2015-01-21,2.0,2,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.5,
1501.05128v1,2015,2015-01-21,16.0,16,1,0,1,4,4,2,2,8,4,62.5,0.0,62.5,500.0,250.0,1.0,0.5,0.25,0.5
1501.04870v1,2015,2015-01-20,11.0,12,0,0,0,1,1,4,3,2,7,0.0,0.0,0.0,181.8181818181818,636.3636363636364,0.0,0.16666666666666666,0.5833333333333334,3.5
1501.04448v1,2015,2015-01-19,12.0,12,0,1,1,2,2,2,3,4,5,0.0,83.33333333333333,83.33333333333333,333.3333333333333,416.6666666666667,0.0,0.3333333333333333,0.4166666666666667,1.25
1501.04222v1,2015,2015-01-17,6.0,6,0,0,0,1,0,1,0,1,1,0.0,0.0,0.0,166.66666666666666,166.66666666666666,0.0,0.16666666666666666,0.16666666666666666,1.0
1501.03659v2,2015,2015-01-15,11.0,11,1,0,1,2,2,3,1,4,4,90.9090909090909,0.0,90.9090909090909,363.6363636363636,363.6363636363636,1.0,0.36363636363636365,0.36363636363636365,1.0
1501.03386v1,2015,2015-01-14,12.0,13,0,0,0,2,2,4,1,4,5,0.0,0.0,0.0,333.3333333333333,416.6666666666667,0.0,0.3076923076923077,0.38461538461538464,1.25
1501.03379v7,2015,2015-01-14,7.0,8,0,0,0,1,1,3,2,2,5,0.0,0.0,0.0,285.7142857142857,714.2857142857143,0.0,0.25,0.625,2.5
1501.03323v2,2015,2015-01-14,18.0,18,2,0,2,3,3,4,2,6,6,111.1111111111111,0.0,111.1111111111111,333.3333333333333,333.3333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0
1501.03291v3,2015,2015-01-14,11.0,11,0,0,0,2,2,4,0,4,4,0.0,0.0,0.0,363.6363636363636,363.6363636363636,0.0,0.36363636363636365,0.36363636363636365,1.0
1501.03150v1,2015,2015-01-13,13.0,13,0,0,0,2,2,2,0,4,2,0.0,0.0,0.0,307.69230769230774,153.84615384615387,0.0,0.3076923076923077,0.15384615384615385,0.5
1501.02627v2,2015,2015-01-12,18.0,18,0,2,2,3,3,4,3,6,7,0.0,111.1111111111111,111.1111111111111,333.3333333333333,388.8888888888889,0.0,0.3333333333333333,0.3888888888888889,1.1666666666666667
1501.02284v2,2015,2015-01-09,10.0,10,0,0,0,2,2,0,2,4,2,0.0,0.0,0.0,400.0,200.0,0.0,0.4,0.2,0.5
1501.01613v1,2015,2015-01-07,2.0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1501.01579v2,2015,2015-01-07,11.0,12,0,0,0,1,1,5,0,2,5,0.0,0.0,0.0,181.8181818181818,454.5454545454545,0.0,0.16666666666666666,0.4166666666666667,2.5
1501.00926v2,2015,2015-01-05,3.0,5,0,1,1,0,0,1,1,0,2,0.0,333.3333333333333,333.3333333333333,0.0,666.6666666666666,0.0,0.0,0.4,
1501.00622v4,2015,2015-01-04,10.0,10,0,0,0,2,2,1,2,4,3,0.0,0.0,0.0,400.0,300.0,0.0,0.4,0.3,0.75
1502.00161v1,2015,2015-01-31,8.0,8,0,0,0,1,1,2,0,2,2,0.0,0.0,0.0,250.0,250.0,0.0,0.25,0.25,1.0
1502.00060v2,2015,2015-01-31,12.0,12,0,1,1,2,2,4,1,4,5,0.0,83.33333333333333,83.33333333333333,333.3333333333333,416.6666666666667,0.0,0.3333333333333333,0.4166666666666667,1.25
