feature,family,intervention_date,target_year,n_months,n_pre_months,n_target_year_months,pre_mean,target_year_observed_mean,target_year_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_post_year_excess,first_post_year_excess_se,first_post_year_excess_ci_low,first_post_year_excess_ci_high,standardized_first_post_year_excess,standardized_first_post_year_excess_se,standardized_first_post_year_excess_ci_low,standardized_first_post_year_excess_ci_high,first_post_year_excess_p,r_squared,model,hac_lags,first_post_year_excess_q
word_insight_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.11869487132912823,0.21371633998824072,0.15288585237517616,0.12292067004951472,0.00047843921877424074,0.005741270625290889,0.06083048761306338,0.036657366083944376,-0.011017949911467595,0.13267892513759436,0.49487598455621606,0.2982197060037023,-0.08963463921104042,1.0793866083234727,0.09702832595330213,0.05622052677993872,pretrend_plus_first_post_year_indicator_wls_hac,6,0.43487740233772754
word_while_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.04812832704517982,0.008529512111907197,0.035841448245199956,0.10318770436758097,-0.0002019388554867431,-0.0024232662658409173,-0.027311936133294,0.01702764675234537,-0.060686123767890926,0.006062251501302924,-0.26468207913611397,0.1650162377068545,-0.5881139050415488,0.05874974676932084,0.10871935058443188,0.024679278664244908,pretrend_plus_first_post_year_indicator_wls_hac,6,0.43487740233772754
certainty_ratio,other,2022-11-30,2023,107,95,12,9.733349932159083e-05,0.00017193144624052866,0.00013648246516451124,0.00011846666302548135,3.7996038888112115e-07,4.559524666573454e-06,3.544898107601615e-05,5.49444727130582e-05,-7.224218544157791e-05,0.00014314014759361023,0.29923170089117246,0.4637969139152677,-0.6098102503827522,1.2082736521650972,0.5188116519302097,0.02278914224446571,pretrend_plus_first_post_year_indicator_wls_hac,6,0.5188116519302097
dependency_entropy,syntax,2022-11-30,2023,107,95,12,1.7198072551931567,1.7438719745044235,1.747975702883531,0.021507908931584024,0.0005526698882712181,0.006632038659254617,-0.0041037283791354184,0.004216059319264637,-0.012367204644894107,0.00415974788662327,-0.19080089990102003,0.19602367355542502,-0.5750073000696531,0.193405500267613,0.33037619351770486,0.42886064971239535,pretrend_plus_first_post_year_indicator_wls_hac,6,0.544985694491358
dependency_length,syntax,2022-11-30,2023,107,95,12,1.9464598080716853,1.9838304596409504,1.977607168803309,0.029653960979287398,0.0006557885983649303,0.007869463180379163,0.006223290837610529,0.007111078860122651,-0.007714423728229867,0.020161005403450925,0.20986372923190103,0.23980199019920387,-0.2601481715585386,0.6798756300223406,0.3814899861439506,0.3740025339051207,pretrend_plus_first_post_year_indicator_wls_hac,6,0.544985694491358
verb_enhance_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.2517678468329314,0.46908545921756345,0.30149623907938466,0.19805445897076462,0.0005422098253813149,0.006506517904575779,0.16758922013817623,0.11833044829652738,-0.06433845852301742,0.3995168987993699,0.846177465577357,0.59746419702671,-0.3248523605949947,2.017207291749709,0.15669311367892133,0.09296307832294493,pretrend_plus_first_post_year_indicator_wls_hac,6,0.621748793290393
verb_exhibit_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.0029817664693111293,0.015921755942226758,0.004496295091174043,0.017333441329287044,4.952698730027795e-06,5.9432384760333535e-05,0.011425460851052751,0.009812539737635994,-0.007807117034713797,0.0306580387368193,0.6591570960434723,0.5661045346521274,-0.45040779187469737,1.768721983961642,0.2442726979998635,0.02709680455049679,pretrend_plus_first_post_year_indicator_wls_hac,6,0.621748793290393
verb_align_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.051020850825977446,0.10397625801924676,0.071677445715359,0.08423695619636731,0.00026844930640840167,0.0032213916769008198,0.03229881230388735,0.029670199435639952,-0.02585477858996696,0.09045240319774166,0.38342805536081587,0.3522230713853769,-0.3069291645545229,1.0737852752761547,0.27633279701795244,0.03183474667719399,pretrend_plus_first_post_year_indicator_wls_hac,6,0.621748793290393
word_particularly_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.0009193288899103652,0.0,0.00394094205724077,0.008960509625197849,5.645842837256772e-05,0.0006775011404708126,-0.003940942057240768,0.003665233512935996,-0.01112479974259532,0.003242915628113785,-0.43981226761460585,0.4090429748135076,-1.2415364982490806,0.3619119630198691,0.28227506113721207,0.01631574079991238,pretrend_plus_first_post_year_indicator_wls_hac,6,0.6365999115385039
word_across_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.23542731497724012,0.22376467260106758,0.2544645094568942,0.19367802087161967,0.00037855259014322486,0.004542631081718698,-0.030699836855830477,0.029281005741600176,-0.08809060810936682,0.026690934397705868,-0.15850965802763958,0.15118393718515546,-0.4548301749105443,0.13781085885526512,0.29442871051965575,0.003171246834577368,pretrend_plus_first_post_year_indicator_wls_hac,6,0.6365999115385039
word_finding_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.05145230910348509,0.03826426248004908,0.058187623149586615,0.08913224239938217,0.00025904561205094233,0.003108547344611308,-0.019923360669538186,0.020250458913503633,-0.0596142601400053,0.019767538800928932,-0.2235258547660671,0.2271956630774051,-0.668829354397781,0.22177764486564688,0.3251905660352453,0.006616134971632381,pretrend_plus_first_post_year_indicator_wls_hac,6,0.6365999115385039
marker_words_total_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.568231273885192,0.667795990465057,0.6117900287955433,0.2769753229970667,0.0009314324346114678,0.011177189215337615,0.0560059616695056,0.06265016434275433,-0.06678836044229289,0.17880028378130408,0.20220560107478863,0.22619402936274519,-0.2411346964761919,0.6455458986257692,0.3713499483974606,0.02506700571555931,pretrend_plus_first_post_year_indicator_wls_hac,6,0.6365999115385039
list_of_three_per_1k_words,syntax,2022-11-30,2023,107,95,12,1.670062195519318,1.9092808580625213,1.8013684288744451,0.49439918785904696,0.004242413262787124,0.05090895915344549,0.107912429188054,0.17268273852561097,-0.23054573832214353,0.4463705966982515,0.21826983506052966,0.34927795750110086,-0.46631496164162806,0.9028546317626873,0.5320253431320447,0.07301725234553236,pretrend_plus_first_post_year_indicator_wls_hac,6,0.6460171336181837
coordination_count,syntax,2022-11-30,2023,107,95,12,0.23908754976358443,0.25312180143295804,0.24857690379594097,0.023881539828415364,0.0002833268031882896,0.0033999216382594754,0.004544897637013559,0.008243689223546367,-0.011612733241137322,0.02070252851516444,0.1903100750482525,0.34519085799223226,-0.4862640066165228,0.8668841567130278,0.5814154202563653,0.13581724627509872,pretrend_plus_first_post_year_indicator_wls_hac,6,0.6460171336181837
word_interplay_per_1k_words,marker_words,2022-11-30,2023,107,95,12,0.01874304527356889,0.018683693197511,0.035715463224865934,0.05330983204304486,0.00036309423520239505,0.00435713082242874,-0.01703177002735502,0.02215043600904144,-0.06044662460507624,0.0263830845503662,-0.3194864694678229,0.4155037665689162,-1.1338738519428986,0.4949009130072528,0.4419446425541869,0.027749635402525286,pretrend_plus_first_post_year_indicator_wls_hac,6,0.6629169638312804
em_dash_per_1k_words,punctuation,2022-11-30,2023,107,95,12,0.47141095702031993,0.746601134620719,0.7795649849449324,0.4040557445661034,0.005799226599728259,0.0695907191967391,-0.03296385032421609,0.08731147021784887,-0.20409433195119986,0.13816663130276768,-0.08158243204688113,0.21608768441495266,-0.5051142935001883,0.34194942940642603,0.7057699796643034,0.1574853363787737,pretrend_plus_first_post_year_indicator_wls_hac,6,0.7057699796643034
summary_marker_overall_per_1k_words,summary_markers,2022-11-30,2023,107,95,12,0.01900025428361375,0.04089291806794363,0.023059957692125377,0.040729922050587807,3.638305021078511e-05,0.0004365966025294213,0.017832960375818115,0.013863135810398273,-0.009338785812562499,0.04500470656419873,0.4378343850908684,0.34036735432932663,-0.2292856293946117,1.1049543995763484,0.19831803039235696,0.023840410774546572,pretrend_plus_first_post_year_indicator_wls_hac,6,0.7077479508692626
