paperId,year,publicationDate,word_count,nonpunct_dependency_count,det_pobj_count,det_non_pobj_count,det_total_count,prep_count,pobj_count,amod_count,compound_count,prepositional_modifier_count,prenominal_modifier_count,det_pobj_per_1k_words,det_non_pobj_per_1k_words,det_total_per_1k_words,prepositional_modifier_per_1k_words,prenominal_modifier_per_1k_words,det_pobj_share_of_det,prepositional_modifier_role_prop,prenominal_modifier_role_prop,prenominal_to_prepositional_ratio
10.1101/2024.02.26.24303375,2024,2024-02-28,19.0,19,1,0,1,4,4,5,1,8,6,52.63157894736842,0.0,52.63157894736842,421.05263157894734,315.7894736842105,1.0,0.42105263157894735,0.3157894736842105,0.75
10.1101/2024.02.26.24303283,2024,2024-02-28,6.0,8,0,0,0,1,0,0,3,1,3,0.0,0.0,0.0,166.66666666666666,500.0,0.0,0.125,0.375,3.0
10.1101/2024.02.27.24303435,2024,2024-02-28,18.0,18,1,1,2,1,2,3,1,3,4,55.55555555555555,55.55555555555555,111.1111111111111,166.66666666666666,222.2222222222222,0.5,0.16666666666666666,0.2222222222222222,1.3333333333333333
10.1101/2024.02.26.24303289,2024,2024-02-28,18.0,18,0,0,0,5,5,2,5,10,7,0.0,0.0,0.0,555.5555555555555,388.8888888888889,0.0,0.5555555555555556,0.3888888888888889,0.7
10.1101/2024.02.26.24303316,2024,2024-02-28,17.0,17,0,2,2,2,2,1,3,4,4,0.0,117.6470588235294,117.6470588235294,235.2941176470588,235.2941176470588,0.0,0.23529411764705882,0.23529411764705882,1.0
10.1101/2024.02.26.24303288,2024,2024-02-28,21.0,21,0,1,1,1,1,2,4,2,6,0.0,47.61904761904761,47.61904761904761,95.23809523809523,285.7142857142857,0.0,0.09523809523809523,0.2857142857142857,3.0
10.1101/2024.02.27.24303447,2024,2024-02-28,12.0,12,0,1,1,2,2,2,2,4,4,0.0,83.33333333333333,83.33333333333333,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
10.1101/2024.02.26.24303386,2024,2024-02-28,10.0,10,1,0,1,1,1,1,5,2,6,100.0,0.0,100.0,200.0,600.0,1.0,0.2,0.6,3.0
10.1101/2024.02.27.24303426,2024,2024-02-28,14.0,15,1,0,1,2,2,2,4,4,6,71.42857142857143,0.0,71.42857142857143,285.7142857142857,428.57142857142856,1.0,0.26666666666666666,0.4,1.5
10.1101/2024.02.26.24303362,2024,2024-02-28,12.0,14,0,0,0,2,2,3,1,4,4,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.2857142857142857,0.2857142857142857,1.0
10.1101/2024.02.27.24303448,2024,2024-02-28,8.0,8,0,0,0,2,2,1,2,4,3,0.0,0.0,0.0,500.0,375.0,0.0,0.5,0.375,0.75
10.1101/2024.02.27.23300005,2024,2024-02-28,8.0,9,0,1,1,2,2,0,0,4,0,0.0,125.0,125.0,500.0,0.0,0.0,0.4444444444444444,0.0,0.0
10.1101/2024.02.25.24302970,2024,2024-02-28,20.0,20,0,2,2,1,1,4,1,2,5,0.0,100.0,100.0,100.0,250.0,0.0,0.1,0.25,2.5
10.1101/2024.02.26.24303406,2024,2024-02-28,17.0,19,1,1,2,4,3,1,3,7,4,58.8235294117647,58.8235294117647,117.6470588235294,411.7647058823529,235.2941176470588,0.5,0.3684210526315789,0.21052631578947367,0.5714285714285714
10.1101/2024.02.27.24303387,2024,2024-02-28,14.0,14,1,0,1,4,4,1,1,8,2,71.42857142857143,0.0,71.42857142857143,571.4285714285714,142.85714285714286,1.0,0.5714285714285714,0.14285714285714285,0.25
10.1101/2024.02.26.24303307,2024,2024-02-28,15.0,16,0,1,1,2,1,2,2,3,4,0.0,66.66666666666667,66.66666666666667,200.0,266.6666666666667,0.0,0.1875,0.25,1.3333333333333333
10.1101/2024.02.27.24303369,2024,2024-02-28,27.0,29,1,0,1,6,6,3,4,12,7,37.03703703703704,0.0,37.03703703703704,444.4444444444444,259.25925925925924,1.0,0.41379310344827586,0.2413793103448276,0.5833333333333334
10.1101/2024.02.18.24302988,2024,2024-02-28,14.0,14,0,0,0,2,2,1,5,4,6,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
10.1101/2024.02.27.24303456,2024,2024-02-28,19.0,19,0,1,1,4,4,4,1,8,5,0.0,52.63157894736842,52.63157894736842,421.05263157894734,263.1578947368421,0.0,0.42105263157894735,0.2631578947368421,0.625
10.1101/2024.02.27.24303370,2024,2024-02-28,34.0,35,0,1,1,4,4,6,4,8,10,0.0,29.41176470588235,29.41176470588235,235.2941176470588,294.11764705882354,0.0,0.22857142857142856,0.2857142857142857,1.25
10.1101/2024.02.26.24303208,2024,2024-02-28,10.0,11,0,0,0,1,1,1,4,2,5,0.0,0.0,0.0,200.0,500.0,0.0,0.18181818181818182,0.45454545454545453,2.5
10.1101/2024.02.26.24303419,2024,2024-02-28,16.0,16,0,0,0,3,2,1,3,5,4,0.0,0.0,0.0,312.5,250.0,0.0,0.3125,0.25,0.8
10.1101/2024.02.27.24303434,2024,2024-02-28,15.0,15,0,0,0,3,2,2,0,5,2,0.0,0.0,0.0,333.3333333333333,133.33333333333334,0.0,0.3333333333333333,0.13333333333333333,0.4
10.1101/2024.02.27.24303436,2024,2024-02-28,15.0,17,0,0,0,4,3,3,4,7,7,0.0,0.0,0.0,466.6666666666667,466.6666666666667,0.0,0.4117647058823529,0.4117647058823529,1.0
10.1101/2024.02.27.24303385,2024,2024-02-28,7.0,8,0,0,0,2,2,0,1,4,1,0.0,0.0,0.0,571.4285714285714,142.85714285714286,0.0,0.5,0.125,0.25
10.1101/2024.02.26.24302674,2024,2024-02-28,17.0,17,1,0,1,3,3,4,3,6,7,58.8235294117647,0.0,58.8235294117647,352.94117647058823,411.7647058823529,1.0,0.35294117647058826,0.4117647058823529,1.1666666666666667
10.1101/2024.02.22.24303214,2024,2024-02-29,14.0,14,1,1,2,2,2,2,3,4,5,71.42857142857143,71.42857142857143,142.85714285714286,285.7142857142857,357.14285714285717,0.5,0.2857142857142857,0.35714285714285715,1.25
10.1101/2024.02.27.24303462,2024,2024-02-28,24.0,25,2,1,3,4,4,8,1,8,9,83.33333333333333,41.666666666666664,125.0,333.3333333333333,375.0,0.6666666666666666,0.32,0.36,1.125
10.1101/2024.02.27.24303450,2024,2024-02-28,12.0,12,1,0,1,2,2,2,0,4,2,83.33333333333333,0.0,83.33333333333333,333.3333333333333,166.66666666666666,1.0,0.3333333333333333,0.16666666666666666,0.5
10.1101/2024.02.26.24303272,2024,2024-02-28,17.0,17,0,0,0,2,3,7,0,5,7,0.0,0.0,0.0,294.11764705882354,411.7647058823529,0.0,0.29411764705882354,0.4117647058823529,1.4
10.1101/2024.02.27.24303403,2024,2024-02-29,10.0,10,0,0,0,2,2,2,1,4,3,0.0,0.0,0.0,400.0,300.0,0.0,0.4,0.3,0.75
10.1101/2024.02.29.24303506,2024,2024-02-29,20.0,20,1,1,2,3,3,4,2,6,6,50.0,50.0,100.0,300.0,300.0,0.5,0.3,0.3,1.0
10.1101/2024.02.28.24303461,2024,2024-02-29,10.0,15,0,1,1,0,0,0,7,0,7,0.0,100.0,100.0,0.0,700.0,0.0,0.0,0.4666666666666667,
10.1101/2024.02.27.24303468,2024,2024-02-29,15.0,15,0,1,1,3,3,3,1,6,4,0.0,66.66666666666667,66.66666666666667,400.0,266.6666666666667,0.0,0.4,0.26666666666666666,0.6666666666666666
10.1101/2024.02.28.24302787,2024,2024-02-29,16.0,17,0,1,1,2,2,6,1,4,7,0.0,62.5,62.5,250.0,437.5,0.0,0.23529411764705882,0.4117647058823529,1.75
10.1101/2024.02.27.24303475,2024,2024-02-29,17.0,17,1,0,1,3,3,3,2,6,5,58.8235294117647,0.0,58.8235294117647,352.94117647058823,294.11764705882354,1.0,0.35294117647058826,0.29411764705882354,0.8333333333333334
10.1101/2024.02.27.24303425,2024,2024-02-29,18.0,18,0,1,1,4,4,2,2,8,4,0.0,55.55555555555555,55.55555555555555,444.4444444444444,222.2222222222222,0.0,0.4444444444444444,0.2222222222222222,0.5
10.1101/2024.02.27.24303441,2024,2024-02-29,10.0,10,1,0,1,1,1,0,0,2,0,100.0,0.0,100.0,200.0,0.0,1.0,0.2,0.0,0.0
10.1101/2024.02.28.24303514,2024,2024-02-29,13.0,13,0,0,0,1,1,4,2,2,6,0.0,0.0,0.0,153.84615384615387,461.53846153846155,0.0,0.15384615384615385,0.46153846153846156,3.0
10.1101/2024.02.29.24303559,2024,2024-02-29,9.0,9,0,1,1,0,0,2,1,0,3,0.0,111.1111111111111,111.1111111111111,0.0,333.3333333333333,0.0,0.0,0.3333333333333333,
10.1101/2024.02.27.24303479,2024,2024-02-29,12.0,12,1,1,2,2,2,2,1,4,3,83.33333333333333,83.33333333333333,166.66666666666666,333.3333333333333,250.0,0.5,0.3333333333333333,0.25,0.75
10.1101/2024.02.28.24303519,2024,2024-02-29,18.0,18,0,2,2,2,1,2,4,3,6,0.0,111.1111111111111,111.1111111111111,166.66666666666666,333.3333333333333,0.0,0.16666666666666666,0.3333333333333333,2.0
10.1101/2024.02.28.24303482,2024,2024-02-29,7.0,8,0,0,0,2,2,1,0,4,1,0.0,0.0,0.0,571.4285714285714,142.85714285714286,0.0,0.5,0.125,0.25
10.1101/2024.02.28.24303352,2024,2024-02-29,16.0,16,0,1,1,2,2,4,1,4,5,0.0,62.5,62.5,250.0,312.5,0.0,0.25,0.3125,1.25
10.1101/2024.02.27.24303471,2024,2024-02-29,14.0,15,1,1,2,2,2,2,1,4,3,71.42857142857143,71.42857142857143,142.85714285714286,285.7142857142857,214.28571428571428,0.5,0.26666666666666666,0.2,0.75
10.1101/2024.02.27.24303476,2024,2024-02-29,18.0,19,1,1,2,2,2,3,1,4,4,55.55555555555555,55.55555555555555,111.1111111111111,222.2222222222222,222.2222222222222,0.5,0.21052631578947367,0.21052631578947367,1.0
10.1101/2024.02.27.24303473,2024,2024-02-29,19.0,21,0,0,0,3,3,5,3,6,8,0.0,0.0,0.0,315.7894736842105,421.05263157894734,0.0,0.2857142857142857,0.38095238095238093,1.3333333333333333
10.1101/2024.02.28.24303494,2024,2024-02-29,20.0,22,0,1,1,3,3,3,4,6,7,0.0,50.0,50.0,300.0,350.0,0.0,0.2727272727272727,0.3181818181818182,1.1666666666666667
10.1101/2024.02.29.24303553,2024,2024-02-29,22.0,22,1,0,1,6,6,3,2,12,5,45.45454545454545,0.0,45.45454545454545,545.4545454545454,227.27272727272725,1.0,0.5454545454545454,0.22727272727272727,0.4166666666666667
10.1101/2024.02.28.24303510,2024,2024-02-29,14.0,15,0,0,0,1,1,4,4,2,8,0.0,0.0,0.0,142.85714285714286,571.4285714285714,0.0,0.13333333333333333,0.5333333333333333,4.0
10.1101/2024.02.28.24303481,2024,2024-02-29,11.0,11,1,0,1,3,3,1,2,6,3,90.9090909090909,0.0,90.9090909090909,545.4545454545454,272.7272727272727,1.0,0.5454545454545454,0.2727272727272727,0.5
10.1101/2024.02.29.24303532,2024,2024-02-29,19.0,21,0,1,1,3,3,7,0,6,7,0.0,52.63157894736842,52.63157894736842,315.7894736842105,368.4210526315789,0.0,0.2857142857142857,0.3333333333333333,1.1666666666666667
10.1101/2024.02.28.24303493,2024,2024-02-29,18.0,18,0,0,0,4,4,4,1,8,5,0.0,0.0,0.0,444.4444444444444,277.77777777777777,0.0,0.4444444444444444,0.2777777777777778,0.625
10.1101/2024.02.28.24303478,2024,2024-02-29,13.0,13,0,0,0,2,2,2,3,4,5,0.0,0.0,0.0,307.69230769230774,384.61538461538464,0.0,0.3076923076923077,0.38461538461538464,1.25
10.1101/2024.02.27.24303438,2024,2024-02-29,13.0,14,0,0,0,4,3,3,1,7,4,0.0,0.0,0.0,538.4615384615385,307.69230769230774,0.0,0.5,0.2857142857142857,0.5714285714285714
10.1101/2024.02.28.24303525,2024,2024-02-29,19.0,19,0,1,1,2,2,4,2,4,6,0.0,52.63157894736842,52.63157894736842,210.52631578947367,315.7894736842105,0.0,0.21052631578947367,0.3157894736842105,1.5
10.1101/2024.02.24.24303321,2024,2024-02-29,14.0,14,0,2,2,2,2,3,0,4,3,0.0,142.85714285714286,142.85714285714286,285.7142857142857,214.28571428571428,0.0,0.2857142857142857,0.21428571428571427,0.75
10.1101/2024.02.28.24303497,2024,2024-02-29,21.0,21,0,1,1,3,3,6,1,6,7,0.0,47.61904761904761,47.61904761904761,285.7142857142857,333.3333333333333,0.0,0.2857142857142857,0.3333333333333333,1.1666666666666667
10.1101/2024.02.27.24303356,2024,2024-02-29,22.0,24,0,2,2,3,3,4,3,6,7,0.0,90.9090909090909,90.9090909090909,272.7272727272727,318.1818181818182,0.0,0.25,0.2916666666666667,1.1666666666666667
10.1101/2024.02.26.24303388,2024,2024-02-29,9.0,10,1,0,1,2,2,3,1,4,4,111.1111111111111,0.0,111.1111111111111,444.4444444444444,444.4444444444444,1.0,0.4,0.4,1.0
10.1101/2024.02.27.24303073,2024,2024-02-29,8.0,9,0,0,0,2,2,2,1,4,3,0.0,0.0,0.0,500.0,375.0,0.0,0.4444444444444444,0.3333333333333333,0.75
10.1101/2024.02.28.24303489,2024,2024-02-29,17.0,17,0,1,1,2,2,2,2,4,4,0.0,58.8235294117647,58.8235294117647,235.2941176470588,235.2941176470588,0.0,0.23529411764705882,0.23529411764705882,1.0
10.1101/2024.02.29.24303530,2024,2024-02-29,25.0,27,1,2,3,5,5,3,2,10,5,40.0,80.0,120.0,400.0,200.0,0.3333333333333333,0.37037037037037035,0.18518518518518517,0.5
10.1101/2024.02.27.24303455,2024,2024-02-29,22.0,24,2,1,3,5,5,6,0,10,6,90.9090909090909,45.45454545454545,136.36363636363635,454.5454545454545,272.7272727272727,0.6666666666666666,0.4166666666666667,0.25,0.6
10.1101/2024.02.28.24303443,2024,2024-02-29,15.0,15,1,0,1,3,3,2,2,6,4,66.66666666666667,0.0,66.66666666666667,400.0,266.6666666666667,1.0,0.4,0.26666666666666666,0.6666666666666666
10.1101/2024.02.28.24303492,2024,2024-02-29,25.0,25,1,0,1,5,5,3,0,10,3,40.0,0.0,40.0,400.0,120.0,1.0,0.4,0.12,0.3
10.1101/2024.02.28.24303487,2024,2024-02-29,17.0,19,0,2,2,4,4,2,2,8,4,0.0,117.6470588235294,117.6470588235294,470.5882352941176,235.2941176470588,0.0,0.42105263157894735,0.21052631578947367,0.5
10.1101/2024.02.27.24303454,2024,2024-02-29,18.0,22,0,1,1,2,2,7,4,4,11,0.0,55.55555555555555,55.55555555555555,222.2222222222222,611.1111111111112,0.0,0.18181818181818182,0.5,2.75
10.1101/2024.02.27.24303429,2024,2024-02-29,22.0,22,1,0,1,5,4,2,2,9,4,45.45454545454545,0.0,45.45454545454545,409.0909090909091,181.8181818181818,1.0,0.4090909090909091,0.18181818181818182,0.4444444444444444
10.1101/2024.02.27.24303439,2024,2024-02-29,22.0,22,0,1,1,3,3,2,2,6,4,0.0,45.45454545454545,45.45454545454545,272.7272727272727,181.8181818181818,0.0,0.2727272727272727,0.18181818181818182,0.6666666666666666
10.1101/2024.02.27.24303078,2024,2024-02-29,16.0,16,0,0,0,2,2,3,4,4,7,0.0,0.0,0.0,250.0,437.5,0.0,0.25,0.4375,1.75
10.1101/2024.02.27.24303346,2024,2024-02-29,13.0,13,1,0,1,3,3,3,2,6,5,76.92307692307693,0.0,76.92307692307693,461.53846153846155,384.61538461538464,1.0,0.46153846153846156,0.38461538461538464,0.8333333333333334
10.1101/2024.02.26.24303367,2024,2024-02-29,18.0,18,0,1,1,4,4,3,2,8,5,0.0,55.55555555555555,55.55555555555555,444.4444444444444,277.77777777777777,0.0,0.4444444444444444,0.2777777777777778,0.625
10.1101/2024.02.27.24303445,2024,2024-02-29,6.0,6,0,1,1,0,0,2,0,0,2,0.0,166.66666666666666,166.66666666666666,0.0,333.3333333333333,0.0,0.0,0.3333333333333333,
10.1101/2024.02.28.24303427,2024,2024-02-29,5.0,5,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.4,
10.1101/2024.02.28.24303432,2024,2024-02-29,25.0,25,0,1,1,4,4,4,3,8,7,0.0,40.0,40.0,320.0,280.0,0.0,0.32,0.28,0.875
10.1101/2024.02.28.24303459,2024,2024-02-29,15.0,16,0,1,1,2,2,3,1,4,4,0.0,66.66666666666667,66.66666666666667,266.6666666666667,266.6666666666667,0.0,0.25,0.25,1.0
10.1101/2024.02.27.24302544,2024,2024-02-29,15.0,16,0,1,1,1,2,0,1,3,1,0.0,66.66666666666667,66.66666666666667,200.0,66.66666666666667,0.0,0.1875,0.0625,0.3333333333333333
10.1101/2024.02.28.24303254,2024,2024-02-29,33.0,33,2,0,2,4,4,4,6,8,10,60.60606060606061,0.0,60.60606060606061,242.42424242424244,303.03030303030306,1.0,0.24242424242424243,0.30303030303030304,1.25
10.1101/2024.02.29.24303535,2024,2024-02-29,18.0,18,0,0,0,2,1,4,2,3,6,0.0,0.0,0.0,166.66666666666666,333.3333333333333,0.0,0.16666666666666666,0.3333333333333333,2.0
10.1101/2024.02.28.24303521,2024,2024-02-29,16.0,16,1,0,1,2,2,5,2,4,7,62.5,0.0,62.5,250.0,437.5,1.0,0.25,0.4375,1.75
10.1101/2024.02.29.24303527,2024,2024-02-29,23.0,23,4,0,4,6,6,3,2,12,5,173.91304347826087,0.0,173.91304347826087,521.7391304347826,217.3913043478261,1.0,0.5217391304347826,0.21739130434782608,0.4166666666666667
10.1101/2024.02.28.24303505,2024,2024-02-29,11.0,12,1,0,1,2,2,2,2,4,4,90.9090909090909,0.0,90.9090909090909,363.6363636363636,363.6363636363636,1.0,0.3333333333333333,0.3333333333333333,1.0
10.1101/2024.02.29.24303158,2024,2024-02-29,12.0,18,0,0,0,4,2,1,4,6,5,0.0,0.0,0.0,500.0,416.6666666666667,0.0,0.3333333333333333,0.2777777777777778,0.8333333333333334
10.1101/2024.02.28.24303416,2024,2024-02-29,13.0,13,0,0,0,2,2,4,3,4,7,0.0,0.0,0.0,307.69230769230774,538.4615384615385,0.0,0.3076923076923077,0.5384615384615384,1.75
10.1101/2024.02.28.24303518,2024,2024-02-29,14.0,15,0,1,1,4,4,1,1,8,2,0.0,71.42857142857143,71.42857142857143,571.4285714285714,142.85714285714286,0.0,0.5333333333333333,0.13333333333333333,0.25
10.1101/2024.02.28.24303516,2024,2024-02-29,15.0,16,2,0,2,4,4,2,1,8,3,133.33333333333334,0.0,133.33333333333334,533.3333333333334,200.0,1.0,0.5,0.1875,0.375
10.1101/2024.02.27.24302719,2024,2024-02-29,12.0,12,1,0,1,3,3,1,3,6,4,83.33333333333333,0.0,83.33333333333333,500.0,333.3333333333333,1.0,0.5,0.3333333333333333,0.6666666666666666
10.1101/2024.02.28.24302571,2024,2024-02-29,18.0,20,0,1,1,2,3,5,1,5,6,0.0,55.55555555555555,55.55555555555555,277.77777777777777,333.3333333333333,0.0,0.25,0.3,1.2
10.1101/2024.02.26.24303120,2024,2024-02-28,21.0,21,0,2,2,4,4,3,1,8,4,0.0,95.23809523809523,95.23809523809523,380.9523809523809,190.47619047619045,0.0,0.38095238095238093,0.19047619047619047,0.5
10.1101/2024.02.29.24303534,2024,2024-02-29,31.0,32,2,4,6,4,4,4,7,8,11,64.51612903225806,129.03225806451613,193.54838709677418,258.06451612903226,354.8387096774194,0.3333333333333333,0.25,0.34375,1.375
10.1101/2024.02.25.24303341,2024,2024-02-29,14.0,14,0,1,1,2,2,4,1,4,5,0.0,71.42857142857143,71.42857142857143,285.7142857142857,357.14285714285717,0.0,0.2857142857142857,0.35714285714285715,1.25
10.1101/2024.02.23.24303301,2024,2024-02-28,10.0,10,0,1,1,1,1,2,2,2,4,0.0,100.0,100.0,200.0,400.0,0.0,0.2,0.4,2.0
10.1101/2024.02.28.24303498,2024,2024-03-01,18.0,18,1,1,2,2,2,2,4,4,6,55.55555555555555,55.55555555555555,111.1111111111111,222.2222222222222,333.3333333333333,0.5,0.2222222222222222,0.3333333333333333,1.5
10.1101/2024.02.28.24303451,2024,2024-03-01,8.0,9,0,0,0,2,1,1,2,3,3,0.0,0.0,0.0,375.0,375.0,0.0,0.3333333333333333,0.3333333333333333,1.0
10.1101/2024.02.28.24303466,2024,2024-03-01,11.0,11,1,0,1,2,2,3,2,4,5,90.9090909090909,0.0,90.9090909090909,363.6363636363636,454.5454545454545,1.0,0.36363636363636365,0.45454545454545453,1.25
10.1101/2024.02.28.24303260,2024,2024-03-01,19.0,19,0,2,2,3,3,3,5,6,8,0.0,105.26315789473684,105.26315789473684,315.7894736842105,421.05263157894734,0.0,0.3157894736842105,0.42105263157894735,1.3333333333333333
10.1101/2024.02.29.24303563,2024,2024-03-02,18.0,20,0,2,2,2,2,2,2,4,4,0.0,111.1111111111111,111.1111111111111,222.2222222222222,222.2222222222222,0.0,0.2,0.2,1.0
10.1101/2024.02.29.24303585,2024,2024-03-02,14.0,14,1,0,1,3,4,3,0,7,3,71.42857142857143,0.0,71.42857142857143,500.0,214.28571428571428,1.0,0.5,0.21428571428571427,0.42857142857142855
10.1101/2024.02.29.24303571,2024,2024-03-02,16.0,16,1,0,1,1,1,1,4,2,5,62.5,0.0,62.5,125.0,312.5,1.0,0.125,0.3125,2.5
10.1101/2024.02.28.24303173,2024,2024-03-02,12.0,12,0,0,0,1,1,2,0,2,2,0.0,0.0,0.0,166.66666666666666,166.66666666666666,0.0,0.16666666666666666,0.16666666666666666,1.0
10.1101/2024.03.01.24303613,2024,2024-03-02,23.0,25,0,2,2,2,2,6,2,4,8,0.0,86.95652173913044,86.95652173913044,173.91304347826087,347.82608695652175,0.0,0.16,0.32,2.0
10.1101/2024.02.29.24303579,2024,2024-03-02,25.0,25,1,0,1,2,3,5,1,5,6,40.0,0.0,40.0,200.0,240.0,1.0,0.2,0.24,1.2
10.1101/2024.03.01.24303566,2024,2024-03-02,14.0,14,0,0,0,1,1,4,2,2,6,0.0,0.0,0.0,142.85714285714286,428.57142857142856,0.0,0.14285714285714285,0.42857142857142855,3.0
10.1101/2024.03.01.24303598,2024,2024-03-02,10.0,10,0,0,0,2,2,1,3,4,4,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
10.1101/2024.02.29.24303536,2024,2024-03-02,11.0,11,0,0,0,2,1,3,2,3,5,0.0,0.0,0.0,272.7272727272727,454.5454545454545,0.0,0.2727272727272727,0.45454545454545453,1.6666666666666667
10.1101/2024.03.01.24303567,2024,2024-03-02,15.0,15,0,1,1,1,1,1,4,2,5,0.0,66.66666666666667,66.66666666666667,133.33333333333334,333.3333333333333,0.0,0.13333333333333333,0.3333333333333333,2.5
10.1101/2024.02.29.24303561,2024,2024-03-02,17.0,18,0,1,1,3,3,3,2,6,5,0.0,58.8235294117647,58.8235294117647,352.94117647058823,294.11764705882354,0.0,0.3333333333333333,0.2777777777777778,0.8333333333333334
10.1101/2024.02.29.24303483,2024,2024-03-02,12.0,12,0,1,1,2,2,3,1,4,4,0.0,83.33333333333333,83.33333333333333,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
10.1101/2024.03.01.24303599,2024,2024-03-02,25.0,26,0,1,1,3,3,6,2,6,8,0.0,40.0,40.0,240.0,320.0,0.0,0.23076923076923078,0.3076923076923077,1.3333333333333333
10.1101/2024.02.29.24303564,2024,2024-03-02,13.0,14,0,1,1,0,0,6,2,0,8,0.0,76.92307692307693,76.92307692307693,0.0,615.3846153846155,0.0,0.0,0.5714285714285714,
10.1101/2024.03.01.24303624,2024,2024-03-02,15.0,15,1,0,1,3,4,1,1,7,2,66.66666666666667,0.0,66.66666666666667,466.6666666666667,133.33333333333334,1.0,0.4666666666666667,0.13333333333333333,0.2857142857142857
10.1101/2024.02.29.24303543,2024,2024-03-02,12.0,12,0,0,0,3,3,1,2,6,3,0.0,0.0,0.0,500.0,250.0,0.0,0.5,0.25,0.5
10.1101/2024.02.29.24303572,2024,2024-03-02,9.0,9,0,0,0,1,1,2,2,2,4,0.0,0.0,0.0,222.2222222222222,444.4444444444444,0.0,0.2222222222222222,0.4444444444444444,2.0
10.1101/2024.02.28.24303417,2024,2024-03-02,17.0,17,1,0,1,3,3,3,3,6,6,58.8235294117647,0.0,58.8235294117647,352.94117647058823,352.94117647058823,1.0,0.35294117647058826,0.35294117647058826,1.0
10.1101/2024.02.29.24303541,2024,2024-03-02,14.0,15,0,0,0,2,1,5,1,3,6,0.0,0.0,0.0,214.28571428571428,428.57142857142856,0.0,0.2,0.4,2.0
10.1101/2024.02.28.24303390,2024,2024-03-02,9.0,9,0,1,1,1,1,0,1,2,1,0.0,111.1111111111111,111.1111111111111,222.2222222222222,111.1111111111111,0.0,0.2222222222222222,0.1111111111111111,0.5
10.1101/2024.02.29.24303580,2024,2024-03-02,14.0,15,0,1,1,1,1,3,4,2,7,0.0,71.42857142857143,71.42857142857143,142.85714285714286,500.0,0.0,0.13333333333333333,0.4666666666666667,3.5
10.1101/2024.02.29.24303377,2024,2024-03-02,23.0,24,0,0,0,5,5,6,2,10,8,0.0,0.0,0.0,434.7826086956522,347.82608695652175,0.0,0.4166666666666667,0.3333333333333333,0.8
10.1101/2024.02.29.24303577,2024,2024-03-02,12.0,13,0,0,0,3,3,1,1,6,2,0.0,0.0,0.0,500.0,166.66666666666666,0.0,0.46153846153846156,0.15384615384615385,0.3333333333333333
10.1101/2024.02.29.24303584,2024,2024-03-02,29.0,32,1,1,2,8,8,3,3,16,6,34.48275862068965,34.48275862068965,68.9655172413793,551.7241379310344,206.89655172413794,0.5,0.5,0.1875,0.375
10.1101/2024.02.29.24303285,2024,2024-03-02,15.0,16,2,0,2,3,3,1,1,6,2,133.33333333333334,0.0,133.33333333333334,400.0,133.33333333333334,1.0,0.375,0.125,0.3333333333333333
10.1101/2024.02.29.24303345,2024,2024-03-02,15.0,17,1,0,1,3,3,2,2,6,4,66.66666666666667,0.0,66.66666666666667,400.0,266.6666666666667,1.0,0.35294117647058826,0.23529411764705882,0.6666666666666666
10.1101/2024.02.29.24303583,2024,2024-03-02,18.0,18,0,2,2,2,2,3,2,4,5,0.0,111.1111111111111,111.1111111111111,222.2222222222222,277.77777777777777,0.0,0.2222222222222222,0.2777777777777778,1.25
10.1101/2024.03.01.24303619,2024,2024-03-02,18.0,18,1,0,1,3,3,3,3,6,6,55.55555555555555,0.0,55.55555555555555,333.3333333333333,333.3333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0
10.1101/2024.03.01.24303602,2024,2024-03-02,21.0,22,0,1,1,1,0,7,3,1,10,0.0,47.61904761904761,47.61904761904761,47.61904761904761,476.19047619047615,0.0,0.045454545454545456,0.45454545454545453,10.0
10.1101/2024.03.01.24303616,2024,2024-03-02,14.0,14,0,0,0,2,2,4,1,4,5,0.0,0.0,0.0,285.7142857142857,357.14285714285717,0.0,0.2857142857142857,0.35714285714285715,1.25
10.1101/2024.03.01.24303606,2024,2024-03-02,18.0,19,1,1,2,4,4,1,2,8,3,55.55555555555555,55.55555555555555,111.1111111111111,444.4444444444444,166.66666666666666,0.5,0.42105263157894735,0.15789473684210525,0.375
10.1101/2024.02.29.24303568,2024,2024-03-02,10.0,10,0,0,0,2,2,1,1,4,2,0.0,0.0,0.0,400.0,200.0,0.0,0.4,0.2,0.5
10.1101/2024.03.01.24303592,2024,2024-03-02,13.0,14,1,1,2,2,2,2,2,4,4,76.92307692307693,76.92307692307693,153.84615384615387,307.69230769230774,307.69230769230774,0.5,0.2857142857142857,0.2857142857142857,1.0
10.1101/2024.03.01.24303612,2024,2024-03-02,13.0,14,0,1,1,2,2,3,2,4,5,0.0,76.92307692307693,76.92307692307693,307.69230769230774,384.61538461538464,0.0,0.2857142857142857,0.35714285714285715,1.25
