feature,family,intervention_date,target_years,n_months,n_pre_months,n_target_period_months,pre_mean,target_period_observed_mean,target_period_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_two_year_excess,first_two_year_excess_se,first_two_year_excess_ci_low,first_two_year_excess_ci_high,standardized_first_two_year_excess,standardized_first_two_year_excess_se,standardized_first_two_year_excess_ci_low,standardized_first_two_year_excess_ci_high,first_two_year_excess_p,r_squared,model,hac_lags,first_two_year_excess_q
verb_garner_per_1k_words,verbs,2022-11-30,2023-2024,119,95,24,0.0019017337733758276,0.011340537312963929,0.004843717861805703,0.006354616116510247,4.883408483253382e-05,0.0005860090179904058,0.006496819451158467,0.0023711653408493537,0.0018493353830937344,0.0111443035192232,1.022377958328396,0.37314061107306074,0.29102236062519704,1.753733556031595,0.006145287028569485,0.194814325896579,pretrend_plus_first_two_year_indicator_wls_hac,6,0.006145287028569485
word_across_per_1k_words,marker_words,2022-11-30,2023-2024,119,95,24,0.5973760144695304,1.1086355535089252,0.8175736712918374,0.1687473472459125,0.0036316137084017805,0.043579364500821366,0.2910618822170948,0.10703317251501894,0.08127686408765766,0.5008469003465319,1.7248382683784385,0.6342806228476078,0.48164824759712715,2.96802828915975,0.006540809218762366,0.6126748807354729,pretrend_plus_first_two_year_indicator_wls_hac,6,0.007135428238649854
adjective_potential_per_1k_words,adjectives,2022-11-30,2023-2024,119,95,24,0.8245306243729025,1.1775793490128754,0.9723983544900769,0.19302171233041074,0.0023875936254917083,0.0286511235059005,0.2051809945227982,0.07690167806849758,0.05445370550854295,0.35590828353705345,1.0629943753248519,0.39840946979508096,0.28211181452649314,1.8438769361232104,0.007628265055407691,0.4209022988395279,pretrend_plus_first_two_year_indicator_wls_hac,6,0.007628265055407691
sequential_marker_furthermore_per_1k_words,sequential_markers,2022-11-30,2023-2024,119,95,24,0.2811017322442952,0.38898546564255604,0.3313955949882883,0.08752689955814479,0.0008372086379271032,0.010046503655125237,0.05758987065426741,0.020591234656186893,0.0172310507281411,0.09794869058039372,0.6579676755945185,0.23525607282031027,0.19686577286671034,1.1190695783223266,0.005160910060932559,0.2739110522005781,pretrend_plus_first_two_year_indicator_wls_hac,6,0.008601516768220931
hedge_ratio,other,2022-11-30,2023-2024,119,95,24,0.0030112624929747294,0.0025100000279997606,0.0028447805556175744,0.0003380714109089517,-2.9531264355643903e-06,-3.543751722677268e-05,-0.0003347805276178661,0.00014203618683045397,-0.0006131714538055559,-5.638960143017628e-05,-0.9902657155118867,0.42013664050612876,-1.813733530903899,-0.16679790011987425,0.01842281539568002,0.3504989807369716,pretrend_plus_first_two_year_indicator_wls_hac,6,0.01842281539568002
emphasis_marker_importantly_per_1k_words,emphasis_markers,2022-11-30,2023-2024,119,95,24,0.07439428951323206,0.07467662150498622,0.0526496175518095,0.04102647425175851,-0.0003545336128116571,-0.004254403353739885,0.022027003953175556,0.009307176418635314,0.00378493817265034,0.04026906973370077,0.536897317035022,0.2268578177476799,0.0922559942495694,0.9815386398204746,0.01794898762529091,0.04271791015110604,pretrend_plus_first_two_year_indicator_wls_hac,6,0.029914979375484846
colon_per_1k_words,punctuation,2022-11-30,2023-2024,119,95,24,2.945546838901132,3.5877816629957167,3.350586631339476,0.3685409349520844,0.006656901602280543,0.07988281922736651,0.23719503165622396,0.0938989106029343,0.053153166874472746,0.4212368964379752,0.6436056599440242,0.25478556572051486,0.14422595113181502,1.1429853687562332,0.011534715822925002,0.49537581619519244,pretrend_plus_first_two_year_indicator_wls_hac,6,0.03460414746877501
avg_words_per_sentence,syntax,2022-11-30,2023-2024,119,95,24,26.47904483713196,26.126210799967396,26.47734147205042,0.3932451964496735,-0.0002492511295704297,-0.0029910135548451566,-0.35113067208338133,0.12097526251720868,-0.5882421866171104,-0.11401915754965233,-0.8929051778724477,0.30763316019981135,-1.495866171864078,-0.2899441838808175,0.0037019742731599567,0.15278942225216174,pretrend_plus_first_two_year_indicator_wls_hac,6,0.03701974273159957
word_interplay_per_1k_words,marker_words,2022-11-30,2023-2024,119,95,24,0.10444040789340218,0.11783826486127785,0.08216206008876428,0.06584066674247807,-0.00034102720335182793,-0.004092326440221936,0.03567620477251236,0.017172259044161284,0.0020185770459562463,0.06933383249906848,0.541856675176944,0.26081538802343796,0.030658514651005678,1.0530548357028824,0.03775094361037204,0.030200889466858172,pretrend_plus_first_two_year_indicator_wls_hac,6,0.03775094361037204
dependency_entropy,syntax,2022-11-30,2023-2024,119,95,24,2.731986214737045,2.7406229977845222,2.7510062900190824,0.012976999581369567,0.0003100533204635715,0.003720639845562858,-0.010383292234595665,0.003959873098566508,-0.01814464350778602,-0.0026219409614053083,-0.8001304284160139,0.305145505610673,-1.398215619412933,-0.20204523741909483,0.008738272783200182,0.44202476915499755,pretrend_plus_first_two_year_indicator_wls_hac,6,0.04369136391600091
causal_marker_accordingly_per_1k_words,causal_markers,2022-11-30,2023-2024,119,95,24,0.028495964481440574,0.0200856263825868,0.029522509796586924,0.02274650332237031,1.742565288495127e-05,0.00020910783461941524,-0.009436883414000697,0.004239807615243423,-0.017746906339877806,-0.001126860488123587,-0.414871828001796,0.18639381865228208,-0.7802037125602689,-0.049539943443323145,0.026028851230778763,0.03118833146954869,pretrend_plus_first_two_year_indicator_wls_hac,6,0.0650721280769469
clause_depth,syntax,2022-11-30,2023-2024,119,95,24,11.89887334678802,11.808247674987763,11.924965219667742,0.1473245238434394,0.00034747963792465704,0.0041697556550958845,-0.11671754468013318,0.050880196615878004,-0.21644273004725406,-0.016992359313012295,-0.7922479003167727,0.3453613511756399,-1.469156148621027,-0.11533965201251858,0.021792334854335488,0.08442070375491562,pretrend_plus_first_two_year_indicator_wls_hac,6,0.07264111618111829
causal_marker_hence_per_1k_words,causal_markers,2022-11-30,2023-2024,119,95,24,0.12416752525825357,0.0915879599644821,0.12052356847238611,0.05185155777271158,-5.153345579867209e-05,-0.0006184014695840651,-0.028935608507906437,0.015687957117307975,-0.059684004457830064,0.0018127874420171934,-0.5580470433452369,0.30255517464056264,-1.1510551856407396,0.0349610989502658,0.06511799461929692,0.07312778593420799,pretrend_plus_first_two_year_indicator_wls_hac,6,0.10852999103216153
coordination_per_sentence_std,syntax,2022-11-30,2023-2024,119,95,24,0.8294691541564044,0.8402292447389363,0.8573559391919541,0.028371503115306906,0.00044748696452800963,0.005369843574336116,-0.01712669445302825,0.00899395995991112,-0.034754855974454046,0.0005014670683975431,-0.6036583392646585,0.317006819249514,-1.224991704993706,0.017675026464388947,0.05687841137256289,0.18040277119515513,pretrend_plus_first_two_year_indicator_wls_hac,6,0.14219602843140722
summary_marker_ultimately_per_1k_words,summary_markers,2022-11-30,2023-2024,119,95,24,0.04902535939771252,0.07022717303000998,0.05668123410914335,0.03252853711602339,0.00012397111309005697,0.0014876533570806836,0.013545938920866623,0.006189155615900421,0.0014151939137017986,0.02567668392803145,0.4164324658238001,0.19026848929064427,0.04350622681413734,0.7893587048334629,0.02862177768915958,0.08712628499447905,pretrend_plus_first_two_year_indicator_wls_hac,6,0.14310888844579792
em_dash_per_1k_words,punctuation,2022-11-30,2023-2024,119,95,24,0.5026445798769189,0.4935346448493026,0.560643319680434,0.15121144702433376,0.0009409732603366874,0.01129167912404025,-0.06710867483113747,0.041260857216870395,-0.14797995497620345,0.013762605313928505,-0.443806842350619,0.2728686090162901,-0.9786293160225477,0.09101563132130965,0.10385420066622689,0.023991331411890582,pretrend_plus_first_two_year_indicator_wls_hac,6,0.1499054292059916
semicolon_per_1k_words,punctuation,2022-11-30,2023-2024,119,95,24,0.6692540199163008,0.5629900819499023,0.6505866937103546,0.20252062019786338,-0.00045496127442318235,-0.005459535293078188,-0.08759661176046431,0.06083665877879954,-0.2068364629669114,0.031643239445982796,-0.4325318166361633,0.3003973556833961,-1.0213106337756197,0.15624700050329313,0.1499054292059916,0.07115062624373403,pretrend_plus_first_two_year_indicator_wls_hac,6,0.1499054292059916
coordination_count,syntax,2022-11-30,2023-2024,119,95,24,6.400435974372262,6.98568281938326,7.095805796383599,0.41046595915747747,0.011385674364445044,0.13662809237334053,-0.1101229770004013,0.06534820618506572,-0.2382054611231301,0.017959507122327495,-0.2682877216576979,0.1592049346045637,-0.5803293934826427,0.04375395016724696,0.09195536296115425,0.7119117074995818,pretrend_plus_first_two_year_indicator_wls_hac,6,0.15806771228489186
dependency_length_std,syntax,2022-11-30,2023-2024,119,95,24,0.6497639875683479,0.6447397370586779,0.650946961546721,0.01876229822365943,8.987396738644067e-06,0.00010784876086372881,-0.006207224488051902,0.003716015078386904,-0.013490614041690233,0.00107616506558643,-0.33083497629435044,0.19805756384902648,-0.7190278014384424,0.05735784884974144,0.09484062737093511,0.021176706352679875,pretrend_plus_first_two_year_indicator_wls_hac,6,0.15806771228489186
summary_marker_collectively_per_1k_words,summary_markers,2022-11-30,2023-2024,119,95,24,0.02834570778934423,0.028241576780252974,0.018720829330229748,0.026078225021843416,-0.0001498189743085957,-0.0017978276917031484,0.009520747450022772,0.005165025270570074,-0.0006027020802945732,0.019644196980340117,0.3650841819965924,0.19805892717943,-0.023111315275090354,0.7532796792682752,0.06528362862013515,0.021966976986831033,pretrend_plus_first_two_year_indicator_wls_hac,6,0.16320907155033787
contrast_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023-2024,119,95,24,1.2281615092161426,1.549619283059718,1.4339143333572002,0.20286679084852424,0.0035254472801338004,0.0423053673616056,0.11570494970251219,0.07048704073970505,-0.022449650147309708,0.2538595495523341,0.570349386504104,0.3474548024587032,-0.11066202631495424,1.2513607993231624,0.10069227724272412,0.4876893069158992,pretrend_plus_first_two_year_indicator_wls_hac,6,0.16782046207120685
sequential_marker_moreover_per_1k_words,sequential_markers,2022-11-30,2023-2024,119,95,24,0.26714923896374315,0.277485031135979,0.31331700584835603,0.08031778892461197,0.0007493013567229874,0.008991616280675848,-0.03583197471237988,0.03203253708263206,-0.09861574739433872,0.02695179796957896,-0.44612750415742336,0.39882244657778737,-1.2278194994498866,0.3355644911350399,0.26330577722700654,0.05164037840253766,pretrend_plus_first_two_year_indicator_wls_hac,6,0.3291322215337582
emphasis_marker_remarkably_per_1k_words,emphasis_markers,2022-11-30,2023-2024,119,95,24,0.04650079890904423,0.0533021839025377,0.04278253703748435,0.035601443002023433,-4.9036660345526425e-05,-0.000588439924146317,0.010519646865052884,0.009681721454482537,-0.00845652718573289,0.029495820915838657,0.2954837213889053,0.2719474447688053,-0.2375332703579531,0.8285007131357637,0.2772369920133937,0.011439145829462372,pretrend_plus_first_two_year_indicator_wls_hac,6,0.3465462400167421
emphasis_marker_crucially_per_1k_words,emphasis_markers,2022-11-30,2023-2024,119,95,24,0.027436413117289036,0.02826368904361035,0.022746990914575244,0.028035556633128303,-7.593481182665993e-05,-0.0009112177419199191,0.005516698129034747,0.005893030079694554,-0.00603364082716658,0.017067037085236075,0.19677505252440478,0.21019843325425674,-0.21521387665393843,0.608763981702748,0.3492013769508787,0.005902042401812135,pretrend_plus_first_two_year_indicator_wls_hac,6,0.3492013769508787
clause_depth_std,syntax,2022-11-30,2023-2024,119,95,24,2.286461445981994,2.2366000118853573,2.2577420811858837,0.06476226377253085,-0.0005086691676302801,-0.006104030011563361,-0.02114206930055873,0.021006976914212744,-0.06231574405241571,0.02003160545129825,-0.32645661329593945,0.3243706394822309,-0.962223066681112,0.3093098400892331,0.31420836740658353,0.14644733871230953,pretrend_plus_first_two_year_indicator_wls_hac,6,0.3494733495360605
sentence_depth_std,syntax,2022-11-30,2023-2024,119,95,24,2.286461445981994,2.2366000118853573,2.2577420811858837,0.06476226377253085,-0.0005086691676302801,-0.006104030011563361,-0.02114206930055873,0.021006976914212744,-0.06231574405241571,0.02003160545129825,-0.32645661329593945,0.3243706394822309,-0.962223066681112,0.3093098400892331,0.31420836740658353,0.14644733871230953,pretrend_plus_first_two_year_indicator_wls_hac,6,0.3494733495360605
dependency_length,syntax,2022-11-30,2023-2024,119,95,24,3.378918057240703,3.39642468379603,3.4017154620096277,0.025647918889482663,0.00036576127526491593,0.004389135303178991,-0.0052907782136395465,0.005260423308208045,-0.015601207897727315,0.005019651470448222,-0.20628489338404427,0.2051013702466583,-0.6082835790674945,0.195713792299406,0.3145260145824545,0.17681472042565982,pretrend_plus_first_two_year_indicator_wls_hac,6,0.3494733495360605
