paperId,year,publicationDate,word_count,nonpunct_dependency_count,det_pobj_count,det_non_pobj_count,det_total_count,prep_count,pobj_count,amod_count,compound_count,prepositional_modifier_count,prenominal_modifier_count,det_pobj_per_1k_words,det_non_pobj_per_1k_words,det_total_per_1k_words,prepositional_modifier_per_1k_words,prenominal_modifier_per_1k_words,det_pobj_share_of_det,prepositional_modifier_role_prop,prenominal_modifier_role_prop,prenominal_to_prepositional_ratio
2203.06505v1,2022,2022-03-12,21.0,22,1,0,1,1,1,4,3,2,7,47.61904761904761,0.0,47.61904761904761,95.23809523809523,333.3333333333333,1.0,0.09090909090909091,0.3181818181818182,3.5
2203.06263v1,2022,2022-03-11,10.0,10,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,200.0,300.0,0.0,0.2,0.3,1.5
2203.06113v1,2022,2022-03-11,19.0,20,0,0,0,3,3,8,1,6,9,0.0,0.0,0.0,315.7894736842105,473.6842105263158,0.0,0.3,0.45,1.5
2203.05716v1,2022,2022-03-11,13.0,15,0,0,0,1,3,6,2,4,8,0.0,0.0,0.0,307.69230769230774,615.3846153846155,0.0,0.26666666666666666,0.5333333333333333,2.0
2203.05714v2,2022,2022-03-11,16.0,17,0,0,0,3,3,4,1,6,5,0.0,0.0,0.0,375.0,312.5,0.0,0.35294117647058826,0.29411764705882354,0.8333333333333334
2203.04316v2,2022,2022-03-08,12.0,12,0,0,0,2,2,3,4,4,7,0.0,0.0,0.0,333.3333333333333,583.3333333333334,0.0,0.3333333333333333,0.5833333333333334,1.75
2203.04308v1,2022,2022-03-08,11.0,11,0,1,1,0,0,2,4,0,6,0.0,90.9090909090909,90.9090909090909,0.0,545.4545454545454,0.0,0.0,0.5454545454545454,
2203.04289v1,2022,2022-03-07,16.0,16,0,0,0,3,3,2,4,6,6,0.0,0.0,0.0,375.0,375.0,0.0,0.375,0.375,1.0
2203.04107v1,2022,2022-03-07,14.0,14,0,0,0,2,2,2,2,4,4,0.0,0.0,0.0,285.7142857142857,285.7142857142857,0.0,0.2857142857142857,0.2857142857142857,1.0
2203.04698v1,2022,2022-03-07,7.0,7,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
2203.02923v1,2022,2022-03-06,9.0,9,0,1,1,1,1,2,2,2,4,0.0,111.1111111111111,111.1111111111111,222.2222222222222,444.4444444444444,0.0,0.2222222222222222,0.4444444444444444,2.0
2203.02568v1,2022,2022-03-04,13.0,13,0,1,1,1,1,3,1,2,4,0.0,76.92307692307693,76.92307692307693,153.84615384615387,307.69230769230774,0.0,0.15384615384615385,0.3076923076923077,2.0
2203.02493v2,2022,2022-03-04,8.0,8,0,0,0,2,2,3,0,4,3,0.0,0.0,0.0,500.0,375.0,0.0,0.5,0.375,0.75
2203.02510v1,2022,2022-03-04,11.0,11,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,181.8181818181818,363.6363636363636,0.0,0.18181818181818182,0.36363636363636365,2.0
2203.01830v2,2022,2022-03-02,8.0,8,0,0,0,1,1,2,2,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
2203.00854v3,2022,2022-03-02,9.0,11,0,0,0,2,2,1,1,4,2,0.0,0.0,0.0,444.4444444444444,222.2222222222222,0.0,0.36363636363636365,0.18181818181818182,0.5
2203.00743v1,2022,2022-03-01,23.0,23,0,1,1,4,3,2,3,7,5,0.0,43.47826086956522,43.47826086956522,304.34782608695656,217.3913043478261,0.0,0.30434782608695654,0.21739130434782608,0.7142857142857143
2203.00628v2,2022,2022-03-01,19.0,20,0,1,1,2,1,9,3,3,12,0.0,52.63157894736842,52.63157894736842,157.89473684210526,631.578947368421,0.0,0.15,0.6,4.0
2203.00595v2,2022,2022-03-01,15.0,15,0,0,0,2,2,4,3,4,7,0.0,0.0,0.0,266.6666666666667,466.6666666666667,0.0,0.26666666666666666,0.4666666666666667,1.75
2203.00171v2,2022,2022-03-01,10.0,10,0,1,1,1,1,1,3,2,4,0.0,100.0,100.0,200.0,400.0,0.0,0.2,0.4,2.0
2203.15263v1,2022,2022-03-29,11.0,11,0,0,0,2,2,2,2,4,4,0.0,0.0,0.0,363.6363636363636,363.6363636363636,0.0,0.36363636363636365,0.36363636363636365,1.0
2203.13328v1,2022,2022-03-24,17.0,18,1,0,1,2,2,8,1,4,9,58.8235294117647,0.0,58.8235294117647,235.2941176470588,529.4117647058823,1.0,0.2222222222222222,0.5,2.25
2203.11867v1,2022,2022-03-22,10.0,10,0,0,0,1,1,1,2,2,3,0.0,0.0,0.0,200.0,300.0,0.0,0.2,0.3,1.5
2203.04260v2,2022,2022-03-08,7.0,7,0,0,0,2,2,1,1,4,2,0.0,0.0,0.0,571.4285714285714,285.7142857142857,0.0,0.5714285714285714,0.2857142857142857,0.5
2203.15077v1,2022,2022-03-28,6.0,6,0,1,1,0,0,1,0,0,1,0.0,166.66666666666666,166.66666666666666,0.0,166.66666666666666,0.0,0.0,0.16666666666666666,
2203.12615v3,2022,2022-03-23,15.0,15,0,1,1,1,1,4,1,2,5,0.0,66.66666666666667,66.66666666666667,133.33333333333334,333.3333333333333,0.0,0.13333333333333333,0.3333333333333333,2.5
2203.11753v1,2022,2022-03-22,5.0,5,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.4,
2203.06222v1,2022,2022-03-11,14.0,16,0,0,0,3,3,4,3,6,7,0.0,0.0,0.0,428.57142857142856,500.0,0.0,0.375,0.4375,1.1666666666666667
2203.04239v1,2022,2022-03-08,6.0,6,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
2203.00585v1,2022,2022-03-01,9.0,9,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,222.2222222222222,333.3333333333333,0.0,0.2222222222222222,0.3333333333333333,1.5
2204.13048v1,2022,2022-04-27,13.0,13,0,1,1,1,1,4,1,2,5,0.0,76.92307692307693,76.92307692307693,153.84615384615387,384.61538461538464,0.0,0.15384615384615385,0.38461538461538464,2.5
2204.12725v1,2022,2022-04-27,18.0,19,1,2,3,3,3,2,2,6,4,55.55555555555555,111.1111111111111,166.66666666666666,333.3333333333333,222.2222222222222,0.3333333333333333,0.3157894736842105,0.21052631578947367,0.6666666666666666
2204.12623v1,2022,2022-04-26,13.0,14,0,0,0,2,2,4,2,4,6,0.0,0.0,0.0,307.69230769230774,461.53846153846155,0.0,0.2857142857142857,0.42857142857142855,1.5
2204.12598v2,2022,2022-04-26,7.0,8,0,0,0,1,1,2,0,2,2,0.0,0.0,0.0,285.7142857142857,285.7142857142857,0.0,0.25,0.25,1.0
2204.11026v1,2022,2022-04-23,8.0,9,0,0,0,2,2,1,1,4,2,0.0,0.0,0.0,500.0,250.0,0.0,0.4444444444444444,0.2222222222222222,0.5
2204.10663v1,2022,2022-04-22,14.0,17,0,0,0,2,3,6,3,5,9,0.0,0.0,0.0,357.14285714285717,642.8571428571429,0.0,0.29411764705882354,0.5294117647058824,1.8
2204.10553v4,2022,2022-04-22,14.0,14,0,0,0,4,3,3,1,7,4,0.0,0.0,0.0,500.0,285.7142857142857,0.0,0.5,0.2857142857142857,0.5714285714285714
2204.10404v2,2022,2022-04-21,11.0,11,0,0,0,2,2,1,3,4,4,0.0,0.0,0.0,363.6363636363636,363.6363636363636,0.0,0.36363636363636365,0.36363636363636365,1.0
2204.10673v2,2022,2022-04-21,8.0,8,0,0,0,1,1,1,4,2,5,0.0,0.0,0.0,250.0,625.0,0.0,0.25,0.625,2.5
2204.09486v2,2022,2022-04-20,11.0,11,0,0,0,1,1,1,3,2,4,0.0,0.0,0.0,181.8181818181818,363.6363636363636,0.0,0.18181818181818182,0.36363636363636365,2.0
2204.09471v1,2022,2022-04-20,9.0,10,0,0,0,1,1,3,2,2,5,0.0,0.0,0.0,222.2222222222222,555.5555555555555,0.0,0.2,0.5,2.5
2204.09042v3,2022,2022-04-19,14.0,15,1,0,1,2,2,2,3,4,5,71.42857142857143,0.0,71.42857142857143,285.7142857142857,357.14285714285717,1.0,0.26666666666666666,0.3333333333333333,1.25
2204.09410v2,2022,2022-04-19,6.0,7,0,0,0,1,1,0,2,2,2,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.2857142857142857,0.2857142857142857,1.0
2204.08699v1,2022,2022-04-19,9.0,9,0,0,0,1,1,2,0,2,2,0.0,0.0,0.0,222.2222222222222,222.2222222222222,0.0,0.2222222222222222,0.2222222222222222,1.0
2204.07532v3,2022,2022-04-15,5.0,5,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
2204.07110v2,2022,2022-04-14,12.0,12,1,0,1,2,2,2,3,4,5,83.33333333333333,0.0,83.33333333333333,333.3333333333333,416.6666666666667,1.0,0.3333333333333333,0.4166666666666667,1.25
2204.06860v7,2022,2022-04-14,5.0,6,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.3333333333333333,
2204.06159v2,2022,2022-04-13,11.0,11,0,0,0,3,3,2,0,6,2,0.0,0.0,0.0,545.4545454545454,181.8181818181818,0.0,0.5454545454545454,0.18181818181818182,0.3333333333333333
2204.05718v1,2022,2022-04-12,11.0,15,0,0,0,3,4,0,3,7,3,0.0,0.0,0.0,636.3636363636364,272.7272727272727,0.0,0.4666666666666667,0.2,0.42857142857142855
2204.04030v1,2022,2022-04-08,13.0,13,1,0,1,2,3,1,3,5,4,76.92307692307693,0.0,76.92307692307693,384.61538461538464,307.69230769230774,1.0,0.38461538461538464,0.3076923076923077,0.8
2204.03718v2,2022,2022-04-07,15.0,15,0,1,1,2,2,2,6,4,8,0.0,66.66666666666667,66.66666666666667,266.6666666666667,533.3333333333334,0.0,0.26666666666666666,0.5333333333333333,2.0
2204.02770v2,2022,2022-04-06,10.0,10,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,200.0,300.0,0.0,0.2,0.3,1.5
2204.02513v1,2022,2022-04-05,12.0,13,0,0,0,1,2,2,4,3,6,0.0,0.0,0.0,250.0,500.0,0.0,0.23076923076923078,0.46153846153846156,2.0
2204.02499v2,2022,2022-04-05,11.0,11,0,0,0,1,1,3,2,2,5,0.0,0.0,0.0,181.8181818181818,454.5454545454545,0.0,0.18181818181818182,0.45454545454545453,2.5
2204.02474v1,2022,2022-04-05,13.0,13,0,0,0,2,2,4,1,4,5,0.0,0.0,0.0,307.69230769230774,384.61538461538464,0.0,0.3076923076923077,0.38461538461538464,1.25
2204.01504v1,2022,2022-04-04,5.0,5,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.4,
2204.02337v1,2022,2022-04-04,6.0,7,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,333.3333333333333,666.6666666666666,0.0,0.2857142857142857,0.5714285714285714,2.0
2204.01168v1,2022,2022-04-03,4.0,4,0,0,0,0,0,1,2,0,3,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.75,
2204.09004v2,2022,2022-04-19,8.0,8,0,0,0,2,2,0,3,4,3,0.0,0.0,0.0,500.0,375.0,0.0,0.5,0.375,0.75
2204.06802v1,2022,2022-04-14,7.0,7,0,0,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,428.57142857142856,0.0,0.0,0.42857142857142855,
2204.04461v1,2022,2022-04-09,19.0,19,1,0,1,2,2,3,1,4,4,52.63157894736842,0.0,52.63157894736842,210.52631578947367,210.52631578947367,1.0,0.21052631578947367,0.21052631578947367,1.0
2204.03692v1,2022,2022-04-07,9.0,10,0,0,0,1,1,1,4,2,5,0.0,0.0,0.0,222.2222222222222,555.5555555555555,0.0,0.2,0.5,2.5
2204.01589v1,2022,2022-04-04,8.0,8,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
2204.01238v2,2022,2022-04-04,20.0,20,0,1,1,3,3,6,2,6,8,0.0,50.0,50.0,300.0,400.0,0.0,0.3,0.4,1.3333333333333333
2204.14048v2,2022,2022-04-29,14.0,14,0,0,0,2,2,3,3,4,6,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
2204.13545v2,2022,2022-04-28,12.0,12,1,0,1,2,2,3,2,4,5,83.33333333333333,0.0,83.33333333333333,333.3333333333333,416.6666666666667,1.0,0.3333333333333333,0.4166666666666667,1.25
2204.13705v2,2022,2022-04-28,12.0,12,0,0,0,3,3,3,1,6,4,0.0,0.0,0.0,500.0,333.3333333333333,0.0,0.5,0.3333333333333333,0.6666666666666666
2204.12270v1,2022,2022-04-26,7.0,7,0,0,0,1,1,1,3,2,4,0.0,0.0,0.0,285.7142857142857,571.4285714285714,0.0,0.2857142857142857,0.5714285714285714,2.0
2204.09535v2,2022,2022-04-20,9.0,9,0,1,1,1,1,2,1,2,3,0.0,111.1111111111111,111.1111111111111,222.2222222222222,333.3333333333333,0.0,0.2222222222222222,0.3333333333333333,1.5
2204.06714v1,2022,2022-04-14,18.0,20,0,1,1,4,4,5,3,8,8,0.0,55.55555555555555,55.55555555555555,444.4444444444444,444.4444444444444,0.0,0.4,0.4,1.0
2204.05857v1,2022,2022-04-12,8.0,8,0,0,0,1,1,2,0,2,2,0.0,0.0,0.0,250.0,250.0,0.0,0.25,0.25,1.0
2204.05668v1,2022,2022-04-12,16.0,16,0,0,0,1,1,4,3,2,7,0.0,0.0,0.0,125.0,437.5,0.0,0.125,0.4375,3.5
2204.02855v3,2022,2022-04-06,15.0,15,0,0,0,1,1,3,5,2,8,0.0,0.0,0.0,133.33333333333334,533.3333333333334,0.0,0.13333333333333333,0.5333333333333333,4.0
2204.02130v2,2022,2022-04-05,12.0,12,1,0,1,1,2,1,2,3,3,83.33333333333333,0.0,83.33333333333333,250.0,250.0,1.0,0.25,0.25,1.0
2204.02278v1,2022,2022-04-02,9.0,9,0,0,0,2,2,2,1,4,3,0.0,0.0,0.0,444.4444444444444,333.3333333333333,0.0,0.4444444444444444,0.3333333333333333,0.75
2204.13466v1,2022,2022-04-28,5.0,5,0,0,0,1,1,2,0,2,2,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
2204.12178v1,2022,2022-04-26,16.0,16,1,0,1,3,3,3,1,6,4,62.5,0.0,62.5,375.0,250.0,1.0,0.375,0.25,0.6666666666666666
2204.11999v1,2022,2022-04-25,13.0,13,1,0,1,1,2,4,1,3,5,76.92307692307693,0.0,76.92307692307693,230.76923076923077,384.61538461538464,1.0,0.23076923076923078,0.38461538461538464,1.6666666666666667
2204.10476v1,2022,2022-04-22,16.0,17,0,2,2,3,3,2,2,6,4,0.0,125.0,125.0,375.0,250.0,0.0,0.35294117647058826,0.23529411764705882,0.6666666666666666
2204.10473v1,2022,2022-04-22,12.0,12,0,1,1,1,1,0,7,2,7,0.0,83.33333333333333,83.33333333333333,166.66666666666666,583.3333333333334,0.0,0.16666666666666666,0.5833333333333334,3.5
2204.05415v3,2022,2022-04-11,9.0,9,0,0,0,2,2,1,3,4,4,0.0,0.0,0.0,444.4444444444444,444.4444444444444,0.0,0.4444444444444444,0.4444444444444444,1.0
2204.04972v1,2022,2022-04-11,10.0,10,1,0,1,2,2,2,1,4,3,100.0,0.0,100.0,400.0,300.0,1.0,0.4,0.3,0.75
2204.04614v3,2022,2022-04-10,7.0,7,0,0,0,1,1,0,3,2,3,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
2204.03950v1,2022,2022-04-08,10.0,10,2,0,2,1,2,4,0,3,4,200.0,0.0,200.0,300.0,400.0,1.0,0.3,0.4,1.3333333333333333
2204.01059v2,2022,2022-04-03,11.0,11,1,0,1,3,3,3,0,6,3,90.9090909090909,0.0,90.9090909090909,545.4545454545454,272.7272727272727,1.0,0.5454545454545454,0.2727272727272727,0.5
2205.02118v1,2022,2022-04-30,11.0,11,0,1,1,3,3,1,2,6,3,0.0,90.9090909090909,90.9090909090909,545.4545454545454,272.7272727272727,0.0,0.5454545454545454,0.2727272727272727,0.5
2205.03241v1,2022,2022-04-29,14.0,15,0,0,0,1,1,1,4,2,5,0.0,0.0,0.0,142.85714285714286,357.14285714285717,0.0,0.13333333333333333,0.3333333333333333,2.5
2204.13799v1,2022,2022-04-28,8.0,8,0,0,0,1,1,1,4,2,5,0.0,0.0,0.0,250.0,625.0,0.0,0.25,0.625,2.5
2205.02110v1,2022,2022-04-28,12.0,12,1,1,2,2,2,0,2,4,2,83.33333333333333,83.33333333333333,166.66666666666666,333.3333333333333,166.66666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5
2204.13061v3,2022,2022-04-27,16.0,16,0,1,1,2,1,4,2,3,6,0.0,62.5,62.5,187.5,375.0,0.0,0.1875,0.375,2.0
2204.12774v1,2022,2022-04-27,3.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2204.12607v1,2022,2022-04-26,10.0,10,1,1,2,1,1,1,1,2,2,100.0,100.0,200.0,200.0,200.0,0.5,0.2,0.2,1.0
2204.12595v1,2022,2022-04-26,10.0,10,0,0,0,1,1,0,3,2,3,0.0,0.0,0.0,200.0,300.0,0.0,0.2,0.3,1.5
2204.12555v1,2022,2022-04-26,8.0,8,0,0,0,1,1,2,2,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
2204.10891v2,2022,2022-04-22,8.0,8,0,0,0,1,1,1,1,2,2,0.0,0.0,0.0,250.0,250.0,0.0,0.25,0.25,1.0
2204.10847v1,2022,2022-04-22,10.0,10,1,1,2,2,2,1,1,4,2,100.0,100.0,200.0,400.0,200.0,0.5,0.4,0.2,0.5
2204.11843v2,2022,2022-04-22,12.0,12,0,1,1,2,1,3,1,3,4,0.0,83.33333333333333,83.33333333333333,250.0,333.3333333333333,0.0,0.25,0.3333333333333333,1.3333333333333333
2205.00002v1,2022,2022-04-22,5.0,5,0,1,1,1,1,1,0,2,1,0.0,200.0,200.0,400.0,200.0,0.0,0.4,0.2,0.5
2204.11840v1,2022,2022-04-22,13.0,13,1,0,1,2,2,4,3,4,7,76.92307692307693,0.0,76.92307692307693,307.69230769230774,538.4615384615385,1.0,0.3076923076923077,0.5384615384615384,1.75
2204.09893v1,2022,2022-04-21,16.0,17,0,0,0,2,2,6,0,4,6,0.0,0.0,0.0,250.0,375.0,0.0,0.23529411764705882,0.35294117647058826,1.5
2204.09840v1,2022,2022-04-21,7.0,8,0,0,0,1,0,4,0,1,4,0.0,0.0,0.0,142.85714285714286,571.4285714285714,0.0,0.125,0.5,4.0
2205.02115v1,2022,2022-04-20,14.0,14,1,0,1,2,2,4,2,4,6,71.42857142857143,0.0,71.42857142857143,285.7142857142857,428.57142857142856,1.0,0.2857142857142857,0.42857142857142855,1.5
2204.12440v2,2022,2022-04-20,10.0,10,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,200.0,400.0,0.0,0.2,0.4,2.0
2204.09225v2,2022,2022-04-20,9.0,9,0,0,0,1,1,4,1,2,5,0.0,0.0,0.0,222.2222222222222,555.5555555555555,0.0,0.2222222222222222,0.5555555555555556,2.5
2204.09147v1,2022,2022-04-19,13.0,13,2,0,2,3,3,2,2,6,4,153.84615384615387,0.0,153.84615384615387,461.53846153846155,307.69230769230774,1.0,0.46153846153846156,0.3076923076923077,0.6666666666666666
2204.09119v2,2022,2022-04-19,11.0,11,0,0,0,2,2,4,1,4,5,0.0,0.0,0.0,363.6363636363636,454.5454545454545,0.0,0.36363636363636365,0.45454545454545453,1.25
2204.08711v1,2022,2022-04-19,3.0,3,0,0,0,0,0,0,2,0,2,0.0,0.0,0.0,0.0,666.6666666666666,0.0,0.0,0.6666666666666666,
2204.08578v1,2022,2022-04-18,19.0,19,0,3,3,1,1,4,3,2,7,0.0,157.89473684210526,157.89473684210526,105.26315789473684,368.4210526315789,0.0,0.10526315789473684,0.3684210526315789,3.5
2204.08525v1,2022,2022-04-18,9.0,9,0,0,0,2,2,2,2,4,4,0.0,0.0,0.0,444.4444444444444,444.4444444444444,0.0,0.4444444444444444,0.4444444444444444,1.0
2204.08261v1,2022,2022-04-18,4.0,4,0,0,0,0,0,2,1,0,3,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.75,
2204.09564v1,2022,2022-04-18,4.0,5,0,0,0,0,0,3,0,0,3,0.0,0.0,0.0,0.0,750.0,0.0,0.0,0.6,
2204.08086v1,2022,2022-04-17,11.0,11,0,0,0,1,1,2,4,2,6,0.0,0.0,0.0,181.8181818181818,545.4545454545454,0.0,0.18181818181818182,0.5454545454545454,3.0
2204.07904v1,2022,2022-04-17,12.0,13,1,1,2,1,1,0,1,2,1,83.33333333333333,83.33333333333333,166.66666666666666,166.66666666666666,83.33333333333333,0.5,0.15384615384615385,0.07692307692307693,0.5
2204.07362v1,2022,2022-04-15,11.0,11,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,181.8181818181818,363.6363636363636,0.0,0.18181818181818182,0.36363636363636365,2.0
2204.07186v1,2022,2022-04-14,11.0,11,0,0,0,2,2,4,1,4,5,0.0,0.0,0.0,363.6363636363636,454.5454545454545,0.0,0.36363636363636365,0.45454545454545453,1.25
2204.07005v1,2022,2022-04-14,8.0,8,0,0,0,2,1,0,2,3,2,0.0,0.0,0.0,375.0,250.0,0.0,0.375,0.25,0.6666666666666666
2204.06947v1,2022,2022-04-14,12.0,12,0,1,1,1,1,3,3,2,6,0.0,83.33333333333333,83.33333333333333,166.66666666666666,500.0,0.0,0.16666666666666666,0.5,3.0
2204.06939v1,2022,2022-04-14,15.0,15,0,0,0,3,3,3,2,6,5,0.0,0.0,0.0,400.0,333.3333333333333,0.0,0.4,0.3333333333333333,0.8333333333333334
2204.07478v2,2022,2022-04-14,10.0,10,0,0,0,2,2,2,2,4,4,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
2204.06765v1,2022,2022-04-14,8.0,8,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
2204.06631v1,2022,2022-04-13,18.0,18,0,1,1,3,3,5,1,6,6,0.0,55.55555555555555,55.55555555555555,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
2204.10189v2,2022,2022-04-13,6.0,6,0,0,0,1,1,1,2,2,3,0.0,0.0,0.0,333.3333333333333,500.0,0.0,0.3333333333333333,0.5,1.5
2204.06071v7,2022,2022-04-12,9.0,9,0,0,0,2,2,2,2,4,4,0.0,0.0,0.0,444.4444444444444,444.4444444444444,0.0,0.4444444444444444,0.4444444444444444,1.0
2204.06070v1,2022,2022-04-12,7.0,7,0,0,0,1,1,0,3,2,3,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
2204.05522v1,2022,2022-04-12,8.0,8,0,0,0,2,2,2,1,4,3,0.0,0.0,0.0,500.0,375.0,0.0,0.5,0.375,0.75
2204.07164v1,2022,2022-04-11,13.0,13,0,2,2,2,2,2,1,4,3,0.0,153.84615384615387,153.84615384615387,307.69230769230774,230.76923076923077,0.0,0.3076923076923077,0.23076923076923078,0.75
2204.04845v2,2022,2022-04-11,13.0,13,0,1,1,1,1,3,2,2,5,0.0,76.92307692307693,76.92307692307693,153.84615384615387,384.61538461538464,0.0,0.15384615384615385,0.38461538461538464,2.5
2204.04786v1,2022,2022-04-10,13.0,14,0,0,0,1,1,3,2,2,5,0.0,0.0,0.0,153.84615384615387,384.61538461538464,0.0,0.14285714285714285,0.35714285714285715,2.5
2204.04733v1,2022,2022-04-10,9.0,9,0,0,0,1,1,2,3,2,5,0.0,0.0,0.0,222.2222222222222,555.5555555555555,0.0,0.2222222222222222,0.5555555555555556,2.5
2204.04488v2,2022,2022-04-09,12.0,12,0,0,0,1,1,3,1,2,4,0.0,0.0,0.0,166.66666666666666,333.3333333333333,0.0,0.16666666666666666,0.3333333333333333,2.0
2204.04338v1,2022,2022-04-09,14.0,15,0,0,0,2,2,6,3,4,9,0.0,0.0,0.0,285.7142857142857,642.8571428571429,0.0,0.26666666666666666,0.6,2.25
2204.05103v2,2022,2022-04-08,8.0,8,0,0,0,1,1,2,1,2,3,0.0,0.0,0.0,250.0,375.0,0.0,0.25,0.375,1.5
2204.03778v1,2022,2022-04-07,8.0,8,0,0,0,1,1,2,2,2,4,0.0,0.0,0.0,250.0,500.0,0.0,0.25,0.5,2.0
2204.03711v2,2022,2022-04-07,15.0,15,2,0,2,2,2,2,3,4,5,133.33333333333334,0.0,133.33333333333334,266.6666666666667,333.3333333333333,1.0,0.26666666666666666,0.3333333333333333,1.25
2204.03592v3,2022,2022-04-07,12.0,12,0,1,1,2,1,2,2,3,4,0.0,83.33333333333333,83.33333333333333,250.0,333.3333333333333,0.0,0.25,0.3333333333333333,1.3333333333333333
2204.03408v1,2022,2022-04-07,10.0,10,0,0,0,1,1,3,2,2,5,0.0,0.0,0.0,200.0,500.0,0.0,0.2,0.5,2.5
2204.03354v2,2022,2022-04-07,11.0,11,0,0,0,2,2,4,0,4,4,0.0,0.0,0.0,363.6363636363636,363.6363636363636,0.0,0.36363636363636365,0.36363636363636365,1.0
2204.03348v1,2022,2022-04-07,6.0,6,0,0,0,1,1,2,0,2,2,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
2205.02075v1,2022,2022-04-06,4.0,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2204.02842v4,2022,2022-04-06,11.0,11,0,0,0,1,1,2,2,2,4,0.0,0.0,0.0,181.8181818181818,363.6363636363636,0.0,0.18181818181818182,0.36363636363636365,2.0
2204.02731v1,2022,2022-04-06,10.0,10,0,0,0,2,2,4,0,4,4,0.0,0.0,0.0,400.0,400.0,0.0,0.4,0.4,1.0
2204.03740v4,2022,2022-04-06,13.0,13,0,0,0,2,1,4,1,3,5,0.0,0.0,0.0,230.76923076923077,384.61538461538464,0.0,0.23076923076923078,0.38461538461538464,1.6666666666666667
2204.07163v1,2022,2022-04-05,10.0,11,0,0,0,1,1,5,1,2,6,0.0,0.0,0.0,200.0,600.0,0.0,0.18181818181818182,0.5454545454545454,3.0
2204.05110v1,2022,2022-04-05,11.0,11,0,0,0,2,2,2,4,4,6,0.0,0.0,0.0,363.6363636363636,545.4545454545454,0.0,0.36363636363636365,0.5454545454545454,1.5
2204.02169v2,2022,2022-04-05,7.0,7,0,0,0,0,0,2,0,0,2,0.0,0.0,0.0,0.0,285.7142857142857,0.0,0.0,0.2857142857142857,
2204.01675v2,2022,2022-04-04,15.0,15,0,0,0,3,2,3,2,5,5,0.0,0.0,0.0,333.3333333333333,333.3333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0
2204.01607v2,2022,2022-04-04,8.0,8,0,0,0,2,2,1,2,4,3,0.0,0.0,0.0,500.0,375.0,0.0,0.5,0.375,0.75
2204.01472v2,2022,2022-04-04,7.0,7,0,0,0,1,1,3,0,2,3,0.0,0.0,0.0,285.7142857142857,428.57142857142856,0.0,0.2857142857142857,0.42857142857142855,1.5
2204.01411v1,2022,2022-04-04,15.0,15,0,1,1,2,2,5,2,4,7,0.0,66.66666666666667,66.66666666666667,266.6666666666667,466.6666666666667,0.0,0.26666666666666666,0.4666666666666667,1.75
2204.07162v1,2022,2022-04-04,12.0,12,0,0,0,3,3,2,1,6,3,0.0,0.0,0.0,500.0,250.0,0.0,0.5,0.25,0.5
