month_ts,topic_id,count,total,pct,topic_label
2025-09-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-10-01,0,9,15,60.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-10-01,1,2,15,13.333333333333334,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-10-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-10-01,3,1,15,6.666666666666667,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-11-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-11-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2025-11-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-11-01,3,3,15,20.0,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2025-12-01,0,9,15,60.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2025-12-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2025-12-01,3,4,15,26.666666666666668,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2026-01-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2026-01-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2026-01-01,2,4,15,26.666666666666668,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2026-01-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2026-02-01,0,7,15,46.666666666666664,"cancer, lung, ai, breast, tumor, prs, sequencing"
2026-02-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2026-02-01,2,5,15,33.33333333333333,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2026-02-01,3,2,15,13.333333333333334,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2026-03-01,0,6,15,40.0,"cancer, lung, ai, breast, tumor, prs, sequencing"
2026-03-01,1,1,15,6.666666666666667,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2026-03-01,2,3,15,20.0,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2026-03-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
2026-04-01,0,5,15,33.33333333333333,"cancer, lung, ai, breast, tumor, prs, sequencing"
2026-04-01,1,3,15,20.0,"covid, covid 19, sars, cov, sars cov, vaccination, vaccine"
2026-04-01,2,2,15,13.333333333333334,"motor, mri, tdcs, white matter, cortical, parkinsons disease, speech"
2026-04-01,3,5,15,33.33333333333333,"opioid, hiv, menstrual, middle dot, dot, xylazine, pandemic"
