feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
causal_marker_accordingly_per_1k_words,causal_markers,2022-11-30,136,95,41,0.03133367856876367,0.0,0.1113938959324491,0.0008422721149781988,0.010107265379738386,-0.0709204679727394,0.03383038694409881,-0.13722802638317305,-0.004612909562305742,0.03605079720677403,-0.000842272114978165,-0.010107265379737981,0.0005114960129286856,0.006137952155144228,-0.02213765160382067,0.0019231208443447056,-0.09073446345630264,0.05510133301079956,-0.19873307615746977,0.0172641492448645,0.09962308920859791,3.371868756429919e-17,4.0462425077159025e-16,0.06596718739767149,monthly_segmented_wls_hac,6,0.2490577230214948,0.09012699301693508
summary_marker_taken_together_per_1k_words,summary_markers,2022-11-30,136,95,41,0.008979197236817003,0.039750576663365754,0.06159360929067597,-7.133734464424961e-06,-8.560481357309953e-05,-0.037362802465916514,0.02452699741509186,-0.08543571739949656,0.010710112467663527,0.12767523242446677,0.0032675845636212903,0.03921101476345548,0.0016949827439882844,0.020339792927859413,-0.0006549793751489674,0.07907700890205993,0.6366084925857923,0.33022570299250914,-0.010633885279525551,1.2838508704511102,0.05388024046526461,0.0032604508291568654,0.03912540994988238,0.08130021593436365,monthly_segmented_wls_hac,6,0.26940120232632303,0.5311858081643753
word_particularly_per_1k_words,marker_words,2022-11-30,136,95,41,0.1424999005360958,0.36076667587580136,0.255619741000311,4.2107288020614454e-05,0.0005052874562473734,0.09102867630706907,0.11216452279726635,-0.12881378837557297,0.31087114098971114,0.417041919162206,0.005922609687963981,0.07107131625556777,0.003798176059062475,0.0455781127087497,-0.018261784653581636,0.16040441716471718,0.2780353190932985,0.17830435368719919,-0.07144121413361193,0.6275118523202088,0.1189183063235641,0.005964716975984595,0.07157660371181515,0.12034612983120796,monthly_segmented_wls_hac,6,0.2854039351765538,0.5560558922162746
emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,136,95,41,0.1424999005360958,0.36076667587580136,0.255619741000311,4.2107288020614454e-05,0.0005052874562473734,0.09102867630706907,0.11216452279726635,-0.12881378837557297,0.31087114098971114,0.417041919162206,0.005922609687963981,0.07107131625556777,0.003798176059062475,0.0455781127087497,-0.018261784653581636,0.16040441716471718,0.2780353190932985,0.17830435368719919,-0.07144121413361193,0.6275118523202088,0.1189183063235641,0.005964716975984595,0.07157660371181515,0.12034612983120796,monthly_segmented_wls_hac,6,0.29729576580891026,0.6950698652703434
causal_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,136,95,41,0.6231227480411927,0.37410879397247715,0.4664267780745678,0.0029172872837428935,0.035007447404914724,-0.342667746064579,0.11107251661327726,-0.5603698786266025,-0.12496561350255558,0.0020349650654140302,-0.004986749680886213,-0.059840996170634556,0.004321841654973117,0.05186209985967741,-0.16149071189560227,0.04180871955433316,-0.1282966565891887,0.11119022812919672,-0.3462295037224143,0.08963619054403688,0.24856236491773698,-0.0020694623971433197,-0.02483354876571984,0.09134431035590873,monthly_segmented_wls_hac,6,0.31070295614717125,0.01017482532707015
list_of_three_per_1k_words,syntax,2022-11-30,136,95,41,3.288439589038303,4.138856181125851,1.400967528860357,0.00872082186958723,0.10464986243504676,-0.11869056767605324,0.4553670362497851,-1.011209958725632,0.7738288233735255,0.7943638677729152,0.017909108220566242,0.21490929864679492,0.013763421268028351,0.16516105521634022,-0.10880636957723192,0.5386249668708217,0.153400627937192,0.11789070896646231,-0.07766516163707411,0.3844664175114581,0.19318641340663517,0.02662993009015347,0.3195591610818417,0.10460275679911646,monthly_segmented_wls_hac,6,0.3219773556777253,0.7943638677729152
contrast_marker_conversely_per_1k_words,contrast_markers,2022-11-30,136,95,41,0.00303789777473988,0.0,0.029609764850942397,0.00012523248805444424,0.0015027898566533308,-0.008923824713298662,0.008069390626629978,-0.02473983034149342,0.006892180914896096,0.26877594074696404,-0.0001252324880544539,-0.0015027898566534466,0.00011434484823821222,0.0013721381788585466,-0.004192180687216198,0.0011866009739093047,-0.05075318443826199,0.046340732044512514,-0.14158101924550653,0.04007465036898253,0.27342132532324115,-9.64939933512099e-18,-1.1579279202145187e-16,0.016748372112313614,monthly_segmented_wls_hac,6,0.34177665665405144,0.33596992593370506
emphasis_marker_notably_per_1k_words,emphasis_markers,2022-11-30,136,95,41,0.06332304228065024,0.08031012189389485,0.1360360389786862,0.0007414374658518573,0.008897249590222287,0.016418292583909762,0.05467535648893407,-0.09074540613440102,0.12358199130222053,0.7639583347934924,-0.0023737600308852097,-0.028485120370622515,0.0019212997685252812,0.023055597222303374,-0.07367409092633714,0.0167038501850921,-0.20939392667178064,0.1694815388289545,-0.5415777427765316,0.12278988943297017,0.21664560568674845,-0.0016323225650333524,-0.01958787078040023,0.021069171267348863,monthly_segmented_wls_hac,6,0.36107600947791413,0.7639583347934924
summary_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,136,95,41,0.2746036959835075,0.44034402864884453,0.40552957094101505,0.001964238730981787,0.02357086477178144,-0.05843062388604986,0.11650453735407801,-0.2867795171000428,0.16991826932794304,0.6159975462953808,0.004314415373554262,0.051772984482651135,0.004761825436735652,0.05714190524082782,-0.06022514978937138,0.16377111875467365,0.12766759366650873,0.14090687667543536,-0.14850988461734455,0.403845071950362,0.3649134522807898,0.006278654104536048,0.07534384925443258,0.06245499595090953,monthly_segmented_wls_hac,6,0.3649134522807898,0.769996932869226
verb_align_per_1k_words,verbs,2022-11-30,136,95,41,0.14546424539522215,0.6873880936477331,0.36360089364850556,0.00471923779385689,0.05663085352628268,0.0032898729633364723,0.11528380760032902,-0.22266638993330842,0.22924613585998135,0.9772337272325302,0.010367895490804638,0.12441474588965566,0.006206330294762275,0.0744759635371473,-0.021558142643153033,0.2703876344224644,0.34217392768546906,0.2048288792412692,-0.05929067562741849,0.7436385309983566,0.09481344877547893,0.01508713328466153,0.18104559941593834,0.32421414626267175,monthly_segmented_wls_hac,6,0.3677997201444752,0.9772337272325302
