feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,placebo_year,slope_change_q
sequential_marker_subsequently_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.0770182671355363,0.05834450709815889,-0.005844564281875711,-0.07013477138250854,0.013683223225635505,0.03974206080896739,-0.06421121595994057,0.09157766241121158,0.7306200846940558,0.006467459521072054,0.07760951425286464,0.003018271550974974,0.03621925861169969,0.0066197673739332545,0.14859926113179606,0.032131630192899364,0.0006228952391963425,0.00747474287035611,0.02050728200139651,monthly_segmented_wls_hac,6,2021,0.08032907548224841
sequential_marker_furthermore_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.0867302054325893,0.25280129375538324,0.0037739659815866026,0.04528759177903923,0.15975455956545848,0.06929585942272787,0.023934675096911856,0.2955744440340051,0.02114427416048916,-0.004624709522415716,-0.05549651426898859,0.0041733213573486505,0.0500798562881838,-0.15365303259382884,0.042660004055851665,0.2677925436280186,-0.0008507435408291134,-0.010208922489949361,0.08371702875377296,monthly_segmented_wls_hac,6,2021,0.44632090604669766
sequential_marker_additionally_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.1941825653340458,0.22866174300887038,0.006760439251434632,0.08112527101721559,-0.10596785093045033,0.05438410101920914,-0.21256068892810023,0.0006249870671995728,0.051354219463606667,-0.004311113856285025,-0.0517333662754203,0.004853364713369006,0.058240376560428075,-0.16588450433385932,0.062417771783018716,0.37439380631335484,0.002449325395149607,0.029391904741795285,0.035220145379625145,monthly_segmented_wls_hac,6,2021,0.45675884739741496
sequential_marker_further_per_1k_words,sequential_markers,2021-01-01,83,19,64,0.40925973733634063,0.37795035697246815,0.008983911040357985,0.10780693248429582,-0.11353280081448058,0.15900795202478177,-0.4251883867830528,0.19812278515409165,0.47522281202730793,-0.008941811929976812,-0.10730174315972174,0.012015424159356709,0.14418508991228052,-0.3899045193877915,0.17530103306834804,0.45675884739741496,4.2099110381173255e-05,0.0005051893245740791,0.005779624452855181,monthly_segmented_wls_hac,6,2021,0.45675884739741496
summary_marker_overall_per_1k_words,summary_markers,2021-01-01,83,19,64,0.3841242349094414,0.4935798060432899,0.04367722176668503,0.5241266612002203,-0.2525460182418866,0.1381213340050604,-0.523263832891805,0.018171796408031793,0.06748414393805195,-0.044633941967438334,-0.53560730360926,0.007079722233380059,0.08495666680056072,-0.702122370538359,-0.369092236680161,2.8916971836791675e-10,-0.000956720200753304,-0.011480642409039649,0.07657079288290414,monthly_segmented_wls_hac,6,2021,1.4458485918395838e-09
summary_marker_taken_together_per_1k_words,summary_markers,2021-01-01,83,19,64,0.038043483803981204,0.033840253000279916,0.008611630426759964,0.10333956512111958,-0.06803523042817095,0.03436474321601101,-0.13539012713155252,-0.0006803337247893587,0.047726294872574467,-0.009032328094956328,-0.10838793713947595,0.002632367296902182,0.03158840756282619,-0.17030121596261527,-0.04647465831633662,0.0006007916445410188,-0.00042069766819636395,-0.005048372018356367,0.055653673883463206,monthly_segmented_wls_hac,6,2021,0.001501979111352547
summary_marker_ultimately_per_1k_words,summary_markers,2021-01-01,83,19,64,0.03323355410469748,0.05718846337448694,0.0053608420214572095,0.06433010425748652,0.009343862971614506,0.04668218628903947,-0.08215322215490287,0.10084094809813188,0.8413561771398664,-0.006395812233609426,-0.07674974680331312,0.002533371991397364,0.030400463896768367,-0.1363346560409791,-0.017164837565647115,0.011582207061398505,-0.0010349702121522164,-0.012419642545826597,0.04404006031238761,monthly_segmented_wls_hac,6,2021,0.019303678435664176
summary_marker_in_summary_per_1k_words,summary_markers,2021-01-01,83,19,64,0.0,0.018801401748588895,1.756661490860969e-16,2.107993789033163e-15,0.003007807083802461,0.011699321257148561,-0.01992286258020872,0.02593847674781364,0.7971074111204909,0.00048595675891629884,0.005831481106995586,0.0003524589184846652,0.004229507021815983,-0.002458352655763739,0.01412131486975491,0.16796832539161832,0.0004859567589164745,0.005831481106997694,0.04345777758893954,monthly_segmented_wls_hac,6,2021,0.2099604067395229
summary_marker_collectively_per_1k_words,summary_markers,2021-01-01,83,19,64,0.0,0.00738460774185678,9.434435093381553e-17,1.1321322112057862e-15,0.010053915284651044,0.006437890956535187,-0.0025643509901579226,0.022672181559460013,0.1183637684359427,-8.213253977840644e-05,-0.0009855904773408773,0.00016832661101028227,0.002019919332123387,-0.004944632368302716,0.0029734514136209615,0.6255954833374466,-8.21325397783121e-05,-0.0009855904773397452,0.010951257771481981,monthly_segmented_wls_hac,6,2021,0.6255954833374466
dependency_length_std,syntax,2021-01-01,83,19,64,0.8006351881860434,0.819557593782993,-0.006286912974050991,-0.0754429556886119,0.05315009624199454,0.02363545894929873,0.006824596701369028,0.09947559578262005,0.024528788752697338,0.006974744547018847,0.08369693456422617,0.0017543176306198643,0.02105181156743837,0.04243538389204695,0.12495848523640536,7.015507069846619e-05,0.0006878315729678553,0.008253978875614264,0.07008585960677494,monthly_segmented_wls_hac,6,2021,0.0007015507069846619
clause_depth,syntax,2021-01-01,83,19,64,11.84561403508772,12.052083333333334,0.044912280701716614,0.5389473684205994,-0.09784043441934132,0.24919221925975907,-0.5862571841684691,0.3905763153297864,0.6945925017968956,-0.04798615127556619,-0.5758338153067943,0.017370394360465592,0.2084447323255871,-0.9843854906649451,-0.16728213994864355,0.0057356142878653565,-0.0030738705738495783,-0.03688644688619494,0.06350478740494503,monthly_segmented_wls_hac,6,2021,0.028678071439326783
avg_words_per_sentence,syntax,2021-01-01,83,19,64,24.005717383301626,23.820902924672076,0.07571083900761313,0.9085300680913576,-0.1802594937262212,0.3868345670289698,-0.9384552451030019,0.5779362576505596,0.6412255194641276,-0.09681707026826106,-1.1618048432191328,0.04038587935110403,0.48463055221324836,-2.1116807255570995,-0.21192896088116603,0.016516392930092844,-0.021106231260647923,-0.2532747751277751,0.08157184020573616,monthly_segmented_wls_hac,6,2021,0.055054643100309476
coordination_count,syntax,2021-01-01,83,19,64,12.617543859649123,13.495833333333334,-0.10491228070172649,-1.258947368420718,1.2235912698409248,0.847100635101384,-0.43672597495778787,2.8839085146396375,0.14861351076238932,0.12334024162971038,1.4800828995565247,0.05946305082937631,0.7135566099525157,0.08151194404959389,2.8786538550634555,0.038057646672782844,0.01842796092798389,0.2211355311358067,0.07753256500368066,monthly_segmented_wls_hac,6,2021,0.0951441166819571
dependency_entropy,syntax,2021-01-01,83,19,64,2.79675065220053,2.796117171964402,0.001787266786331058,0.021447201435972695,-0.01799658882171376,0.009112328731846387,-0.03585675313613268,-0.00013642450729484112,0.048271391356773774,-0.001747952709139921,-0.02097543250967905,0.0009376077773317445,0.011251293327980933,-0.043027967432521685,0.001077102413163577,0.06228399840459943,3.931407719113709e-05,0.0004717689262936451,0.03671946446946783,monthly_segmented_wls_hac,6,2021,0.12456799680919886
clause_depth_std,syntax,2021-01-01,83,19,64,2.23097514766474,2.295034400625293,0.004522504366306029,0.05427005239567235,0.07058187336906818,0.07063020114512913,-0.06785332087538493,0.2090170676135213,0.31764175165092795,-0.005975586203388894,-0.07170703444066673,0.005514346911702528,0.06617216294043034,-0.20140447380391022,0.05799040492257674,0.27852289446464673,-0.001453081837082865,-0.01743698204499438,0.04395558501375363,monthly_segmented_wls_hac,6,2021,0.3773932417986339
coordination_per_sentence_std,syntax,2021-01-01,83,19,64,0.9966370073991193,0.9895820252927505,0.0020290401009012203,0.02434848121081464,0.014987536357810471,0.04071012591793302,-0.06480431044133825,0.09477938315695919,0.7127594946475512,-0.003269159466201394,-0.03922991359441673,0.0031667581691447377,0.03800109802973685,-0.11371206573270097,0.0352522385438675,0.30191459343890714,-0.0012401193653001738,-0.014881432383602086,0.04392563347217482,monthly_segmented_wls_hac,6,2021,0.3773932417986339
sentence_depth_std,syntax,2021-01-01,83,19,64,2.23097514766474,2.295034400625293,0.004522504366306029,0.05427005239567235,0.07058187336906818,0.07063020114512913,-0.06785332087538493,0.2090170676135213,0.31764175165092795,-0.005975586203388894,-0.07170703444066673,0.005514346911702528,0.06617216294043034,-0.20140447380391022,0.05799040492257674,0.27852289446464673,-0.001453081837082865,-0.01743698204499438,0.04395558501375363,monthly_segmented_wls_hac,6,2021,0.3773932417986339
dependency_length,syntax,2021-01-01,83,19,64,3.545948130485157,3.5626907391697973,-0.0003936020641676351,-0.004723224770011621,0.0007281598958842617,0.029204456560236996,-0.05651257496218025,0.05796889475394877,0.9801082637269846,0.000995351829287722,0.011944221951452665,0.002588120575974379,0.03105744691169255,-0.04892837399546473,0.07281681789837005,0.700545058784122,0.000601749765120087,0.007220997181441044,0.011516421493657836,monthly_segmented_wls_hac,6,2021,0.7783833986490244
list_of_three_per_1k_words,syntax,2021-01-01,83,19,64,5.367235876222997,6.119606593582503,0.020084336588285852,0.24101203905943022,-0.045431677100696066,0.695355936510093,-1.4083293126604781,1.3174659584590862,0.9479065923413571,-0.0010983868908760533,-0.01318064269051264,0.05316336068959375,0.6379603282751249,-1.2635828861097578,1.2372216007287324,0.9835163995358243,0.0189859496974098,0.22783139636891758,0.08249956733253738,monthly_segmented_wls_hac,6,2021,0.9835163995358244
verb_align_per_1k_words,verbs,2021-01-01,83,19,64,0.0,0.056449534194925655,4.1138438883065683e-16,4.936612665967882e-15,-0.0326843999701133,0.018759753468132315,-0.06945351676765263,0.0040847168274260395,0.08146266195228939,0.002742582589693056,0.032910991076316676,0.0007258441205179667,0.0087101294462156,0.015839137361734094,0.04998284479089925,0.0001577928011472146,0.0027425825896934676,0.03291099107632161,0.24234425171968144,monthly_segmented_wls_hac,6,2021,0.0014201352103249314
marker_verbs_total_per_1k_words,verbs,2021-01-01,83,19,64,0.2040746017040641,1.0350816843803354,0.00018863250673599745,0.0022635900808319694,-0.04783067750660849,0.19902807304960649,-0.4379257006838372,0.34226434567062025,0.8100812139410262,0.026800292650872772,0.32160351181047325,0.008836607662325505,0.10603929194790607,0.11376649959257738,0.529440524028369,0.002422389888578887,0.02698892515760877,0.32386710189130524,0.4161534646454207,monthly_segmented_wls_hac,6,2021,0.0072671696657366615
verb_exhibit_per_1k_words,verbs,2021-01-01,83,19,64,0.0620536256446892,0.2521959384822511,-0.000787479528187921,-0.009449754338255052,-0.10299642345428989,0.07992117611227295,-0.2596419286343449,0.0536490817257651,0.19749368285893149,0.010025204206512652,0.12030245047815183,0.0032760326244663765,0.03931239149359652,0.04325016315070265,0.197354737805601,0.0022121421923227105,0.00923772467832473,0.11085269613989676,0.3072299358652082,monthly_segmented_wls_hac,6,2021,0.0072671696657366615
verb_underscore_per_1k_words,verbs,2021-01-01,83,19,64,0.052751155336171085,0.19122639383195839,0.001387909665322286,0.01665491598386743,-0.10938857661707727,0.056117947321782574,-0.2193797533677711,0.0006026001336165709,0.05126415608822436,0.005854325046215216,0.0702519005545826,0.0035405259429481216,0.04248631131537746,-0.013021269623557225,0.15352507073272242,0.09822538992756655,0.007242234711537503,0.08690681653845003,0.19609622275980287,monthly_segmented_wls_hac,6,2021,0.22100712733702474
verb_showcase_per_1k_words,verbs,2021-01-01,83,19,64,0.0,0.00577183646589507,4.463012096966747e-17,5.355614516360097e-16,-0.0012773736440917355,0.002806362598612485,-0.006777844337372206,0.004223097049188734,0.6489865363910641,0.00021689877261492439,0.0026027852713790926,0.00019594044538838077,0.002351285344660569,-0.0020057340041556232,0.007211304546913808,0.26831003740150383,0.00021689877261496903,0.0026027852713796282,0.0224440795706059,monthly_segmented_wls_hac,6,2021,0.48295806732270685
verb_delve_per_1k_words,verbs,2021-01-01,83,19,64,0.0,0.02571671778988852,2.3368257639265994e-16,2.804190916711919e-15,0.002986915007820019,0.012095249118507219,-0.02071977326445413,0.026693603280094166,0.8049473526320554,0.0006993785471402875,0.008392542565683449,0.000773838401382069,0.009286060816584828,-0.009808136634822811,0.02659322176618971,0.36611283868542427,0.0006993785471405211,0.008392542565686254,0.00948928362891388,monthly_segmented_wls_hac,6,2021,0.49732119706437433
verb_enhance_per_1k_words,verbs,2021-01-01,83,19,64,0.06269425887194918,0.4613603920006628,0.00038929185129568254,0.0046715022155481905,0.20522568546736897,0.11076194981043253,-0.011867736161078779,0.4223191070958167,0.0639033348391952,0.0054549180256178885,0.06545901630741466,0.00630316417557424,0.07563797010689088,-0.08279140510209146,0.2137094377169208,0.3868053754945133,0.005844209876913571,0.07013051852296284,0.1455792070226275,monthly_segmented_wls_hac,6,2021,0.49732119706437433
verb_garner_per_1k_words,verbs,2021-01-01,83,19,64,0.01201634222542658,0.004021879021879022,-0.000801089481694899,-0.009613073780338788,-0.002891356403563216,0.009452666311987998,-0.02141858237505969,0.01563586956793326,0.7596980415690489,0.0008659109750878638,0.010390931701054365,0.0011712051842952154,0.014054462211542586,-0.0171558142335691,0.03793767763567783,0.45970464312004267,6.482149339296478e-05,0.0007778579207155774,0.012064433544024644,monthly_segmented_wls_hac,6,2021,0.517167723510048
verb_foster_per_1k_words,verbs,2021-01-01,83,19,64,0.014559219625828056,0.038338992592874876,1.5790471082209584e-16,1.89485652986515e-15,-0.006805147892662091,0.02723722600060091,-0.06019011085383988,0.04657981506851569,0.8027054246532721,0.0009410744879908809,0.01129289385589057,0.001464403196599258,0.017572838359191094,-0.023149869328123972,0.04573565703990511,0.5204619686406718,0.0009410744879910387,0.011292893855892465,0.04530157412377356,monthly_segmented_wls_hac,6,2021,0.5204619686406718
