feature,family,intervention_date,target_year,n_months,n_pre_months,n_target_year_months,pre_mean,target_year_observed_mean,target_year_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_post_year_excess,first_post_year_excess_se,first_post_year_excess_ci_low,first_post_year_excess_ci_high,standardized_first_post_year_excess,standardized_first_post_year_excess_se,standardized_first_post_year_excess_ci_low,standardized_first_post_year_excess_ci_high,first_post_year_excess_p,r_squared,model,hac_lags,first_post_year_excess_q
causal_marker_thereby_per_1k_words,causal_markers,2022-11-30,2023,107,95,12,0.0845859736070969,0.1333288398623009,0.09841431438103784,0.02823571788425212,0.0002630723882487764,0.0031568686589853166,0.034914525481263066,0.013243703410351644,0.008956866796973845,0.06087218416555229,1.236537552343796,0.46904078956455514,0.3172176047972681,2.1558574998903244,0.008381279196592229,0.0547933676462834,strict_pretrend_counterfactual_wls_hac,6,0.013968798660987047
verb_enhance_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.13254565877319563,0.3015393702631831,0.16473463184453396,0.048501313096032235,0.0004158339259251316,0.004990007111101579,0.13680473841864915,0.05575411458501388,0.027526673832021953,0.24608280300527635,2.820639889641272,1.1495382501216236,0.5675449194028901,5.073734859879655,0.014138877029058776,0.04409399453770013,strict_pretrend_counterfactual_wls_hac,6,0.01826193234824991
verb_underscore_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.004383801062218243,0.05148693459224255,0.005285287571224756,0.005950040728534389,2.3140013477542882e-05,0.0002776801617305146,0.046201647021017804,0.01884189998739002,0.009271523045733365,0.08313177099630224,7.764929540641677,3.166684203862777,1.558228501070634,13.97163058021272,0.014203725159749929,0.010319467674554161,strict_pretrend_counterfactual_wls_hac,6,0.01826193234824991
contrast_marker_nevertheless_per_1k_words,contrast_markers,2022-11-30,2023,107,95,12,0.03754854709577252,0.05508386723960599,0.044470597752621986,0.02119543843787054,0.00012810223418994662,0.0015372268102793595,0.010613269486983991,0.0037201123644243234,0.003321849252712317,0.017904689721255664,0.5007336610702489,0.17551476348691541,0.15672472463589465,0.844742597504603,0.004331635532002485,0.02305388962038646,strict_pretrend_counterfactual_wls_hac,6,0.021658177660012424
adjective_pivotal_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.013784819009157224,0.03863309222936743,0.012241959929042671,0.01653890735098621,-1.0836080209621377e-05,-0.00013003296251545653,0.026391132300324756,0.00933120932836877,0.008101962016721968,0.04468030258392754,1.5956998694203979,0.5641974484978508,0.4898728703646103,2.7015268684761855,0.004680105483649848,0.00027816504752464777,strict_pretrend_counterfactual_wls_hac,6,0.02328495119279134
marker_adjectives_total_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.6891390194722138,1.1136866723102232,0.8533651036661298,0.13481579135702407,0.0031225527045252418,0.037470632454302905,0.26032156864409345,0.10174945991122632,0.060892627218089884,0.45975051007009704,1.9309427035494708,0.7547295378904813,0.45167280928412773,3.4102125978148146,0.010513796848332296,0.3438358339376315,strict_pretrend_counterfactual_wls_hac,6,0.02328495119279134
adjective_comprehensive_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.10483344402868792,0.224921742405741,0.16344111378914147,0.04309929597398455,0.001030349546158815,0.01236419455390578,0.06148062861659954,0.024370001752036,0.013715425182608973,0.1092458320505901,1.426488002349511,0.5654385112635283,0.3182285202729954,2.5347474844260263,0.01164247559639567,0.35501692657793527,strict_pretrend_counterfactual_wls_hac,6,0.02328495119279134
hedge_ratio,other,2022-11-30,2023,107,95,12,0.0018226425194737895,0.0018374265710823447,0.0019356880153885492,0.00015514204015262302,2.1756953544322833e-06,2.61083442531874e-05,-9.82614443062041e-05,3.953468794569497e-05,-0.00017574943267976626,-2.0773455932641968e-05,-0.6333643943932806,0.2548289806347925,-1.132829196437474,-0.13389959234908738,0.012938818333967901,0.11737877155884646,strict_pretrend_counterfactual_wls_hac,6,0.025877636667935803
adjective_crucial_per_1k_words,adjectives,2022-11-30,2023,107,95,12,0.1463730843278795,0.2539542561423203,0.201490986638448,0.049595736445433754,0.001004703219423865,0.01205643863308638,0.0524632695038723,0.022082264295033443,0.00918203148560675,0.09574450752213784,1.057818136476176,0.4452452141592615,0.18513751672402343,1.9304987562283284,0.017510465627049557,0.2997803401497211,strict_pretrend_counterfactual_wls_hac,6,0.026265698440574338
verb_align_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.05022926586732745,0.10326659595015611,0.07541530255794157,0.027552183488570615,0.0004259142272216701,0.005110970726660041,0.02785129339221455,0.012330640054523783,0.0036832388853479357,0.052019347899081164,1.0108561233910196,0.44753767191042637,0.1336822864465839,1.8880299603354553,0.023901665284945414,0.14255369103077087,strict_pretrend_counterfactual_wls_hac,6,0.02688937344556359
causal_marker_accordingly_per_1k_words,causal_markers,2022-11-30,2023,107,95,12,0.024645112850459616,0.019707282411192933,0.029592165090979224,0.014133923272242463,6.976854796751198e-05,0.0008372225756101438,-0.00988488267978629,0.004361709101550657,-0.018433832518825577,-0.001335932840747003,-0.6993728839040155,0.30859861183176185,-1.3042261630942686,-0.09451960471376228,0.023433844274934144,0.01364171790424673,strict_pretrend_counterfactual_wls_hac,6,0.02929230534366768
verb_foster_per_1k_words,verbs,2022-11-30,2023,107,95,12,0.00918853224069173,0.025164621668056084,0.017459332826249015,0.010310834367588288,0.00016524412942171547,0.0019829295530605856,0.0077052888418070705,0.0037695134933852965,0.0003170423947718897,0.01509353528884225,0.7473002249001642,0.3655876293808596,0.03074847131367955,1.4638519784866488,0.04094297978695943,0.1509380048672041,strict_pretrend_counterfactual_wls_hac,6,0.04094297978695943
