feature,family,intervention_date,target_year,n_months,n_pre_months,n_target_year_months,pre_mean,target_year_observed_mean,target_year_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_post_year_excess,first_post_year_excess_se,first_post_year_excess_ci_low,first_post_year_excess_ci_high,standardized_first_post_year_excess,standardized_first_post_year_excess_se,standardized_first_post_year_excess_ci_low,standardized_first_post_year_excess_ci_high,first_post_year_excess_p,r_squared,model,hac_lags,first_post_year_excess_q
sentence_depth_std,syntax,2022-11-30,2023,54,42,12,0.05214454859209556,0.0467911825731733,0.05948162050605001,0.02038643507340987,0.00038427584461687693,0.004611310135402523,-0.012690437932877151,0.009312593888351263,-0.030943121954045624,0.005562246088291324,-0.6224942167269526,0.45680345066792605,-1.5178289800360876,0.27284054658218243,0.17297144962798958,0.0551387966434872,pretrend_plus_first_post_year_indicator_wls_hac,6,0.24710207089712796
list_of_three_per_1k_words,syntax,2022-11-30,2023,54,42,12,4.234649656239175,4.391969795872433,4.592332548183459,0.7603431412726868,0.007530832352464824,0.0903699882295779,-0.20036275231106515,0.20698413534819535,-0.606051657593528,0.20532615297139772,-0.26351622239360445,0.27222463663148017,-0.7970765101913055,0.27004406540409664,0.33303928030950586,0.013397904423893547,pretrend_plus_first_post_year_indicator_wls_hac,6,0.41629910038688234
automated_readability_index,readability,2022-11-30,2023,54,42,12,17.25226762157043,17.883106559642506,18.15512596148606,0.5161072766968172,0.04103500302498298,0.4924200362997958,-0.2720194018437043,0.17553111674427874,-0.6160603906624906,0.07202158697508199,-0.527059807380898,0.34010587463077563,-1.1936673216572182,0.13954770689542215,0.12121513842801304,0.7530973400934652,pretrend_plus_first_post_year_indicator_wls_hac,6,0.42425298449804566
verb_enhance_per_1k_words,verbs,2022-11-30,2023,54,42,12,0.23523432696965424,0.4808807187966857,0.3802874035348899,0.2037902040894877,0.005400368264269763,0.06480441917123717,0.10059331526179324,0.055204668526134835,-0.007607835049431036,0.2087944655730175,0.49361212287525374,0.2708897062681852,-0.037331701410389224,1.0245559471608967,0.06842638031250306,0.36358094298200017,pretrend_plus_first_post_year_indicator_wls_hac,6,0.4286595130663978
verb_align_per_1k_words,verbs,2022-11-30,2023,54,42,12,0.010232498637958724,0.00938680390591167,-0.00015831344575496808,0.04282989620492533,-0.00025268974293444216,-0.0030322769152133057,0.009545117351666575,0.005721488986417445,-0.0016690010617116183,0.020759235765044768,0.2228610899731508,0.13358633789449828,-0.03896813230006584,0.48469031224636744,0.09525766957031062,0.012688185995149648,pretrend_plus_first_post_year_indicator_wls_hac,6,0.4286595130663978
adjective_comprehensive_per_1k_words,adjectives,2022-11-30,2023,54,42,12,0.2548883330737952,0.3037584053630352,0.22419894531657608,0.3218498713907663,-1.5431407834415323e-05,-0.00018517689401298387,0.07955946004645695,0.06411525524983237,-0.0461064402432145,0.2052253603361284,0.24719431983199935,0.19920857812613002,-0.1432544932952155,0.6376431329592142,0.21464937841629222,0.044414773664826046,pretrend_plus_first_post_year_indicator_wls_hac,6,0.4292987568325845
marker_verbs_total_per_1k_words,verbs,2022-11-30,2023,54,42,12,0.29518301220692955,0.5292567320231066,0.4309686226753983,0.23020484017773374,0.005299109982666107,0.06358931979199328,0.09828810934770521,0.07136710975886172,-0.041591425779663765,0.23816764447507419,0.4269593518182334,0.31001567866149765,-0.18067137835830197,1.0345900819947687,0.16844468000373597,0.301883307720506,pretrend_plus_first_post_year_indicator_wls_hac,6,0.45408312763437503
verb_underscore_per_1k_words,verbs,2022-11-30,2023,54,42,12,0.001439163673206226,0.0,0.0061682400108736095,0.00932684658861774,0.00017176968749984056,0.0020612362499980866,-0.006168240010873622,0.004832535073708881,-0.015640008755343028,0.003303528733595785,-0.6613424968736158,0.518131720919093,-1.676880669875038,0.3541956761278064,0.20181472339305556,0.0369713175949985,pretrend_plus_first_post_year_indicator_wls_hac,6,0.45408312763437503
adjective_crucial_per_1k_words,adjectives,2022-11-30,2023,54,42,12,0.02120681536515196,0.008965581787535813,0.022946786728798158,0.05260251659005007,0.00018205775387507804,0.0021846930465009365,-0.013981204941262489,0.013848441649015828,-0.04112415057333351,0.013161740690808534,-0.26578965889071315,0.26326576268093044,-0.7817905537453368,0.2502112359639105,0.3126932599733943,0.014158672113129378,pretrend_plus_first_post_year_indicator_wls_hac,6,0.4618370324488472
adjective_pivotal_per_1k_words,adjectives,2022-11-30,2023,54,42,12,0.011580987504236463,0.018199179660342058,0.00733740450121544,0.04169579039620108,-4.663942746034176e-05,-0.0005596731295241011,0.010861775159126518,0.012499614600911587,-0.013637469458660192,0.03536101977691323,0.260500521897197,0.2997812124950252,-0.32707065459305235,0.8480716983874464,0.3848641937073727,0.01754574792505703,pretrend_plus_first_post_year_indicator_wls_hac,6,0.4618370324488472
