feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,placebo_year,slope_change_q
semicolon_per_1k_words,punctuation,2021-01-01,83,19,64,0.2591183629668968,0.2651122023235869,0.1916371393885927,0.004067838709545642,0.0488140645145477,0.08689058301529436,0.055839406897961484,-0.022554654504710156,0.19633582053529886,0.1196890756091443,-0.007676527046889909,-0.0921183245626789,0.005850433143460819,0.07020519772152983,-0.22972051209687738,0.04548386297151956,-0.4806913986327344,0.36634442543608975,-1.1987264724874704,0.23734367522200142,0.18947637872052445,-0.0036086883373442676,-0.04330426004813121,0.18873574827303774,monthly_segmented_wls_hac,6,2021,0.28421456808078666
word_while_per_1k_words,marker_words,2021-01-01,83,19,64,0.019585059491542423,0.036450270622781396,0.046079169067189826,0.003387890331551649,0.04065468397861979,0.00044183969195466574,0.02470014383049376,-0.047970442215813106,0.04885412159972244,0.9857280884375103,-0.0038640401532349677,-0.046368481838819614,0.002707352910588111,0.03248823492705733,-0.11004542229585199,0.017308458618212758,-1.0062786021859016,0.7050525342521905,-2.388181569320195,0.3756243649483918,0.15351096419014296,-0.00047614982168331854,-0.0057137978601998225,0.042490311054517726,monthly_segmented_wls_hac,6,2021,0.28980951710047453
word_notably_per_1k_words,marker_words,2021-01-01,83,19,64,0.0,0.00217557783347257,0.0,9.674828580784319e-17,1.1609794296941183e-15,0.0076675063068070235,0.005578672255571235,-0.0032666913141125974,0.018601703927726643,0.16930757174589312,-0.00016260565211891097,-0.0019512678254269317,0.00011823760221196354,0.0014188512265435624,-0.004732216229452314,0.0008296805785984508,,,,,0.16905555164194347,-0.00016260565211881424,-0.0019512678254257707,0.03600090052630267,monthly_segmented_wls_hac,6,2021,0.28980951710047453
emphasis_marker_notably_per_1k_words,emphasis_markers,2021-01-01,83,19,64,0.0,0.00217557783347257,0.0,9.674828580784319e-17,1.1609794296941183e-15,0.0076675063068070235,0.005578672255571235,-0.0032666913141125974,0.018601703927726643,0.16930757174589312,-0.00016260565211891097,-0.0019512678254269317,0.00011823760221196354,0.0014188512265435624,-0.004732216229452314,0.0008296805785984508,,,,,0.16905555164194347,-0.00016260565211881424,-0.0019512678254257707,0.03600090052630267,monthly_segmented_wls_hac,6,2021,0.30959187775800007
emphasis_marker_remarkably_per_1k_words,emphasis_markers,2021-01-01,83,19,64,0.0,0.0009823337105494781,0.0,-4.9791676323870116e-17,-5.975001158864413e-16,-0.0015269005864933097,0.0012619478193388303,-0.004000318312397417,0.0009465171394107978,0.22629600485317092,8.467871823755674e-05,0.0010161446188506808,6.399340361689576e-05,0.0007679208434027492,-0.0004889802342187073,0.002521269471920069,,,,,0.18575512665480004,8.467871823750695e-05,0.0010161446188500834,0.03548019974434946,monthly_segmented_wls_hac,6,2021,0.30959187775800007
word_additionally_per_1k_words,marker_words,2021-01-01,83,19,64,0.0,0.0008248429499023385,0.0,3.230910833259944e-17,3.8770929999119333e-16,0.0026067021669069976,0.0021014508762841684,-0.0015121415506099724,0.0067255458844239675,0.21481648610750823,-5.349958865852966e-05,-0.0006419950639023559,4.3426876877343944e-05,0.0005211225225281273,-0.0016633952080574855,0.00037940508025277353,,,,,0.217969072427462,-5.349958865849735e-05,-0.0006419950639019682,0.02844669275881695,monthly_segmented_wls_hac,6,2021,0.326953608641193
word_realm_per_1k_words,marker_words,2021-01-01,83,19,64,0.0,0.0014460859493992213,0.0,-3.887656352035927e-17,-4.665187622443112e-16,-0.0009792517021407709,0.0011271996886340948,-0.0031885630918635968,0.001230059687582055,0.3849853560049295,7.920720361524604e-05,0.0009504864433829525,7.302756619224084e-05,0.00087633079430689,-0.000767121913458552,0.002668094800224457,,,,,0.2780897215648036,7.920720361520716e-05,0.000950486443382486,0.018173773970569185,monthly_segmented_wls_hac,6,2021,0.34088419679012616
word_insight_per_1k_words,marker_words,2021-01-01,83,19,64,0.5723749428441915,0.7853399619319541,0.4819523516897083,0.000661310686706511,0.007935728240478132,-0.19452072474308918,0.10982731336468468,-0.4097822589378711,0.020740809451692793,0.07653564218750784,0.017463142470891542,0.2095577096506985,0.017576500857822572,0.21091801029387086,-0.20384159052528836,0.6229570098266853,0.4348100157951225,0.4376324953170155,-0.42294967502622777,1.2925697066164727,0.3204417184079791,0.01812445315759805,0.21749343789117662,0.6117489921265855,monthly_segmented_wls_hac,6,2021,0.34088419679012616
word_across_per_1k_words,marker_words,2021-01-01,83,19,64,0.6775281169136883,1.0045946949668922,0.3982339888131068,0.001727852186640381,0.020734226239684572,-0.2140909022742109,0.10786824142300915,-0.42551265546330885,-0.0026691490851129818,0.04717290162187713,0.012625338565983931,0.15150406279180717,0.013148465749887109,0.1577815889986453,-0.1577478516455376,0.46075597722915196,0.38043980937776956,0.39620322079714043,-0.39611850338462556,1.1569981221401648,0.33694761121781674,0.014353190752624312,0.17223828903149174,0.47412536882362477,monthly_segmented_wls_hac,6,2021,0.34088419679012616
word_meticulously_per_1k_words,marker_words,2021-01-01,83,19,64,0.0,0.00111384374108925,0.0,-2.1749393084171682e-17,-2.6099271701006017e-16,-0.00013306907260280114,0.0005552109512123505,-0.001221282536979008,0.0009551443917734058,0.8105837701976417,4.042156995321255e-05,0.0004850588394385506,4.244092388041991e-05,0.0005092910865650389,-0.0005131516902289257,0.0014832693691060267,,,,,0.34088419679012616,4.0421569953190795e-05,0.0004850588394382895,0.010106738998951093,monthly_segmented_wls_hac,6,2021,0.34088419679012616
