feature,human_mean,human_std,ai_mean,ai_std,diff_ai_minus_human,ratio_ai_over_human,cohens_d
emphasis_markers_total,0.0688836104513064,0.27152791487044803,0.10807600950118765,0.32193876703658536,0.03919239904988124,1.5689655172413794,0.13160559144992212
causal_marker_thus,0.039192399049881234,0.20605187008253817,0.0,0.0,-0.039192399049881234,0.0,-0.2689925709292436
sequential_markers_total,0.05463182897862233,0.25218883858245755,0.020190023752969122,0.140733468482973,-0.03444180522565321,0.3695652173913044,-0.1686570694606938
sentence_depth_cv,0.3016613663027541,0.1226452765542947,0.2704442992212546,0.09067543935055643,-0.03121706708149946,0.896516191436429,-0.28944486025740895
word_finding,0.039192399049881234,0.2060518700825382,0.06413301662707839,0.33527601829667525,0.024940617577197156,1.6363636363636365,0.08962769409927525
marker_verbs_total_per_1k_words,0.12520075934429528,1.2997167493262103,0.10053552444367152,0.7741393780726836,-0.024665234900623764,0.8029945263127701,-0.02305788868122597
dependency_entropy,2.761201121147959,0.1633665562802419,2.784138295158762,0.1248884004404974,0.022937174010802863,1.0083069551997237,0.15774584093787025
sequential_marker_further,0.040380047505938245,0.2251359171584265,0.020190023752969122,0.140733468482973,-0.020190023752969122,0.5,-0.10754287267483986
word_while,0.14608076009501186,0.4429820932817355,0.12589073634204276,0.39715932753489597,-0.020190023752969105,0.861788617886179,-0.04799206287351464
contrast_markers_total,0.0166270783847981,0.12794553734418987,0.0,0.0,-0.0166270783847981,0.0,-0.18378319590128175
marker_words_total,0.42399049881235157,0.7520367840226801,0.40736342042755347,0.7658544976207817,-0.0166270783847981,0.9607843137254902,-0.021907220491588872
causal_marker_hence,0.014251781472684086,0.13719189292497366,0.0011876484560570072,0.03446227583977888,-0.013064133016627079,0.08333333333333333,-0.13061108433580643
summary_marker_collectively,0.013064133016627079,0.1236402597735916,0.0,0.0,-0.013064133016627079,0.0,-0.14942927268668144
word_notably,0.011876484560570071,0.10839459311863071,0.0,0.0,-0.011876484560570071,0.0,-0.1549513223458561
sequential_marker_subsequently,0.011876484560570071,0.1083945931186307,0.0,0.0,-0.011876484560570071,0.0,-0.15495132234585612
emphasis_marker_notably,0.011876484560570071,0.10839459311863071,0.0,0.0,-0.011876484560570071,0.0,-0.1549513223458561
word_within,0.10332541567695962,0.3583730723984969,0.09144893111638955,0.422267296629352,-0.01187648456057007,0.8850574712643678,-0.030326133479996215
dependency_entropy_normalized,0.864260642606046,0.035749315079148414,0.8749905713299051,0.026347747594980347,0.010729928723859139,1.0124151537104649,0.3416917156070357
certainty_count,0.0688836104513064,0.43618270424098937,0.07838479809976247,0.5395495140869881,0.009501187648456061,1.1379310344827587,0.019366619534888867
causal_marker_thereby,0.009501187648456057,0.09706752922813397,0.0,0.0,-0.009501187648456057,0.0,-0.13842639797206052
contrast_marker_however,0.007125890736342043,0.08416368073741698,0.0,0.0,-0.007125890736342043,0.0,-0.11973729327219776
adjective_crucial,0.009501187648456057,0.09706752922813397,0.0166270783847981,0.12794553734418987,0.007125890736342042,1.75,0.06274949732674598
summary_marker_in_summary,0.0035629453681710215,0.05961939493115125,0.009501187648456057,0.09706752922813397,0.005938242280285036,2.6666666666666665,0.07372127345097584
summary_markers_total,0.0498812351543943,0.2578263389848575,0.043942992874109264,0.2218024457192945,-0.005938242280285035,0.8809523809523809,-0.024692277121675654
adjective_comprehensive,0.00831353919239905,0.09085277859756404,0.013064133016627079,0.1236402597735916,0.004750593824228029,1.5714285714285714,0.04378739827524385
verb_exhibit,0.0059382422802850355,0.07687651500666666,0.010688836104513063,0.11386518341497241,0.004750593824228028,1.7999999999999998,0.04890082801755504
sequential_markers_total_per_1k_words,0.1991771417838469,0.9932217845378842,0.20361012658829367,1.9018163032361923,0.00443298480444676,1.0222564937158178,0.0029219456310881522
adjective_pivotal,0.0035629453681710215,0.05961939493115125,0.0,0.0,-0.0035629453681710215,0.0,-0.0845155451087796
word_realm,0.0035629453681710215,0.07702333111559173,0.0,0.0,-0.0035629453681710215,0.0,-0.06541869312429502
word_insight,0.007125890736342043,0.084163680737417,0.0035629453681710215,0.059619394931151246,-0.0035629453681710215,0.5,-0.048853335513412026
