dataset,topic_id,topic_label,feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
arxiv_ai_abstracts,2,"learning, policy, based, algorithm, model, reinforcement, reinforcement learning",word_across_per_1k_words,marker_words,2022-11-30,136,95,41,0.3902343363979086,1.3835418151923131,0.16210503796425169,0.0033682513086049554,0.04041901570325947,-0.31101377481865167,0.0787376019577466,-0.46533947465583503,-0.15668807498146833,7.815016857585159e-05,0.051649334048863065,0.6197920085863567,0.0030012864488204783,0.03601543738584574,0.5492017513100992,0.6903822658626144,3.823397572153413,0.22217346134416913,3.387937587918842,4.2588575563879845,2.2706772243367926e-66,0.05501758535746802,0.6602110242896162,0.9704441125734135,monthly_segmented_wls_hac,6,2.2706772243367926e-66,7.815016857585159e-05
arxiv_ai_abstracts,2,"learning, policy, based, algorithm, model, reinforcement, reinforcement learning",verb_align_per_1k_words,verbs,2022-11-30,136,95,41,0.03175534711145563,0.2397939585519048,0.03678745621765159,0.0006434952229425558,0.007721942675310669,-0.014164913995393732,0.017322709076884234,-0.048117423786086834,0.019787595795299366,0.4135240665452002,0.008609852375794749,0.10331822850953698,0.0008097441917798914,0.009716930301358697,0.08427304511887394,0.12236341190020003,2.808517878981863,0.26413705377911556,2.2908092535747966,3.3262265043889294,2.0970772740308874e-26,0.009253347598737305,0.11104017118484766,0.8951828279611984,monthly_segmented_wls_hac,6,2.0970772740308874e-26,0.4135240665452002
arxiv_ai_abstracts,2,"learning, policy, based, algorithm, model, reinforcement, reinforcement learning",sequential_marker_moreover_per_1k_words,sequential_markers,2022-11-30,136,95,41,0.36900987351905046,0.3651582135575715,0.14130284362635373,0.0004364765458230114,0.0052377185498761365,0.07098979509672819,0.015688586366090253,0.04024016581919129,0.10173942437426509,6.041477069514986e-06,-0.004819355804201835,-0.05783226965042203,0.0005239446176387978,0.006287335411665573,-0.07015544705728655,-0.0455090922435575,-0.4092788804968961,0.04449546272608028,-0.49648998744001344,-0.32206777355377875,3.639413615110844e-20,-0.004382879258378824,-0.05259455110054588,0.23636037141646882,monthly_segmented_wls_hac,6,3.639413615110844e-20,6.041477069514986e-06
arxiv_ai_abstracts,2,"learning, policy, based, algorithm, model, reinforcement, reinforcement learning",clause_depth,syntax,2022-11-30,136,95,41,11.493520255768903,11.27690443909406,0.19541415234638806,0.0004935059626527127,0.005922071551832553,0.11980670495192242,0.042298886125919775,0.03690088814511966,0.20271252175872517,0.004620226964505761,-0.01683827214590218,-0.20205926575082617,0.0019857776292198383,0.023829331550638058,-0.24876475559007677,-0.15535377591157556,-1.0340052822410686,0.12194271123413088,-1.2730129962599652,-0.794997568222172,2.2629030891598066e-17,-0.016344766183249468,-0.19613719419899361,0.7503019993962854,monthly_segmented_wls_hac,6,4.525806178319613e-17,0.009240453929011521
arxiv_ai_abstracts,2,"learning, policy, based, algorithm, model, reinforcement, reinforcement learning",clause_depth_std,syntax,2022-11-30,136,95,41,2.2342749949665692,2.1366805110185223,0.07255026014832966,-0.0003242941817402339,-0.003891530180882807,0.045247133504204035,0.02087541762479554,0.00433131495960478,0.08616295204880328,0.03019796909169098,-0.00542102582959882,-0.06505230995518584,0.0007266325112469059,0.00871959013496287,-0.08214270661971305,-0.04796191329065862,-0.8966516429050124,0.12018688998682554,-1.1322179472791905,-0.6610853385308344,8.620918096527574e-14,-0.005745320011339054,-0.06894384013606865,0.7489307783154384,monthly_segmented_wls_hac,6,8.620918096527574e-14,0.03019796909169098
arxiv_ai_abstracts,2,"learning, policy, based, algorithm, model, reinforcement, reinforcement learning",em_dash_per_1k_words,punctuation,2022-11-30,136,95,41,0.5473002200633303,0.5493746564030895,0.20936906138340233,-0.002025938882754326,-0.02431126659305191,-0.22772373538474644,0.09917765016662433,-0.42211192971133016,-0.03333554105816275,0.021669050282544528,0.018669947999906573,0.22403937599887888,0.003249301262047238,0.03899161514456686,0.14761581031552784,0.3004629416822299,1.0700691616924807,0.1862338918984995,0.7050507335714218,1.4350875898135398,9.146862174675617e-09,0.016644009117152248,0.19972810940582697,0.5327635915390523,monthly_segmented_wls_hac,6,9.146862174675617e-09,0.021669050282544528
arxiv_ai_abstracts,2,"learning, policy, based, algorithm, model, reinforcement, reinforcement learning",emphasis_marker_crucially_per_1k_words,emphasis_markers,2022-11-30,136,95,41,0.021566274931079373,0.039182772819236045,0.023921164726312887,4.036862868713068e-05,0.00048442354424556815,-0.021312819580926883,0.010004998853684327,-0.04092261733414816,-0.001703021827705601,0.03315369445565241,0.001587750388977305,0.01905300466772766,0.00038298717761468153,0.004595846131376178,0.010045146250230352,0.02806086308522497,0.7964915122535681,0.19212468054788415,0.4199271383797151,1.1730558861274212,3.3877542169121895e-05,0.0016281190176644356,0.019537428211973226,0.3795553804429156,monthly_segmented_wls_hac,6,3.3877542169121895e-05,0.03315369445565241
arxiv_ai_abstracts,3,"code, models, language, llms, reasoning, knowledge, model",avg_syllables_per_word,readability,2022-11-30,136,95,41,1.8708264185732935,1.9527984490314283,0.020432057461795657,8.017704836483532e-05,0.0009621245803780238,-0.014612765698668331,0.004719417714976219,-0.02386282442002172,-0.005362706977314943,0.001959474313222533,0.004355601278603085,0.052267215343237014,0.00015042812860313292,0.0018051375432375952,0.04872914575849133,0.0558052849279827,2.5580984901284407,0.08834830004823958,2.384935822033891,2.7312611582229906,2.4488752680104035e-184,0.00443577832696792,0.053229339923615046,0.9570051449905117,monthly_segmented_wls_hac,6,4.897750536020807e-184,0.001959474313222533
arxiv_ai_abstracts,3,"code, models, language, llms, reasoning, knowledge, model",flesch_reading_ease,readability,2022-11-30,136,95,41,23.45203489230077,16.30700132110117,2.154550627640221,-0.008196216963410509,-0.0983546035609261,2.2233335258451805,0.6161063156415654,1.0157651471877125,3.4309019045026483,0.00030775319570104317,-0.42136915725474744,-5.05642988705697,0.019026442731468616,0.2283173127776234,-5.503931820101111,-4.608927954012827,-2.3468605574588155,0.10596980634782703,-2.5545613779005563,-2.1391597370170743,1.1273942629429737e-108,-0.42956537421815794,-5.154784490617895,0.9518372430792247,monthly_segmented_wls_hac,6,1.1273942629429737e-108,0.0006155063914020863
arxiv_ai_abstracts,3,"code, models, language, llms, reasoning, knowledge, model",word_across_per_1k_words,marker_words,2022-11-30,136,95,41,0.3544983725257079,1.6614244067270565,0.2784162018047923,0.0032422602380176207,0.03890712285621145,-0.33522655061422707,0.10657439175401581,-0.544112358452098,-0.12634074277635607,0.0016582020801176977,0.06736051224771014,0.8083261469725217,0.004173348634453784,0.050080183613445406,0.7101689870901686,0.9064833068548748,2.9033013945764137,0.17987524895752452,2.550745906619665,3.2558568825331617,1.3216666581679239e-58,0.07060277248572776,0.847233269828733,0.9514157871710668,monthly_segmented_wls_hac,6,1.3216666581679239e-58,0.0016582020801176977
