dataset,dependency_bigram,head_dep,child_dep,slope_change_per_year,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high
arxiv_qbio_abstracts,nsubj->advmod,nsubj,advmod,6.139453940611217e-05,1.5237755683179836e-05,3.152853826707969e-05,9.126054054514466e-05
arxiv_qbio_abstracts,nsubj->amod,nsubj,amod,0.0013304416202989662,0.0002517467399219442,0.0008370180100519556,0.0018238652305459769
arxiv_qbio_abstracts,nsubj->appos,nsubj,appos,0.00013795344766637208,1.7881532003814016e-05,0.00010290564493889662,0.00017300125039384755
arxiv_qbio_abstracts,nsubj->aux,nsubj,aux,6.586746188516514e-07,1.166890286121745e-06,-1.6284303419469689e-06,2.945779579650272e-06
arxiv_qbio_abstracts,nsubj->case,nsubj,case,-1.2674066794064324e-07,1.0876457022033516e-06,-2.258526244259212e-06,2.005044908377926e-06
arxiv_qbio_abstracts,nsubj->cc,nsubj,cc,1.9705001213288166e-05,2.1560624877132758e-05,-2.2553823545892037e-05,6.196382597246838e-05
arxiv_qbio_abstracts,nsubj->ccomp,nsubj,ccomp,1.911217120175021e-06,9.626078403798496e-07,2.4505753030516e-08,3.797928487319526e-06
arxiv_qbio_abstracts,nsubj->compound,nsubj,compound,0.0007451012398809543,0.00013148919587129023,0.0004873824159732254,0.001002820063788683
arxiv_qbio_abstracts,nsubj->conj,nsubj,conj,4.737747818166964e-05,2.4665263010707036e-05,-9.664373193161535e-07,9.572139368265543e-05
arxiv_qbio_abstracts,nsubj->csubj,nsubj,csubj,-3.013818596237044e-07,1.0857497580719911e-06,-2.429451385444807e-06,1.8266876661973982e-06
arxiv_qbio_abstracts,nsubj->dep,nsubj,dep,4.5188362848107475e-06,1.6053263297924508e-06,1.3723966784175438e-06,7.665275891203951e-06
arxiv_qbio_abstracts,nsubj->det,nsubj,det,9.928214658555014e-05,9.72550788836394e-05,-9.133780802638306e-05,0.0002899021011974833
arxiv_qbio_abstracts,nsubj->dobj,nsubj,dobj,8.228800683211532e-06,5.4814162513642914e-06,-2.5147751694624784e-06,1.897237653588554e-05
arxiv_qbio_abstracts,nsubj->intj,nsubj,intj,-5.25663223113314e-07,1.4238338235742017e-06,-3.3163775173187493e-06,2.2650510710921214e-06
arxiv_qbio_abstracts,nsubj->mark,nsubj,mark,-9.419530347443049e-07,2.665272315705808e-06,-6.165886773527689e-06,4.281980704039079e-06
arxiv_qbio_abstracts,nsubj->meta,nsubj,meta,2.5764395594462594e-06,3.83173136382537e-06,-4.933753913651465e-06,1.0086633032543985e-05
arxiv_qbio_abstracts,nsubj->neg,nsubj,neg,1.1938733734294474e-06,3.371419719119636e-06,-5.414109276045038e-06,7.801856022903934e-06
arxiv_qbio_abstracts,nsubj->nmod,nsubj,nmod,6.275528658816561e-05,2.275007282229966e-05,1.816514385645828e-05,0.00010734542931987294
arxiv_qbio_abstracts,nsubj->npadvmod,nsubj,npadvmod,2.752437030639907e-06,4.5825989570956625e-06,-6.229456925267591e-06,1.1734330986547404e-05
arxiv_qbio_abstracts,nsubj->nsubj,nsubj,nsubj,1.2237749830165804e-05,6.366361444551477e-06,-2.4031860115509097e-07,2.47158182614867e-05
arxiv_qbio_abstracts,nsubj->nummod,nsubj,nummod,-1.6989373698716838e-05,2.1546991998618808e-05,-5.9221478016009704e-05,2.524273061857603e-05
arxiv_qbio_abstracts,nsubj->parataxis,nsubj,parataxis,-9.467754806510606e-07,2.0990112900867495e-06,-5.06083760922109e-06,3.1672866479189686e-06
arxiv_qbio_abstracts,nsubj->pobj,nsubj,pobj,5.255325786316224e-07,1.508729003808015e-06,-2.4315762688320867e-06,3.4826414260953315e-06
arxiv_qbio_abstracts,nsubj->poss,nsubj,poss,-0.00014784902178577975,8.355049713618772e-05,-0.0003116079961727077,1.5909952601148177e-05
arxiv_qbio_abstracts,nsubj->preconj,nsubj,preconj,9.240551502372561e-06,4.917924795052621e-06,-3.985810959305771e-07,1.8879684100675698e-05
arxiv_qbio_abstracts,nsubj->predet,nsubj,predet,-1.4696736068310527e-05,7.76371696558499e-06,-2.9913621320857105e-05,5.201491842360537e-07
arxiv_qbio_abstracts,nsubj->prep,nsubj,prep,-0.00029862694745186064,8.040724561881778e-05,-0.0004562251488647435,-0.0001410287460389778
arxiv_qbio_abstracts,nsubj->prt,nsubj,prt,3.52043385245409e-06,1.329751713503824e-06,9.141204939865951e-07,6.126747210921585e-06
arxiv_qbio_abstracts,nsubj->quantmod,nsubj,quantmod,8.730199945958355e-07,3.475822303815114e-06,-5.939591720881788e-06,7.685631710073459e-06
arxiv_qbio_abstracts,nsubj->relcl,nsubj,relcl,-1.3516089058457356e-05,1.9050320228419904e-05,-5.085471670616037e-05,2.3822538589245654e-05
arxiv_qbio_abstracts,nsubj->xcomp,nsubj,xcomp,1.639493813595631e-06,1.6360947525569717e-06,-1.5672519014160335e-06,4.846239528607295e-06
arxiv_qbio_abstracts,nsubjpass->acl,nsubjpass,acl,-2.985015952651398e-05,1.5958081206988845e-05,-6.112799869221211e-05,1.4276796391841562e-06
arxiv_qbio_abstracts,nsubjpass->advcl,nsubjpass,advcl,-1.7395123413535899e-06,3.648971252023197e-06,-8.891495995319056e-06,5.412471312611877e-06
arxiv_qbio_abstracts,nsubjpass->advmod,nsubjpass,advmod,-1.5165153956516133e-05,4.7131027120406605e-06,-2.4402835272115828e-05,-5.927472640916438e-06
arxiv_qbio_abstracts,nsubjpass->amod,nsubjpass,amod,-0.0002756738539741691,0.00012578716226725194,-0.0005222166920179829,-2.913101593035529e-05
arxiv_qbio_abstracts,nsubjpass->appos,nsubjpass,appos,-5.051652255229634e-05,2.601231798800548e-05,-0.00010150066580878708,4.676207041944035e-07
arxiv_qbio_abstracts,nsubjpass->aux,nsubjpass,aux,3.630975742880782e-07,7.040442642098601e-07,-1.0168291835632475e-06,1.743024332139404e-06
arxiv_qbio_abstracts,nsubjpass->case,nsubjpass,case,1.4204822209500216e-06,1.3613410838600042e-06,-1.2477463034155868e-06,4.08871074531563e-06
arxiv_qbio_abstracts,nsubjpass->cc,nsubjpass,cc,-8.336837982716219e-05,2.3855062312802675e-05,-0.00013012430196025543,-3.6612457694068946e-05
arxiv_qbio_abstracts,nsubjpass->ccomp,nsubjpass,ccomp,2.3302748296327614e-07,1.01603645610797e-06,-1.758403971008345e-06,2.224458936934897e-06
arxiv_qbio_abstracts,nsubjpass->compound,nsubjpass,compound,-0.00011695450668350896,6.949738719632419e-05,-0.00025316938558830437,1.9260372221286456e-05
arxiv_qbio_abstracts,nsubjpass->conj,nsubjpass,conj,-7.729576637963053e-05,2.8549579412734304e-05,-0.00013325294202858978,-2.1338590730671293e-05
arxiv_qbio_abstracts,nsubjpass->dep,nsubjpass,dep,-6.172836804365102e-07,1.9758651411627054e-06,-4.489979357115412e-06,3.255411996242392e-06
arxiv_qbio_abstracts,nsubjpass->det,nsubjpass,det,-0.00047449830456279665,0.00012104875186024103,-0.0007117538582088691,-0.00023724275091672423
arxiv_qbio_abstracts,nsubjpass->dobj,nsubjpass,dobj,-5.9652322888545185e-06,4.426142128086225e-06,-1.4640470859903519e-05,2.7100062821944813e-06
arxiv_qbio_abstracts,nsubjpass->intj,nsubjpass,intj,6.048055683760193e-07,6.659086248817071e-07,-7.003753363921265e-07,1.909986473144165e-06
arxiv_qbio_abstracts,nsubjpass->mark,nsubjpass,mark,-2.7234366475951487e-08,1.1751975735148831e-06,-2.3306216105651226e-06,2.2761528776132196e-06
arxiv_qbio_abstracts,nsubjpass->meta,nsubjpass,meta,1.0398720185658037e-06,1.5081880380643908e-06,-1.9161765360404026e-06,3.99592057317201e-06
arxiv_qbio_abstracts,nsubjpass->neg,nsubjpass,neg,-2.5163800657073404e-07,2.8582465980969466e-06,-5.853801338840749e-06,5.350525325699282e-06
arxiv_qbio_abstracts,nsubjpass->nmod,nsubjpass,nmod,-3.34067566649883e-05,2.469451638237107e-05,-8.18080087744356e-05,1.4994495444458997e-05
arxiv_qbio_abstracts,nsubjpass->npadvmod,nsubjpass,npadvmod,-3.231160575474307e-06,2.1228962768346392e-06,-7.392037278070199e-06,9.297161271215856e-07
arxiv_qbio_abstracts,nsubjpass->nsubj,nsubjpass,nsubj,-8.868468091557571e-08,3.3824890062203492e-06,-6.7183631331074604e-06,6.540993771276309e-06
arxiv_qbio_abstracts,nsubjpass->nummod,nsubjpass,nummod,-2.92051777955247e-05,1.8098106810980686e-05,-6.467746714504684e-05,6.26711155399744e-06
arxiv_qbio_abstracts,nsubjpass->parataxis,nsubjpass,parataxis,1.6529850778045708e-06,1.9600749897963447e-06,-2.188761902196265e-06,5.494732057805407e-06
arxiv_qbio_abstracts,nsubjpass->poss,nsubjpass,poss,-2.7865978506976453e-05,1.2178098635342774e-05,-5.173505183224829e-05,-3.996905181704616e-06
arxiv_qbio_abstracts,nsubjpass->preconj,nsubjpass,preconj,4.150739218975049e-07,4.427742083774362e-06,-8.263300562300245e-06,9.093448406095255e-06
arxiv_qbio_abstracts,nsubjpass->predet,nsubjpass,predet,6.744459078208703e-07,3.9249377031889175e-06,-7.018431990429407e-06,8.367323806071149e-06
arxiv_qbio_abstracts,nsubjpass->prep,nsubjpass,prep,-0.0002800907803612004,7.8499967746701e-05,-0.00043395071714473433,-0.00012623084357766645
arxiv_qbio_abstracts,nsubjpass->quantmod,nsubjpass,quantmod,-3.2260107226806853e-06,3.13421975656657e-06,-9.369081445551163e-06,2.917060000189792e-06
arxiv_qbio_abstracts,nsubjpass->relcl,nsubjpass,relcl,-2.4052342398626534e-05,1.411677078782388e-05,-5.1721213142761336e-05,3.6165283455082713e-06
arxiv_qbio_abstracts,nsubjpass->xcomp,nsubjpass,xcomp,1.385167963937902e-06,1.1021259803455052e-06,-7.749989575392882e-07,3.5453348854150923e-06
arxiv_qbio_abstracts,nummod->advmod,nummod,advmod,1.8212628011912515e-05,1.636365812551874e-05,-1.3860141914104213e-05,5.028539793792924e-05
arxiv_qbio_abstracts,nummod->amod,nummod,amod,5.315162163907247e-07,1.587336957468016e-05,-3.0580288149982386e-05,3.1643320582763835e-05
arxiv_qbio_abstracts,nummod->appos,nummod,appos,-8.470350216354217e-08,5.63757522334857e-06,-1.1134350939926738e-05,1.0964943935599656e-05
arxiv_qbio_abstracts,nummod->case,nummod,case,1.7818328536563128e-07,8.788123781206533e-07,-1.544288975750849e-06,1.9006555464821118e-06
arxiv_qbio_abstracts,nummod->cc,nummod,cc,3.3188860043884944e-06,9.914490992891767e-06,-1.6113516341679367e-05,2.275128835045636e-05
arxiv_qbio_abstracts,nummod->compound,nummod,compound,1.5629526753005163e-05,1.1627404326059264e-05,-7.160185726070993e-06,3.8419239232081315e-05
arxiv_qbio_abstracts,nummod->conj,nummod,conj,-1.26350837048549e-07,9.598526857856745e-06,-1.893946347844777e-05,1.868676180435067e-05
arxiv_qbio_abstracts,nummod->dep,nummod,dep,6.889263245519498e-07,8.907131615113636e-07,-1.0568714720103228e-06,2.4347241211142227e-06
arxiv_qbio_abstracts,nummod->det,nummod,det,-3.0029480270949832e-06,1.944357092903461e-06,-6.813887929185767e-06,8.079918749958008e-07
arxiv_qbio_abstracts,nummod->nmod,nummod,nmod,2.3698218673727887e-05,8.625663588817869e-06,6.7919180396448666e-06,4.060451930781091e-05
arxiv_qbio_abstracts,nummod->npadvmod,nummod,npadvmod,2.880682469337778e-06,1.477269389376983e-06,-1.4765533841108443e-08,5.776130472516665e-06
arxiv_qbio_abstracts,nummod->nummod,nummod,nummod,1.9339994619846564e-06,5.413992641860496e-06,-8.677426116061915e-06,1.2545425040031226e-05
arxiv_qbio_abstracts,nummod->preconj,nummod,preconj,-7.296032031314606e-07,1.4318002072968011e-07,-1.0102360437616337e-06,-4.489703625012876e-07
arxiv_qbio_abstracts,nummod->prep,nummod,prep,1.0565219169953787e-05,1.235021356336448e-05,-1.3641199414240593e-05,3.477163775414817e-05
arxiv_qbio_abstracts,nummod->quantmod,nummod,quantmod,9.016535714868546e-05,4.298224723301269e-05,5.920152571980587e-06,0.00017441056172539033
arxiv_qbio_abstracts,oprd->acl,oprd,acl,-7.372106962612339e-07,2.5150929414938892e-06,-5.666792861589256e-06,4.192371469066789e-06
arxiv_qbio_abstracts,oprd->advcl,oprd,advcl,-9.972390961777654e-07,7.079140617090764e-07,-2.384750657127555e-06,3.902724647720243e-07
arxiv_qbio_abstracts,oprd->advmod,oprd,advmod,2.815171890409649e-06,3.6131426318770246e-06,-4.266587668069319e-06,9.896931448888617e-06
arxiv_qbio_abstracts,oprd->amod,oprd,amod,-2.857267390995914e-05,9.748359637951188e-06,-4.767945880034347e-05,-9.465889019574813e-06
arxiv_qbio_abstracts,oprd->appos,oprd,appos,-6.933675373610265e-06,4.102393001110926e-06,-1.4974365655787681e-05,1.1070149085671504e-06
arxiv_qbio_abstracts,oprd->cc,oprd,cc,-2.5167216426357977e-06,3.2680640402126875e-06,-8.922127161452665e-06,3.8886838761810695e-06
arxiv_qbio_abstracts,oprd->compound,oprd,compound,-9.764099490100403e-06,8.121025246306106e-06,-2.5681308972860372e-05,6.153109992659566e-06
arxiv_qbio_abstracts,oprd->conj,oprd,conj,3.2764450265473215e-06,5.31167230792443e-06,-7.1344326969845605e-06,1.3687322750079203e-05
arxiv_qbio_abstracts,oprd->det,oprd,det,8.150211835520437e-07,9.217585089562362e-06,-1.7251445591990187e-05,1.888148795909427e-05
arxiv_qbio_abstracts,oprd->dobj,oprd,dobj,-1.9204319403355437e-07,1.3584646227512712e-06,-2.8546338546260462e-06,2.470547466558937e-06
arxiv_qbio_abstracts,oprd->nmod,oprd,nmod,-7.640719848831691e-07,3.210347970048893e-06,-7.056354006178999e-06,5.528210036412661e-06
arxiv_qbio_abstracts,oprd->npadvmod,oprd,npadvmod,-1.207827521900309e-06,1.3896892062980976e-06,-3.9316183662445804e-06,1.5159633224439623e-06
arxiv_qbio_abstracts,oprd->nsubj,oprd,nsubj,-1.5270518976355115e-06,1.2647329385971718e-06,-4.005928457285968e-06,9.518246620149453e-07
arxiv_qbio_abstracts,oprd->nummod,oprd,nummod,9.531742635415246e-07,1.2889293042157739e-06,-1.5731271727213922e-06,3.4794756998044415e-06
arxiv_qbio_abstracts,oprd->poss,oprd,poss,-2.917440137979033e-07,6.8932924324885e-07,-1.6428293305656493e-06,1.0593413029698426e-06
arxiv_qbio_abstracts,oprd->prep,oprd,prep,-1.9549047468648585e-06,7.652012416137123e-06,-1.6952849082493618e-05,1.3043039588763901e-05
arxiv_qbio_abstracts,oprd->relcl,oprd,relcl,-4.322045995698437e-06,2.2902685509262343e-06,-8.810972355513856e-06,1.6688036411698242e-07
arxiv_qbio_abstracts,oprd->xcomp,oprd,xcomp,-2.8603398556076456e-06,1.79952115684863e-06,-6.38740132303096e-06,6.667216118156691e-07
arxiv_qbio_abstracts,parataxis->acomp,parataxis,acomp,1.0060994643378426e-06,1.8130606586847741e-06,-2.5474994266843145e-06,4.55969835536e-06
arxiv_qbio_abstracts,parataxis->advcl,parataxis,advcl,-7.60456902083428e-07,2.275810507898261e-06,-5.22104549756402e-06,3.7001316933971636e-06
arxiv_qbio_abstracts,parataxis->advmod,parataxis,advmod,-6.720541419839958e-06,3.822360089138922e-06,-1.4212367194552246e-05,7.712843548723291e-07
arxiv_qbio_abstracts,parataxis->agent,parataxis,agent,-1.4122382099074882e-06,1.4290818309368886e-07,-1.6923382487711184e-06,-1.132138171043858e-06
arxiv_qbio_abstracts,parataxis->amod,parataxis,amod,2.2772703819516265e-06,2.1298381225458737e-06,-1.8972123382382855e-06,6.4517531021415385e-06
arxiv_qbio_abstracts,parataxis->appos,parataxis,appos,3.4526497821497904e-07,8.25518185236752e-07,-1.272750664849055e-06,1.963280621279013e-06
arxiv_qbio_abstracts,parataxis->attr,parataxis,attr,2.5166195673286023e-07,1.289598450153573e-06,-2.2759510055681426e-06,2.779274919033863e-06
arxiv_qbio_abstracts,parataxis->aux,parataxis,aux,-4.6624151939317674e-07,1.4497164083924813e-06,-3.3076856798424403e-06,2.3752026410560866e-06
arxiv_qbio_abstracts,parataxis->auxpass,parataxis,auxpass,-2.0987689492042625e-06,1.1767221097554364e-06,-4.405144284324918e-06,2.0760638591639278e-07
arxiv_qbio_abstracts,parataxis->cc,parataxis,cc,-1.7183956259874473e-06,1.5345121040526937e-06,-4.726039349930727e-06,1.2892480979558324e-06
arxiv_qbio_abstracts,parataxis->ccomp,parataxis,ccomp,6.357579550217441e-06,1.6466465192639428e-06,3.1301523724601127e-06,9.585006727974769e-06
arxiv_qbio_abstracts,parataxis->compound,parataxis,compound,1.150873882651514e-06,1.4464495869656854e-06,-1.6841673078012294e-06,3.985915073104257e-06
arxiv_qbio_abstracts,parataxis->conj,parataxis,conj,-5.9980354202766725e-06,2.0563242989125797e-06,-1.0028431046145329e-05,-1.9676397944080164e-06
arxiv_qbio_abstracts,parataxis->dep,parataxis,dep,4.0849662309081243e-07,7.358555938771642e-07,-1.0337803409084295e-06,1.8507735870900544e-06
arxiv_qbio_abstracts,parataxis->det,parataxis,det,-9.282136643392753e-08,7.623815695131985e-07,-1.5870892426797966e-06,1.4014465098119415e-06
arxiv_qbio_abstracts,parataxis->dobj,parataxis,dobj,-1.505176619871046e-06,3.710868278370481e-06,-8.778478445477189e-06,5.7681252057350964e-06
arxiv_qbio_abstracts,parataxis->mark,parataxis,mark,4.6878818273762295e-07,1.7002036899319696e-06,-2.863611049529037e-06,3.8011874150042833e-06
arxiv_qbio_abstracts,parataxis->neg,parataxis,neg,2.5289807823904176e-07,5.078957530045508e-07,-7.425775976498778e-07,1.2483737541279613e-06
arxiv_qbio_abstracts,parataxis->nmod,parataxis,nmod,-1.0196338791153588e-06,6.877061550061402e-07,-2.367537942927394e-06,3.2827018469667607e-07
arxiv_qbio_abstracts,parataxis->npadvmod,parataxis,npadvmod,4.305255737036341e-06,3.626776714462677e-06,-2.8032266233105056e-06,1.1413738097383188e-05
arxiv_qbio_abstracts,parataxis->nsubj,parataxis,nsubj,9.864584357390231e-06,3.660783188068607e-06,2.6894493087757617e-06,1.7039719406004702e-05
arxiv_qbio_abstracts,parataxis->nsubjpass,parataxis,nsubjpass,-1.3533572048965814e-06,1.2627515048054348e-06,-3.828350154315233e-06,1.1216357445220707e-06
arxiv_qbio_abstracts,parataxis->nummod,parataxis,nummod,-1.3009377907316044e-06,2.448594514013229e-06,-6.1001830381975325e-06,3.498307456734324e-06
arxiv_qbio_abstracts,parataxis->oprd,parataxis,oprd,1.512670992534658e-06,1.067210729834707e-06,-5.790620379413674e-07,3.6044040230106832e-06
arxiv_qbio_abstracts,parataxis->prep,parataxis,prep,2.8578586149937672e-06,5.306966288816985e-06,-7.543795311087524e-06,1.3259512541075058e-05
arxiv_qbio_abstracts,parataxis->xcomp,parataxis,xcomp,8.841235236657411e-07,9.113298757941041e-07,-9.020830328907028e-07,2.670330080222185e-06
arxiv_qbio_abstracts,pcomp->acomp,pcomp,acomp,-5.34971404640405e-06,7.773524673890527e-06,-2.0585822407229482e-05,9.886394314421384e-06
arxiv_qbio_abstracts,pcomp->advcl,pcomp,advcl,-2.3830374134610263e-05,1.581929739613099e-05,-5.4836197031027e-05,7.175448761806475e-06
arxiv_qbio_abstracts,pcomp->advmod,pcomp,advmod,-4.2278841924232226e-05,1.275078546273043e-05,-6.727038143118386e-05,-1.728730241728058e-05
arxiv_qbio_abstracts,pcomp->agent,pcomp,agent,-6.934004742165323e-06,2.629816143254922e-06,-1.2088444382944969e-05,-1.7795651013856755e-06
arxiv_qbio_abstracts,pcomp->amod,pcomp,amod,-2.700226478372553e-07,1.963109768733813e-06,-4.1177177945555295e-06,3.577672498881019e-06
arxiv_qbio_abstracts,pcomp->appos,pcomp,appos,1.5739609221504496e-06,1.1170819840273633e-06,-6.155197665431825e-07,3.7634416108440817e-06
arxiv_qbio_abstracts,pcomp->attr,pcomp,attr,-3.995865254599399e-06,2.0162443657243777e-06,-7.947704211419179e-06,-4.40262977796192e-08
arxiv_qbio_abstracts,pcomp->aux,pcomp,aux,-8.741105462482073e-06,9.163314523507562e-06,-2.6701201928556894e-05,9.218991003592748e-06
arxiv_qbio_abstracts,pcomp->auxpass,pcomp,auxpass,-8.038584603864009e-06,8.398684772666747e-06,-2.4500006758290832e-05,8.422837550562815e-06
arxiv_qbio_abstracts,pcomp->cc,pcomp,cc,-2.4156890303585687e-05,1.9235027323226433e-05,-6.18575438571095e-05,1.3543763249938121e-05
arxiv_qbio_abstracts,pcomp->ccomp,pcomp,ccomp,1.4433732919388922e-06,1.4529194066046273e-05,-2.7033847077511803e-05,2.9920593661389584e-05
arxiv_qbio_abstracts,pcomp->compound,pcomp,compound,-2.9008865484989638e-06,1.6218677505573752e-06,-6.079747339591419e-06,2.779742425934915e-07
arxiv_qbio_abstracts,pcomp->conj,pcomp,conj,-9.977514422998939e-06,1.8845338679881056e-05,-4.6914378235565805e-05,2.6959349389567927e-05
arxiv_qbio_abstracts,pcomp->csubj,pcomp,csubj,3.0014615719860057e-08,1.048663793370308e-06,-2.0253664192859435e-06,2.085395650725664e-06
arxiv_qbio_abstracts,pcomp->dative,pcomp,dative,-1.465840221006318e-06,3.4501690938628246e-06,-8.228171644977453e-06,5.296491202964818e-06
arxiv_qbio_abstracts,pcomp->dep,pcomp,dep,-4.932732166336626e-07,1.3130480273463334e-06,-3.066847350232476e-06,2.0803009169651506e-06
arxiv_qbio_abstracts,pcomp->det,pcomp,det,-5.857828033210573e-06,3.427335692240391e-06,-1.257540599000174e-05,8.597499235805932e-07
arxiv_qbio_abstracts,pcomp->dobj,pcomp,dobj,-0.0003852234484425074,0.00017752517700157338,-0.0007331727953655911,-3.7274101519423574e-05
arxiv_qbio_abstracts,pcomp->expl,pcomp,expl,1.998758168459356e-06,1.211787321201425e-06,-3.76344981095437e-07,4.373861318014148e-06
arxiv_qbio_abstracts,pcomp->intj,pcomp,intj,6.2321324858311045e-06,7.84384827164919e-08,6.07839305970678e-06,6.385871911955429e-06
arxiv_qbio_abstracts,pcomp->mark,pcomp,mark,3.616470578125282e-06,5.438433809556839e-06,-7.042859688606122e-06,1.4275800844856686e-05
arxiv_qbio_abstracts,pcomp->meta,pcomp,meta,3.957431035612448e-07,8.636472220266054e-07,-1.2970054516109018e-06,2.088491658733391e-06
arxiv_qbio_abstracts,pcomp->neg,pcomp,neg,-1.8602163342450015e-06,2.8657873958333824e-06,-7.477159630078431e-06,3.7567269615884277e-06
arxiv_qbio_abstracts,pcomp->nmod,pcomp,nmod,5.458538537784626e-07,5.357139581456211e-07,-5.041455041869546e-07,1.5958532117438798e-06
arxiv_qbio_abstracts,pcomp->npadvmod,pcomp,npadvmod,-1.311423053224985e-06,2.666525142252766e-06,-6.537812332040406e-06,3.914966225590436e-06
arxiv_qbio_abstracts,pcomp->nsubj,pcomp,nsubj,4.5577016520496086e-05,1.0730451668379968e-05,2.454533125047135e-05,6.660870179052082e-05
arxiv_qbio_abstracts,pcomp->nsubjpass,pcomp,nsubjpass,8.447658959490221e-07,8.777842137604906e-06,-1.6359804693756592e-05,1.8049336485654636e-05
arxiv_qbio_abstracts,pcomp->nummod,pcomp,nummod,8.848106812892015e-07,1.5452688723688592e-07,5.819379823049051e-07,1.187683380273498e-06
arxiv_qbio_abstracts,pcomp->oprd,pcomp,oprd,-1.1988642772045817e-06,3.1704509242469192e-06,-7.412948088728543e-06,5.0152195343193795e-06
arxiv_qbio_abstracts,pcomp->parataxis,pcomp,parataxis,-1.086971431952119e-07,1.4000434929478739e-06,-2.8527823893730447e-06,2.6353881029826205e-06
arxiv_qbio_abstracts,pcomp->pcomp,pcomp,pcomp,-1.4863236647232835e-06,2.0460999501294006e-06,-5.496679566976909e-06,2.524032237530342e-06
arxiv_qbio_abstracts,pcomp->pobj,pcomp,pobj,-1.4082347942222135e-05,1.2017500607919618e-05,-3.763664913374459e-05,9.471953249300317e-06
arxiv_qbio_abstracts,pcomp->preconj,pcomp,preconj,-4.849353811522744e-07,2.3494209221675204e-06,-5.089800388600614e-06,4.119929626296066e-06
arxiv_qbio_abstracts,pcomp->prep,pcomp,prep,-8.105825261709755e-05,3.9243611249048274e-05,-0.00015797573066523218,-4.140774568962935e-06
arxiv_qbio_abstracts,pcomp->prt,pcomp,prt,-7.159459414975018e-06,6.311185779104365e-06,-1.952938354201957e-05,5.2104647120695366e-06
arxiv_qbio_abstracts,pcomp->xcomp,pcomp,xcomp,-6.900054310392302e-06,1.4693932288417588e-05,-3.5700161595690775e-05,2.190005297490617e-05
arxiv_qbio_abstracts,pobj->acl,pobj,acl,-0.0001909593060611237,4.91999911909737e-05,-0.00028739128879543214,-9.452732332681524e-05
arxiv_qbio_abstracts,pobj->acomp,pobj,acomp,-2.6173670326003392e-06,1.6738058914455758e-06,-5.898026579833668e-06,6.632925146329892e-07
arxiv_qbio_abstracts,pobj->advcl,pobj,advcl,-4.987817713733813e-06,4.467912040367482e-06,-1.3744925312854078e-05,3.769289885386452e-06
arxiv_qbio_abstracts,pobj->advmod,pobj,advmod,1.549032582044887e-05,1.2519350130006405e-05,-9.047600434363684e-06,4.0028252075261425e-05
arxiv_qbio_abstracts,pobj->agent,pobj,agent,1.0895043959233384e-06,7.611406739897838e-07,-4.0233132509663774e-07,2.5813401169433148e-06
arxiv_qbio_abstracts,pobj->amod,pobj,amod,0.0012542623188440145,0.000517229945441719,0.00024049162577824542,0.0022680330119097835
arxiv_qbio_abstracts,pobj->appos,pobj,appos,0.00015618621689614286,7.577034588286756e-05,7.67633896572246e-06,0.0003046960948265633
arxiv_qbio_abstracts,pobj->attr,pobj,attr,1.8817415559634799e-06,1.149078796561497e-06,-3.704528852970542e-07,4.1339359972240135e-06
arxiv_qbio_abstracts,pobj->aux,pobj,aux,1.0270936038938388e-06,8.684632055785438e-07,-6.75094279040107e-07,2.7292814868277844e-06
arxiv_qbio_abstracts,pobj->case,pobj,case,-3.8469697265135496e-06,4.623476438467058e-06,-1.2908983545908984e-05,5.2150440928818844e-06
arxiv_qbio_abstracts,pobj->cc,pobj,cc,-0.0002707214453067375,8.311996039217308e-05,-0.00043363656767539675,-0.00010780632293807822
arxiv_qbio_abstracts,pobj->ccomp,pobj,ccomp,6.42011634076622e-07,1.2498932083242345e-06,-1.8077790542388774e-06,3.0918023223921216e-06
arxiv_qbio_abstracts,pobj->compound,pobj,compound,0.00010195872414556564,0.00023629538229948845,-0.0003611802251614317,0.000565097673452563
arxiv_qbio_abstracts,pobj->conj,pobj,conj,-0.00015609321199073069,0.00011708259377632683,-0.0003855750957923313,7.33886718108699e-05
arxiv_qbio_abstracts,pobj->dep,pobj,dep,3.193420101017475e-06,2.511504444780563e-06,-1.7291286107524282e-06,8.115968812787379e-06
arxiv_qbio_abstracts,pobj->det,pobj,det,-0.0037388778496430988,0.000590174977689451,-0.004895620805914423,-0.002582134893371775
arxiv_qbio_abstracts,pobj->dobj,pobj,dobj,7.026474547560812e-06,7.771509944111925e-06,-8.20568494289856e-06,2.2258634038020182e-05
arxiv_qbio_abstracts,pobj->intj,pobj,intj,-6.261387189638536e-06,1.8181352439670294e-06,-9.824932267813914e-06,-2.6978421114631583e-06
arxiv_qbio_abstracts,pobj->mark,pobj,mark,9.37685399926054e-07,6.17637199261229e-07,-2.7288351062595477e-07,2.1482543104780627e-06
arxiv_qbio_abstracts,pobj->meta,pobj,meta,1.5419247214830754e-06,1.3923175763186796e-06,-1.1870177281015366e-06,4.270867171067687e-06
arxiv_qbio_abstracts,pobj->neg,pobj,neg,5.312644499897413e-06,1.8499480881943301e-06,1.6867462470365262e-06,8.9385427527583e-06
arxiv_qbio_abstracts,pobj->nmod,pobj,nmod,0.00012623054599450424,4.237501247334521e-05,4.317552154674762e-05,0.00020928557044226084
