dataset,feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
arxiv_stat_abstracts,dependency_entropy,syntax,2022-11-30,136,95,41,2.7410976500949644,2.7417231187184026,0.0111011639651935,0.0002420892093212,0.0029050705118553,-0.0102340127499455,0.0035705903186296,-0.0172323697744597,-0.0032356557254313,0.0041543655779337,-0.0003827918864174,-0.0045935026370088,9.94017805277218e-05,0.0011928213663326,-0.0069314325150209,-0.0022555727589968,-0.4137856761157044,0.1074501169492335,-0.624387905336202,-0.2031834468952066,0.0001176576224159,-0.0001407026770961,-0.0016884321251535,0.350469296953216,monthly_segmented_wls_hac,6,0.0001960960373598,0.0083087311558674
arxiv_stat_titles,dependency_entropy,syntax,2022-11-30,136,95,41,1.7198072551931567,1.7583140184091546,0.021507908931584,0.0005513801190791,0.0066165614289497,-0.0041512934281218,0.0046439031082927,-0.0132533435203756,0.0049507566641319,0.3713629030435561,0.0002842415067563,0.0034108980810766,0.0001960996340894,0.0023531956090733,-0.0012013653127071,0.0080231614748605,0.1585880845937486,0.1094107110346635,-0.0558569090341918,0.3730330782216892,0.1472049917970122,0.0008356216258355,0.0100274595100264,0.6561720198955283,monthly_segmented_wls_hac,6,0.2112645539482264,0.5958660841760651
medarxiv_abstracts,dependency_entropy,syntax,2022-11-30,83,42,41,2.803114321119609,2.8056272885822704,0.0064684046247584,0.0003002837043851,0.0036034044526222,-0.0011858968929884,0.0019197890962276,-0.0049486835215945,0.0025768897356177,0.5367582869916956,-0.0003550912823478,-0.0042610953881743,0.0001055771684759,0.0012669260217108,-0.0067442703907276,-0.001777920385621,-0.6587552318332985,0.1958637554709511,-1.0426481925563629,-0.2748622711102343,0.0007700712814103,-5.480757796267558e-05,-0.0006576909355521,0.3353066918994698,monthly_segmented_wls_hac,6,0.0011001018305862,0.5367582869916956
medarxiv_titles,dependency_entropy,syntax,2022-11-30,83,42,41,1.9985487078605757,2.0059855638223927,0.0216048976607914,0.001160751184397,0.013929014212765,-0.0218986250042428,0.0100795802095626,-0.0416546022149856,-0.0021426477934999,0.0298124609545574,-0.0010016498931223,-0.0120197987174682,0.000269206433069,0.0032304771968291,-0.0183515340232534,-0.005688063411683,-0.556346014972416,0.1495252256015934,-0.8494154571515391,-0.2632765727932928,0.0001986318313694,0.0001591012912747,0.0019092154952968,0.4015480527668618,monthly_segmented_wls_hac,6,0.0003722876829452,0.1003295221825284
arxiv_ai_abstracts,dependency_length,syntax,2022-11-30,136,95,41,3.3586434816589428,3.4180787442336604,0.0223462078842494,0.0004406238864738,0.0052874866376861,-0.0581710119936703,0.0234266315389254,-0.1040872098099642,-0.0122548141773765,0.0130239161964273,0.0041048370482247,0.0492580445786969,0.0009098383402015,0.0109180600824183,0.0278586468171569,0.0706574423402368,2.204313359736357,0.4885867051346054,1.24668341767253,3.1619433018001835,6.433697154844987e-06,0.0045454609346985,0.054545531216383,0.8211976317563981,monthly_segmented_wls_hac,6,9.190995935492838e-06,0.0325597904910684
arxiv_ai_titles,dependency_length,syntax,2022-11-30,136,95,41,1.9532245310317289,2.10132569540362,0.0508796730497883,0.0018411701947409,0.0220940423368919,0.0028092579019492,0.0038519525952396,-0.0047405691847204,0.0103590849886189,0.465813587987289,0.0010933297446892,0.0131199569362713,0.0001594519020506,0.0019134228246075,0.0093696482000404,0.0168702656725022,0.2578624458422284,0.0376068223303089,0.1841530740748229,0.3315718176096339,7.0420286614306995e-12,0.0029344999394302,0.0352139992731632,0.9506786440536676,monthly_segmented_wls_hac,6,7.0420286614307e-11,0.6595494459124498
arxiv_qbio_abstracts,dependency_length,syntax,2022-11-30,136,95,41,3.361748231656765,3.4018851835417894,0.0263264667320411,0.0003500581763973,0.0042006981167684,-0.040225735395176,0.0162944446761265,-0.072162846960384,-0.0082886238299679,0.0135613226414396,0.0026357219210842,0.0316286630530112,0.0006389950415083,0.0076679404981004,0.0165994996767342,0.0466578264292881,1.201401744295481,0.2912635628680114,0.6305251610741784,1.7722783275167835,3.710692278106617e-05,0.0029857800974816,0.0358293611697797,0.5854411847264049,monthly_segmented_wls_hac,6,6.184487130177696e-05,0.0339033066035992
arxiv_qbio_titles,dependency_length,syntax,2022-11-30,136,95,41,2.0162592230105583,2.087991136982655,0.0477327248803805,0.0008528359122684,0.0102340309472211,-0.0049333621525326,0.0127679075771967,-0.0299584610038383,0.0200917366987729,0.6992095749873739,0.0008438285788505,0.0101259429462066,0.0003013117596289,0.0036157411155472,0.003039090359734,0.0172127955326792,0.2121383803581832,0.075749731962891,0.0636689057109168,0.3606078550054497,0.0051020886311071,0.0016966644911189,0.0203599738934278,0.5343282965230804,monthly_segmented_wls_hac,6,0.0170069621036905,0.6992095749873739
arxiv_stat_abstracts,dependency_length,syntax,2022-11-30,136,95,41,3.3564411021494625,3.4061503517034515,0.0261355294083888,0.0005530987999925,0.0066371855999101,-0.0299431083868195,0.0161286087590936,-0.0615551815546431,0.0016689647810039,0.0633792661623903,0.0021007156949637,0.0252085883395644,0.0007323031695108,0.0087876380341304,0.0079848177926687,0.0424323588864601,0.9645332966346244,0.3362334046047622,0.3055158236092905,1.6235507696599585,0.0041223798821407,0.0026538144949562,0.0318457739394746,0.6788953665670101,monthly_segmented_wls_hac,6,0.0058891141173439,0.0792240827029879
arxiv_stat_titles,dependency_length,syntax,2022-11-30,136,95,41,1.9464598080716853,2.011555520355257,0.0296539609792873,0.0006589088265039,0.007906905918047,0.0033722295745112,0.0090700063363097,-0.0144049828446558,0.0211494419936784,0.7100416636384792,0.0009888047361034,0.0118656568332413,0.0003112225850641,0.0037346710207693,0.0045457016325334,0.0191856120339492,0.4001373321267005,0.1259417257403795,0.1532915496755566,0.6469831145778444,0.0014872366288494,0.0016477135626073,0.0197725627512883,0.7029467245965111,monthly_segmented_wls_hac,6,0.0074361831442473,0.7889351818205325
medarxiv_abstracts,dependency_length,syntax,2022-11-30,83,42,41,3.5111218371999464,3.5330724047855813,0.0355582530524011,0.0022473913301237,0.0269686959614854,-0.0505904740082595,0.0220351978862163,-0.0937794618652435,-0.0074014861512755,0.021681954859579,-0.0005881573143249,-0.0070578877718991,0.0009279785270991,0.01113574232519,-0.0288839427292715,0.0147681671854733,-0.1984880348733134,0.3131689936729911,-0.8122992624723759,0.415323192725749,0.5262081713397113,0.0016592340157988,0.0199108081895863,0.4905812010729738,monthly_segmented_wls_hac,6,0.5262081713397113,0.0342310178728222
medarxiv_titles,dependency_length,syntax,2022-11-30,83,42,41,2.480873428412566,2.5361970591079714,0.0617804915621863,0.0050034036431321,0.0600408437175854,-0.0421195751922239,0.0169941584859619,-0.0754281258247094,-0.0088110245597384,0.0131945830996167,-0.0046762442250249,-0.0561149307002997,0.0007721907680237,0.0092662892162847,-0.0742768575642177,-0.0379530038363817,-0.9082953094313954,0.1499873015247466,-1.2022704204198988,-0.6143201984428921,1.3970872930000355e-09,0.0003271594181071,0.0039259130172857,0.7007666180289125,monthly_segmented_wls_hac,6,4.6569576433334525e-09,0.1003295221825284
arxiv_ai_abstracts,dependency_length_std,syntax,2022-11-30,136,95,41,0.6454351212248455,0.6593878674171214,0.0101901867828328,0.0001755575560713,0.0021066906728561,-0.016339178872945,0.0071561340110945,-0.0303652015346903,-0.0023131562111998,0.0224161738073502,0.0009048595467769,0.0108583145613236,0.0002782613485045,0.0033391361820551,0.0043136076444955,0.0174030214781517,1.0655658029366402,0.3276815482597925,0.4233099683474469,1.7078216375258333,0.0011466321008773,0.0010804171028483,0.0129650052341797,0.6283878436315207,monthly_segmented_wls_hac,6,0.0012740356676415,0.038781023848002
arxiv_ai_titles,dependency_length_std,syntax,2022-11-30,136,95,41,0.0042916639821529,0.0077853746234265,0.0021757974289234,3.999296193814949e-05,0.0004799155432577,0.0002976491453432,0.0004712521391214,-0.0006260050473347,0.0012213033380212,0.5276395567299599,2.590826324196992e-05,0.0003108991589036,1.466243891699632e-05,0.0001759492670039,-3.396140442411442e-05,0.0006557597222313,0.1428897537844146,0.0808665662827858,-0.0156087161298455,0.3013882236986747,0.0772312702739668,6.590122518011942e-05,0.0007908147021614,0.6201243950422706,monthly_segmented_wls_hac,6,0.1287187837899448,0.6595494459124498
arxiv_qbio_abstracts,dependency_length_std,syntax,2022-11-30,136,95,41,0.665265018442478,0.662566271839894,0.0193818707506731,2.3043511872309285e-05,0.0002765221424677,-0.0091840959737936,0.0056554031130164,-0.0202686860753059,0.0019004941277186,0.1043863258305079,0.0001891352688643,0.0022696232263722,0.0002385299934614,0.0028623599215376,-0.0033406022198415,0.0078798486725861,0.117100317898543,0.1476823346084009,-0.1723570579339228,0.4065576937310088,0.4278242717425554,0.0002121787807366,0.00254614536884,0.017930894310471,monthly_segmented_wls_hac,6,0.4753603019361727,0.1491233226150113
arxiv_qbio_titles,dependency_length_std,syntax,2022-11-30,136,95,41,0.0059956388468016,0.0055266674893125,0.004235160299934,1.3319092009294902e-06,1.5982910411153882e-05,-0.0008715973232708,0.0011722144736331,-0.0031691376915916,0.00142594304505,0.4571501808465317,9.210913490597144e-06,0.0001105309618871,3.36764181014142e-05,0.0004041170172169,-0.000681538391858,0.0009026003156324,0.0260984128248669,0.0954195328151486,-0.1609238714928244,0.2131206971425584,0.7844594633003843,1.0542822691526636e-05,0.0001265138722983,0.0051793134747241,monthly_segmented_wls_hac,6,0.8678463831392171,0.5079446453850353
arxiv_stat_abstracts,dependency_length_std,syntax,2022-11-30,136,95,41,0.648800364642329,0.652099734975028,0.013544012853993,0.0001063944629111,0.0012767335549336,-0.0074612927804627,0.0056463184136342,-0.0185280768711859,0.0036054913102604,0.1863534109251836,0.0002607641474653,0.0031291697695842,0.0002359030047007,0.0028308360564091,-0.0024192689009777,0.0086776084401461,0.2310371234372892,0.2090101424833317,-0.1786227558300409,0.6406970027046195,0.2689918741085723,0.0003671586103764,0.0044059033245178,0.0960899708912206,monthly_segmented_wls_hac,6,0.2988798601206359,0.2070593454724262
arxiv_stat_titles,dependency_length_std,syntax,2022-11-30,136,95,41,0.0036408276462715,0.0042086057659019,0.0023186235361108,2.213340308784345e-05,0.0002656008370541,-0.0022693718170009,0.0005849021990056,-0.0034157801270518,-0.0011229635069499,0.0001044922389697,5.556716402180044e-05,0.0006668059682616,1.5648020771594073e-05,0.0001877762492591,0.0002987645197137,0.0010348474168094,0.2875869919702777,0.0809860877950444,0.1288542598919906,0.4463197240485648,0.0003836733064533,7.770056710964389e-05,0.0009324068053157,0.0986165220132756,monthly_segmented_wls_hac,6,0.003836733064533,0.0010449223896976
medarxiv_abstracts,dependency_length_std,syntax,2022-11-30,83,42,41,0.8154939304164506,0.8272062267077779,0.0234093063206677,0.0011436030107555,0.0137232361290665,-0.010677540363237,0.0087813250554103,-0.0278889374718412,0.0065338567453672,0.2240088213850678,-0.0007764463137659,-0.0093173557651909,0.0004686980519169,0.0056243766230037,-0.0203411339462783,0.0017064224158963,-0.3980193021339036,0.2402624215326732,-0.8689336483379432,0.072895044070136,0.0975998885104303,0.0003671566969896,0.0044058803638755,0.4068981798181437,monthly_segmented_wls_hac,6,0.1084443205671448,0.2488986904278531
medarxiv_titles,dependency_length_std,syntax,2022-11-30,83,42,41,0.0143364055112914,0.0111735563698314,0.0054828417577425,1.3205621870306716e-05,0.0001584674624436,-0.0003352769115741,0.0015887394326711,-0.0034492061996097,0.0027786523764613,0.8328612935573669,-0.0001521203416355,-0.001825444099626,6.370948421605227e-05,0.0007645138105926,-0.0033238911683876,-0.0003269970308645,-0.3329375860699043,0.1394375114899184,-0.6062351085901445,-0.0596400635496641,0.0169533017802555,-0.0001389147197651,-0.0016669766371823,0.2318070062048643,monthly_segmented_wls_hac,6,0.0211916272253194,0.943180317048112
arxiv_ai_abstracts,list_of_three_per_1k_words,syntax,2022-11-30,136,95,41,2.9968621278410565,3.899536394949636,0.2141157935613519,0.002891068512064,0.0346928221447691,-0.3066256968380636,0.1739071958929189,-0.6474838007881847,0.0342324071120574,0.0778740070180005,0.0479669472946229,0.5756033675354753,0.0054783652014929,0.065740382417915,0.4467522179963616,0.7044545170745887,2.688280756695064,0.30703191634987,2.0864982006493182,3.2900633127408088,2.0283235215983933e-18,0.050858015806687,0.6102961896802443,0.919959276416478,monthly_segmented_wls_hac,6,4.0566470431967866e-18,0.0906867335347288
arxiv_ai_titles,list_of_three_per_1k_words,syntax,2022-11-30,136,95,41,1.6401057287410414,1.861811096755282,0.4341079593403469,0.0022257352482916,0.0267088229795003,0.0619318748170624,0.047698512185066,-0.031557209065667,0.1554209586997918,0.1941490075963188,0.0022012468769142,0.0264149625229705,0.0020079972718294,0.0240959672619537,-0.0208131333104589,0.0736430583563999,0.0608488325418166,0.0555068543285155,-0.0479446019420738,0.1696422670257071,0.2729737703726382,0.0044269821252059,0.0531237855024708,0.2147883891375347,monthly_segmented_wls_hac,6,0.3412172129657977,0.4058050809329385
arxiv_qbio_abstracts,list_of_three_per_1k_words,syntax,2022-11-30,136,95,41,3.2359654168749623,4.1525381233438186,0.4078431979517229,0.0064498318043171,0.0773979816518061,-0.3241562442571065,0.1768257869790445,-0.6707347867360338,0.0224222982218207,0.0667734967457228,0.0387572826650204,0.4650873919802457,0.006270919526719,0.0752510343206283,0.3175953647118142,0.6125794192486771,1.1403583394697163,0.1845097201536162,0.7787192879686289,1.5019973909708042,6.390764148799164e-10,0.0452071144693376,0.5424853736320518,0.7424330855125992,monthly_segmented_wls_hac,6,1.5976910371997914e-09,0.1112891612428713
arxiv_qbio_titles,list_of_three_per_1k_words,syntax,2022-11-30,136,95,41,2.8753384172144782,2.629536181653848,1.1488445392222038,0.0014466868843209,0.0173602426118517,-0.5700378713925716,0.2742859617524638,-1.1076383564274006,-0.0324373863577424,0.037685308232673,0.0103915704726973,0.1246988456723682,0.0076512962963347,0.0918155555560164,-0.055259643217424,0.3046573345621605,0.108542837098562,0.0799199129398115,-0.0481001922634686,0.2651858664605927,0.1744176510670525,0.0118382573570183,0.1420590882842199,0.0220481486919784,monthly_segmented_wls_hac,6,0.3286058737149067,0.1884265411633652
arxiv_stat_abstracts,list_of_three_per_1k_words,syntax,2022-11-30,136,95,41,2.738158218963683,3.097592211540289,0.2259022221301753,0.000203435784081,0.0024412294089721,-0.3084550696155136,0.1548985973356029,-0.6120563203932954,-0.0048538188377318,0.0464440194819474,0.0301878267766603,0.3622539213199236,0.0057753342148204,0.0693040105778456,0.2264180605873462,0.4980897820525011,1.603587241878374,0.3067876443371568,1.002283458977547,2.2048910247792017,1.722575308939686e-07,0.0303912625607413,0.3646951507288958,0.6199493937877463,monthly_segmented_wls_hac,6,4.306438272349216e-07,0.0706813371525994
arxiv_stat_titles,list_of_three_per_1k_words,syntax,2022-11-30,136,95,41,1.670062195519318,1.7849671471369244,0.4943991878590469,0.004202552349447,0.0504306281933651,-0.087650585918437,0.1911512540392873,-0.4623070438354403,0.2870058719985662,0.6465641939900145,0.0011672394402193,0.0140068732826326,0.006251650942728,0.0750198113127369,-0.1330319568903317,0.1610457034555969,0.0283311009131875,0.1517393498108355,-0.2690780247160501,0.325740226542425,0.8518888061926418,0.0053697917896664,0.0644375014759977,0.0703153125115719,monthly_segmented_wls_hac,6,0.8518888061926418,0.7889351818205325
medarxiv_abstracts,list_of_three_per_1k_words,syntax,2022-11-30,83,42,41,5.542696259977385,6.263816141700976,0.313622722789631,0.0165183000447322,0.1982196005367871,-0.1912099710456595,0.0942232277190836,-0.3758874973750635,-0.0065324447162554,0.0424247454515834,0.0143337737253447,0.1720052847041366,0.0059550718938031,0.0714608627256373,0.0319419937618874,0.3120685756463857,0.54844650022222,0.2278561390259059,0.1018484677314444,0.9950445327129954,0.0160847935007055,0.0308520737700769,0.3702248852409237,0.856564387564069,monthly_segmented_wls_hac,6,0.0201059918758819,0.0530309318144792
medarxiv_titles,list_of_three_per_1k_words,syntax,2022-11-30,83,42,41,4.234649656239175,4.477678172524402,0.7603431412726867,0.0081146199264075,0.0973754391168911,-0.282829322621566,0.1790984392519592,-0.6338622635554061,0.0682036183122741,0.114293944677457,0.0011704993914519,0.0140459926974238,0.0107374810640864,0.128849772769037,-0.2384995619298888,0.2665915473247365,0.0184732286450473,0.1694626620204191,-0.3136735889149741,0.3506200462050687,0.91319407265147,0.0092851193178595,0.111421431814315,0.032458673289719,monthly_segmented_wls_hac,6,0.91319407265147,0.2857348616936425
arxiv_ai_abstracts,sentence_depth_std,syntax,2022-11-30,136,95,41,2.193977706243287,2.106430960924831,0.0355788141777001,-0.0001207876186109,-0.0014494514233309,0.0448660975142666,0.0092058193132586,0.0268226916602797,0.0629095033682535,1.0954559857955389e-06,-0.0057136379614274,-0.068563655537129,0.000313633639013,0.0037636036681565,-0.0759403187267159,-0.0611869923475422,-1.9270922070276029,0.1057821559020787,-2.134425232595677,-1.7197591814595288,3.745219460103681e-74,-0.0058344255800383,-0.07001310696046,0.9370591498000264,monthly_segmented_wls_hac,6,1.8726097300518403e-73,5.477279928977693e-06
arxiv_ai_titles,sentence_depth_std,syntax,2022-11-30,136,95,41,0.0157952598246404,0.0285406882508404,0.0074558065876903,0.0001789415395166,0.0021472984741999,-0.0016404566699826,0.0012883246217509,-0.0041655729286145,0.0008846595886491,0.2029025404664692,0.000118086475713,0.001417037708556,4.46713873129853e-05,0.0005360566477558,0.0003663666789546,0.0024677087381574,0.1900582709449022,0.0718978746901592,0.0491384365521901,0.3309781053376143,0.0082066444753546,0.0002970280152296,0.0035643361827559,0.6705151025924148,monthly_segmented_wls_hac,6,0.0205166111883865,0.4058050809329385
arxiv_qbio_abstracts,sentence_depth_std,syntax,2022-11-30,136,95,41,2.257819719388824,2.1642944872400034,0.0609905568777892,-0.0002695883993163,-0.0032350607917958,0.0427946904034642,0.0149632685922086,0.0134666839627353,0.072122696844193,0.0042366402141347,-0.005706024121957,-0.0684722894634841,0.0004940787770917,0.0059289453251014,-0.0800930223006831,-0.0568515566262852,-1.122670343881046,0.0972108737584032,-1.3132036564475165,-0.932137031314576,7.484573635924497e-31,-0.0059756125212733,-0.07170735025528,0.6008575409642828,monthly_segmented_wls_hac,6,3.7422868179622494e-30,0.0211832010706736
arxiv_qbio_titles,sentence_depth_std,syntax,2022-11-30,136,95,41,0.017775547978656,0.0182064394615544,0.0130036748529863,5.998980505849836e-05,0.0007198776607019,-0.0045299386017021,0.0032967192270675,-0.0109915082867545,0.0019316310833502,0.1694184817405941,2.012122529974233e-05,0.0002414547035969,0.0001209247122758,0.0014510965473098,-0.0026026945291304,0.0030856039363242,0.0185681898637642,0.1115912666008114,-0.2001506926738261,0.2372870724013546,0.8678463831392172,8.01110303582407e-05,0.0009613323642988,0.0129976837595071,monthly_segmented_wls_hac,6,0.8678463831392171,0.2823641362343235
arxiv_stat_abstracts,sentence_depth_std,syntax,2022-11-30,136,95,41,2.240490646446835,2.1830406126318014,0.0429472135704801,-0.000116418111612,-0.0013970173393443,0.0650551968097742,0.0221568946433927,0.0216276833087245,0.1084827103108239,0.0033235079266966,-0.0050722603157474,-0.0608671237889689,0.0006191965327739,0.0074303583932878,-0.0754306262398132,-0.0463036213381246,-1.4172543159076108,0.1730114197302701,-1.75635669857894,-1.0781519332362812,2.57603194476243e-16,-0.0051886784273594,-0.0622641411283132,0.6037582920427486,monthly_segmented_wls_hac,6,1.288015972381215e-15,0.0083087311558674
arxiv_stat_titles,sentence_depth_std,syntax,2022-11-30,136,95,41,0.0120722509552274,0.0141027750402291,0.007446845265256,7.558684816065382e-05,0.0009070421779278,-0.005005124179735,0.0015219439777371,-0.0079881343760999,-0.0020221139833701,0.0010067309266947,7.172554923474446e-05,0.0008607065908169,5.046365984216068e-05,0.0006055639181059,-0.0003261986886706,0.0020476118703045,0.1155800288791612,0.0813181819328578,-0.04380360770924,0.2749636654675625,0.1552206410437972,0.0001473123973953,0.0017677487687447,0.07879538130069,monthly_segmented_wls_hac,6,0.2112645539482264,0.0033557697556493
medarxiv_abstracts,sentence_depth_std,syntax,2022-11-30,83,42,41,2.2617407334082125,2.23252834633322,0.0400939702251747,0.0010258167309312,0.0123098007711746,0.0651415862223294,0.0180764447965734,0.0297117544210454,0.1005714180236134,0.0003137524032055,-0.0063893120984977,-0.0766717451819724,0.0006422657474898,0.0077071889698784,-0.0917778355629342,-0.0615656548010105,-1.912301145318624,0.1922281312275531,-2.289068282524628,-1.5355340081126194,2.5709114841722237e-23,-0.0053634953675664,-0.0643619444107977,0.7681806513226922,monthly_segmented_wls_hac,6,1.2854557420861118e-22,0.0015687620160279
medarxiv_titles,sentence_depth_std,syntax,2022-11-30,83,42,41,0.0521445485920956,0.0420598286894906,0.0203864350734098,0.0004772880364734,0.0057274564376814,-0.0050424721991141,0.0067140787075351,-0.018202066465883,0.0081171220676548,0.4526348103797067,-0.0010105036423484,-0.0121260437081808,0.0002767282452156,0.0033207389425873,-0.018634692035652,-0.0056173953807096,-0.594809424233124,0.162889633750562,-0.9140731063842252,-0.2755457420820224,0.0002606013780616,-0.0005332156058749,-0.0063985872704993,0.251429997241972,monthly_segmented_wls_hac,6,0.0003722876829452,0.6466211576852954
