feature,family,intervention_date,target_years,n_months,n_pre_months,n_target_period_months,pre_mean,target_period_observed_mean,target_period_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_two_year_excess,first_two_year_excess_se,first_two_year_excess_ci_low,first_two_year_excess_ci_high,standardized_first_two_year_excess,standardized_first_two_year_excess_se,standardized_first_two_year_excess_ci_low,standardized_first_two_year_excess_ci_high,first_two_year_excess_p,r_squared,model,hac_lags,first_two_year_excess_q
clause_depth,syntax,2022-11-30,2023-2024,66,42,24,12.030083683563443,12.14338296804417,12.24070700534752,0.1726740020774862,0.006031830825949637,0.07238196991139564,-0.09732403730330252,0.08161226879051035,-0.2572840841327028,0.06263600952609777,-0.5636287810114523,0.47263784824937016,-1.4899989635802178,0.36274140155731327,0.23305849601833756,0.252280012819349,pretrend_plus_first_two_year_indicator_wls_hac,6,0.4661169920366751
phrase_intricate_interplay_per_1k_words,phrases,2022-11-30,2023-2024,66,42,24,6.180278730570715e-05,0.003663417635428515,0.0014720904054153295,0.00040052783896714085,4.2660449878908935e-05,0.0005119253985469072,0.002191327230013196,0.0015139967960586494,-0.0007761064902617569,0.005158760950288149,5.471098427675015,3.780003906751803,-1.9377092295585185,12.879906084908548,0.14779079269611858,0.27549220285834386,pretrend_plus_first_two_year_indicator_wls_hac,6,0.46790262589090087
marker_phrases_total_per_1k_words,phrases,2022-11-30,2023-2024,66,42,24,0.0002580534337590048,0.003663417635428515,0.0014211592440460084,0.000821062245713027,3.315537491476349e-05,0.0003978644989771619,0.002242258391382517,0.0015806713975527603,-0.000855857547820893,0.005340374330585927,2.7309237552815437,1.9251541595120762,-1.042378397362126,6.504225907925212,0.15603080906918446,0.23476974902077397,pretrend_plus_first_two_year_indicator_wls_hac,6,0.46790262589090087
phrase_deep_dive_per_1k_words,phrases,2022-11-30,2023-2024,66,42,24,0.00011111690475043334,0.0,-0.0001680326059267705,0.0005035328870473032,-9.920207397513232e-06,-0.00011904248877015879,0.00016803260592677084,0.00013127097115890246,-8.9258497544678e-05,0.00042532370939821966,0.3337073113776289,0.2606998957479624,-0.1772644842883774,0.844679107043635,0.20052969681038607,0.06306366272650399,pretrend_plus_first_two_year_indicator_wls_hac,6,0.46790262589090087
hedge_ratio,other,2022-11-30,2023-2024,66,42,24,0.004391110207375264,0.0038788838978877985,0.0037790686886165813,0.0003325898520606668,-1.904935061998725e-05,-0.000228592207439847,9.981520927123555e-05,0.00014529456278119726,-0.00018496213377991108,0.00038459255232238217,0.3001150174991765,0.4368580757379647,-0.5561268109472343,1.1563568459455873,0.49209207657899406,0.685240281241648,pretrend_plus_first_two_year_indicator_wls_hac,6,0.49209207657899406
summary_marker_ultimately_per_1k_words,summary_markers,2022-11-30,2023-2024,66,42,24,0.026252651296383427,0.048211061253470196,0.04197459744753711,0.014343168238106545,0.00042906199961147357,0.005148743995337683,0.0062364638059332865,0.005982496036153398,-0.005489228424927373,0.017962156036793946,0.43480378270711606,0.4170972505404533,-0.38270682835217246,1.2523143937664045,0.29720225779279996,0.45692696736820226,pretrend_plus_first_two_year_indicator_wls_hac,6,0.49533709632133327
flesch_reading_ease,readability,2022-11-30,2023-2024,66,42,24,21.022241958251104,17.924304292629106,17.50780176479044,1.7933944401537862,-0.12490224462294798,-1.4988269354753758,0.41650252783874575,0.6245415549931544,-0.8075989199478368,1.6406039756253283,0.23224256667319101,0.3482455064038222,-0.4503186258783004,0.9148037592246824,0.5048403428169077,0.8196492811562606,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5048403428169077
verb_exhibit_per_1k_words,verbs,2022-11-30,2023-2024,66,42,24,0.13338264481555276,0.2814241833547893,0.2242710910431712,0.0433861273150619,0.002452510635636778,0.02943012762764134,0.05715309231161904,0.04160662008414927,-0.024395883053313527,0.1387020676765516,1.3173126030950868,0.9589844187292822,-0.5622968576143064,3.19692206380448,0.16954918216506523,0.715775931197745,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5222754571705355
verb_delve_per_1k_words,verbs,2022-11-30,2023-2024,66,42,24,0.0001745142065078738,0.008621711248819839,0.004392777006801528,0.0007062711879456814,0.00012802355685534228,0.0015362826822641073,0.004228934242018337,0.0036305590093069695,-0.0028869614162233227,0.011344829900259996,5.987691858588998,5.14046030939916,-4.087610347833354,16.06299406501135,0.24409336727619357,0.4488232997344307,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5222754571705355
verb_showcase_per_1k_words,verbs,2022-11-30,2023-2024,66,42,24,0.005345160775035256,0.017117087296183848,0.011891868516647674,0.005659181548658835,0.0001949218203946305,0.002339061844735566,0.005225218779536231,0.00492519669119655,-0.004428166735209007,0.014878604294281469,0.9233170441005824,0.8703019418706879,-0.7824747619659658,2.6291088501671305,0.2887281873832261,0.45574854602713033,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5222754571705355
verb_align_per_1k_words,verbs,2022-11-30,2023-2024,66,42,24,0.024684953387588564,0.07312584606832478,0.055994191853891005,0.01445342892956795,0.000984034244309195,0.01180841093171034,0.01713165421443402,0.016861789642914234,-0.01591745348567788,0.050180761914545916,1.1853003393116714,1.1666290210497667,-1.1012925419458715,3.471893220569214,0.3096272419872322,0.6987208495111012,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5222754571705355
marker_verbs_total_per_1k_words,verbs,2022-11-30,2023-2024,66,42,24,0.38017656175849696,1.0410799937445718,0.8490010946426696,0.08737374684442797,0.014069028346606512,0.16882834015927814,0.19207889910190562,0.2047491313139825,-0.20922939827350007,0.5933871964773113,2.1983594161746187,2.3433713066986304,-2.3946483449546965,6.7913671773039335,0.3481836381136903,0.7839851017869791,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5222754571705355
summary_marker_collectively_per_1k_words,summary_markers,2022-11-30,2023-2024,66,42,24,0.021853872036407786,0.031494062878650995,0.027704879070643704,0.012606182742014877,0.0001549453916811021,0.0018593447001732251,0.003789183808007404,0.004706309054795298,-0.00543518193939138,0.013013549555406187,0.3005813802284901,0.3733333992620733,-0.4311520823251735,1.0323148427821538,0.42074549937456895,0.13071934844668642,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5259318742182112
verb_enhance_per_1k_words,verbs,2022-11-30,2023-2024,66,42,24,0.16559249083299907,0.4570296267385456,0.38850340412042994,0.054283305800476314,0.006812450184429255,0.08174940221315107,0.06852622261811711,0.08435882373046481,-0.09681707189359393,0.23386951712982815,1.2623811613462168,1.5540472800336453,-1.783551507519728,4.308313830212161,0.41660896946197595,0.7641101443306104,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5356401035939691
word_realm_per_1k_words,marker_words,2022-11-30,2023-2024,66,42,24,0.001612322521197274,0.005222271195781189,0.0014004295168017172,0.005469937379262256,1.2023664280886142e-05,0.0001442839713706337,0.003821841678979487,0.0019144307225714685,6.95574627394089e-05,0.007574125895219565,0.6986993477236019,0.3499913417344592,0.012716317924061917,1.3846823775231418,0.04589766268754136,0.2169194742836753,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5507719522504964
verb_underscore_per_1k_words,verbs,2022-11-30,2023-2024,66,42,24,0.03217726919641122,0.17532130386833056,0.13815195013794987,0.016706094938235824,0.003147888071472843,0.037774656857674116,0.037169353730381216,0.05688263945783766,-0.0743206196069806,0.14865932706774304,2.2248977913629844,3.4049034001146716,-4.448712872861772,8.898508455587741,0.5134730913370187,0.6945533978292748,pretrend_plus_first_two_year_indicator_wls_hac,6,0.5776572277541461
word_additionally_per_1k_words,marker_words,2022-11-30,2023-2024,66,42,24,0.13953443581369274,0.26764187875544104,0.22570424295983263,0.036808594335873634,0.0027560171290289333,0.0330722055483472,0.04193763579560929,0.02859695958104593,-0.014112404983240734,0.09798767657445931,1.139343584080767,0.7769098520878682,-0.38339972601145467,2.662086894172989,0.14251026898120592,0.802913110794697,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6242036732969992
word_within_per_1k_words,marker_words,2022-11-30,2023-2024,66,42,24,0.7592244868705037,0.8270608131382068,0.8769770225197717,0.1540668052465919,0.0032458081075192645,0.03894969729023118,-0.0499162093815609,0.03722255856543738,-0.12287242416981817,0.023040005406696373,-0.32399068249430774,0.24160011954464009,-0.7975269168018023,0.14954555181318685,0.17991383800568084,0.16997170441241394,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6242036732969992
