feature,family,intervention_date,target_years,n_months,n_pre_months,n_target_period_months,pre_mean,target_period_observed_mean,target_period_counterfactual_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,first_two_year_excess,first_two_year_excess_se,first_two_year_excess_ci_low,first_two_year_excess_ci_high,standardized_first_two_year_excess,standardized_first_two_year_excess_se,standardized_first_two_year_excess_ci_low,standardized_first_two_year_excess_ci_high,first_two_year_excess_p,r_squared,model,hac_lags,first_two_year_excess_q
adjective_pivotal_per_1k_words,adjectives,2022-11-30,2023-2024,119,95,24,0.001122583372444498,0.005395919035486354,0.003813692588296359,0.0064455101865556605,4.52684592014872e-05,0.0005432215104178464,0.001582226447189919,0.002581889990532156,-0.0034782779342531064,0.006642730828632944,0.2454773014695096,0.4005718578984764,-0.539643540011504,1.030598142950523,0.539997254423298,0.04327374651315985,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6479967053079576
word_finding_per_1k_words,marker_words,2022-11-30,2023-2024,119,95,24,0.05370787948654288,0.047489428515371766,0.05496131949261633,0.08267602544874011,1.7876737714380228e-05,0.00021452085257256273,-0.007471890977245778,0.009809835773317713,-0.026699169092948498,0.01175538713845694,-0.09037554643792617,0.1186539352862324,-0.3229372595989417,0.14218616672308934,0.4462549543363099,0.005007215877281368,pretrend_plus_first_two_year_indicator_wls_hac,6,0.6693824315044649
adjective_crucial_per_1k_words,adjectives,2022-11-30,2023-2024,119,95,24,0.003662027381592596,0.009523418965358582,0.008174665738150302,0.018953279923512045,9.230921748691383e-05,0.0011077106098429659,0.0013487532272081345,0.004385156749931026,-0.007246154002656677,0.009943660457072945,0.07116199584721854,0.2313666430099586,-0.3823166244523003,0.5246406161467373,0.7584077171912718,0.04985942216128547,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7584077171912718
verb_delve_per_1k_words,verbs,2022-11-30,2023-2024,119,95,24,0.017278814313364272,0.014517865384615997,0.01818047012515773,0.046816658989948974,6.217588102766705e-05,0.0007461105723320046,-0.003662604740542094,0.006812269718720176,-0.01701465338923364,0.00968944390814945,-0.07823293715445212,0.14550952301364983,-0.3634316022612058,0.2069657279523015,0.5908199281049712,0.0020254946436500942,pretrend_plus_first_two_year_indicator_wls_hac,6,0.7596256218492486
summary_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023-2024,119,95,24,0.009347995423548706,0.010737314541987031,0.008074300099537812,0.039449487899993,-1.1092179308664442e-05,-0.0001331061517039733,0.002663014442449004,0.004090021247902711,-0.005353427203440309,0.010679456088338318,0.06750441093683947,0.10367742309535623,-0.13570333833005874,0.27071216020373773,0.5149816827576921,0.0037606709901053526,pretrend_plus_first_two_year_indicator_wls_hac,6,0.8583028045961534
clause_depth_std,syntax,2022-11-30,2023-2024,119,95,24,0.01579525982464039,0.027076955956722614,0.027265845346439395,0.007455806587690333,0.00018802333327574673,0.002256279999308961,-0.00018888938971731075,0.0011869472357600751,-0.002515305971807058,0.0021375271923724363,-0.025334534566544477,0.15919769669451267,-0.3373620200877893,0.2866929509547003,0.8735594991936496,0.5746628770131184,pretrend_plus_first_two_year_indicator_wls_hac,6,0.8735594991936496
sentence_depth_std,syntax,2022-11-30,2023-2024,119,95,24,0.01579525982464039,0.027076955956722614,0.027265845346439395,0.007455806587690333,0.00018802333327574673,0.002256279999308961,-0.00018888938971731075,0.0011869472357600751,-0.002515305971807058,0.0021375271923724363,-0.025334534566544477,0.15919769669451267,-0.3373620200877893,0.2866929509547003,0.8735594991936496,0.5746628770131184,pretrend_plus_first_two_year_indicator_wls_hac,6,0.8735594991936496
smog_index,readability,2022-11-30,2023-2024,119,95,24,13.03878925958852,13.634034991209695,13.632180816990028,0.2982091785910731,0.009713598534198353,0.11656318241038023,0.0018541742193591837,0.02110790181239896,-0.039517313332942776,0.04322566177166114,0.006217696678953558,0.07078220030693189,-0.13251541592263294,0.14495080928054005,0.9300017318786853,0.8981125061459014,pretrend_plus_first_two_year_indicator_wls_hac,6,0.9300017318786853
summary_marker_overall_per_1k_words,summary_markers,2022-11-30,2023-2024,119,95,24,0.005311270334917966,0.00848674288053542,0.00969946313555628,0.013648622216443293,4.653882810465581e-05,0.0005584659372558698,-0.0012127202550210451,0.0038841452785001737,-0.008825645000881385,0.006400204490839296,-0.08885294323408044,0.28458149232240576,-0.6466326681859957,0.4689267817178349,0.7548709043000489,0.004524633171018033,pretrend_plus_first_two_year_indicator_wls_hac,6,0.9435886303750611
emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,2023-2024,119,95,24,0.00031106134129650317,0.0,0.0020696444428617102,0.003031850922237448,3.2052502580302676e-05,0.0003846300309636321,-0.00206964444286172,0.0015803958491596572,-0.005167220307214648,0.0010279314214912075,-0.6826339737490662,0.5212643661230398,-1.7043121313502243,0.33904418385209184,0.19034017537262085,0.0360668338038318,pretrend_plus_first_two_year_indicator_wls_hac,6,0.9517008768631042
semicolon_per_1k_words,punctuation,2022-11-30,2023-2024,119,95,24,0.034599492585187436,0.01562514958665269,0.015272529020695797,0.07094800313221121,-0.0002641708906302284,-0.003170050687562741,0.0003526205659563589,0.006787663631883548,-0.012951200152535395,0.013656441284448114,0.004970126718002936,0.09567096087587941,-0.1825449565987207,0.19248521003472657,0.9585683647192191,0.043060479283216324,pretrend_plus_first_two_year_indicator_wls_hac,6,0.9585683647192192
causal_marker_thereby_per_1k_words,causal_markers,2022-11-30,2023-2024,119,95,24,0.00023804422861767685,0.0,0.0005803253890985733,0.002320168141305185,4.1285538434261195e-06,4.9542646121113434e-05,-0.0005803253890985786,0.0005935322491870161,-0.00174364859750513,0.000582997819307973,-0.25012212639559944,0.25581432596222575,-0.7515182052815619,0.251273952490363,0.3281986255544196,0.008364955797809603,pretrend_plus_first_two_year_indicator_wls_hac,6,0.9849620335435316
causal_marker_thus_per_1k_words,causal_markers,2022-11-30,2023-2024,119,95,24,0.00031576421254720635,0.0007041499783121774,0.0003147048784655536,0.0030776888411481657,1.484410976811852e-06,1.7812931721742224e-05,0.00038944509984661354,0.000456873631096311,-0.000506027217102156,0.0012849174167953831,0.12653816547007615,0.14844698560425923,-0.16441792631427188,0.41749425725442424,0.39398481341741265,0.006114056417129365,pretrend_plus_first_two_year_indicator_wls_hac,6,0.9849620335435316
causal_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,2023-2024,119,95,24,0.0005538084411648832,0.0007041499783121774,0.0008950302675641268,0.0038345035971665913,5.6129648202379715e-06,6.735557784285566e-05,-0.00019088028925196503,0.0007709598131612163,-0.001701961523047949,0.0013202009445440188,-0.04977966102131477,0.20105857084888312,-0.44385445988512573,0.34429513784249616,0.804453305687748,0.000749822396765798,pretrend_plus_first_two_year_indicator_wls_hac,6,1.0
word_realm_per_1k_words,marker_words,2022-11-30,2023-2024,119,95,24,0.002392733988818381,0.007108859639895158,0.007287904385986106,0.008439102882215785,6.979666785274604e-05,0.0008375600142329525,-0.00017904474609106995,0.004158092577247934,-0.008328906197497021,0.00797081670531488,-0.02121608760907293,0.4927173699956337,-0.986942132800515,0.9445099575823691,0.9656542265854109,0.022460373184239546,pretrend_plus_first_two_year_indicator_wls_hac,6,1.0
causal_marker_accordingly_per_1k_words,causal_markers,2022-11-30,2023-2024,119,95,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_two_year_indicator_wls_hac,6,1.0
causal_marker_consequently_per_1k_words,causal_markers,2022-11-30,2023-2024,119,95,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_two_year_indicator_wls_hac,6,1.0
causal_marker_hence_per_1k_words,causal_markers,2022-11-30,2023-2024,119,95,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,pretrend_plus_first_two_year_indicator_wls_hac,6,1.0
