year,dependency_bigram,head_dep,child_dep,count,proportion,per_1k_words,paper_count,word_count,dependency_edge_count
2016,dobj->prep,dobj,prep,2,0.008333333333333333,7.722007722007723,24,259.0,240
2015,nmod->appos,nmod,appos,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2015,nmod->compound,nmod,compound,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2016,nmod->compound,nmod,compound,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2016,nmod->det,nmod,det,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2016,nmod->prep,nmod,prep,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2016,npadvmod->appos,npadvmod,appos,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2016,nsubj->amod,nsubj,amod,4,0.016666666666666666,15.444015444015445,24,259.0,240
2016,nsubj->cc,nsubj,cc,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2016,nsubj->compound,nsubj,compound,2,0.008333333333333333,7.722007722007723,24,259.0,240
2016,nsubj->conj,nsubj,conj,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2016,nsubj->det,nsubj,det,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2015,nsubj->prep,nsubj,prep,2,0.0076045627376425855,7.168458781362007,24,279.0,263
2016,nsubj->prep,nsubj,prep,2,0.008333333333333333,7.722007722007723,24,259.0,240
2015,nummod->compound,nummod,compound,2,0.0076045627376425855,7.168458781362007,24,279.0,263
2015,pcomp->dobj,pcomp,dobj,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2015,pobj->acl,pobj,acl,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2015,pobj->amod,pobj,amod,21,0.07984790874524715,75.26881720430107,24,279.0,263
2016,pobj->amod,pobj,amod,16,0.06666666666666667,61.77606177606178,24,259.0,240
2015,pobj->cc,pobj,cc,3,0.011406844106463879,10.752688172043012,24,279.0,263
2016,pobj->cc,pobj,cc,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2015,pobj->compound,pobj,compound,17,0.06463878326996197,60.93189964157706,24,279.0,263
2016,pobj->compound,pobj,compound,19,0.07916666666666666,73.35907335907336,24,259.0,240
2015,pobj->conj,pobj,conj,4,0.015209125475285171,14.336917562724015,24,279.0,263
2016,pobj->conj,pobj,conj,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2015,pobj->det,pobj,det,8,0.030418250950570342,28.67383512544803,24,279.0,263
2016,pobj->det,pobj,det,8,0.03333333333333333,30.88803088803089,24,259.0,240
2016,pobj->nmod,pobj,nmod,2,0.008333333333333333,7.722007722007723,24,259.0,240
2015,pobj->prep,pobj,prep,9,0.034220532319391636,32.25806451612903,24,279.0,263
2016,pobj->prep,pobj,prep,10,0.041666666666666664,38.61003861003861,24,259.0,240
2015,prep->pcomp,prep,pcomp,1,0.0038022813688212928,3.5842293906810037,24,279.0,263
2015,prep->pobj,prep,pobj,35,0.13307984790874525,125.44802867383511,24,279.0,263
2016,prep->pobj,prep,pobj,43,0.17916666666666667,166.02316602316603,24,259.0,240
2016,relcl->aux,relcl,aux,1,0.004166666666666667,3.8610038610038613,24,259.0,240
2016,relcl->dobj,relcl,dobj,1,0.004166666666666667,3.8610038610038613,24,259.0,240
