model_spec,outcome,feature,family,standardized_coefficient,bootstrap_ci_low,bootstrap_ci_high,bootstrap_selection_frequency,grouped_permutation_mse_increase,alpha,l1_ratio,grouped_cv_r2,n_documents,mean_standardized_its_change,mean_abs_standardized_its_change,its_valid_corpora,its_positive_share,alignment_score,abs_alignment_score,complexity_aligned
total_association,fkgl_complexity,dep_bigram__ROOT->nsubjpass,dependency bigram,-0.01444922806648138,-0.021828738503336075,-0.005051140738456811,1.0,0.0007246331011237906,0.007283626068607816,0.1,0.5091369311810263,638937,-0.608012284012706,0.6080122840127059,4,0.0,0.00878530815892184,0.00878530815892184,True
beyond_formula,readability_composite,dep_role__dep,dependency role,-0.02264707507224296,-0.02407251597250567,-0.020951974639024828,1.0,0.0010341253672207517,0.0012705933309520442,0.5,0.801219416701403,638937,0.386289311309394,0.3862893113093939,4,1.0,-0.008748323032828877,0.008748323032828877,False
total_association,readability_composite,dep_role__auxpass,dependency role,-0.011331626533822787,-0.014394227423466261,-0.007427628421231449,1.0,0.00041189330355766445,0.010910352217419357,0.1,0.5454019506465443,638937,-0.7698609383418175,0.7698609383418176,4,0.0,0.008723776636267848,0.008723776636267848,True
beyond_formula,readability_composite,dep_role__expl,dependency role,-0.005481212090166434,-0.006811119876062165,-0.002671686352682757,1.0,8.385638863451562e-05,0.0012705933309520442,0.5,0.801219416701403,638937,-1.5090933744977075,1.5090933744977075,4,0.0,0.008271660849486898,0.008271660849486898,True
total_association,fkgl_complexity,dep_bigram__xcomp->aux,dependency bigram,-0.004341872585973737,-0.008140759564859618,-0.0004854189396946163,0.98,0.0001282982940708899,0.007283626068607816,0.1,0.5091369311810263,638937,-1.8618006941079164,1.8618006941079164,4,0.0,0.008083701394294037,0.008083701394294037,True
beyond_formula,readability_composite,dependency_length,syntax,0.007620526714953412,0.0,0.01264667308265393,0.94,0.00016330041205811163,0.0012705933309520442,0.5,0.801219416701403,638937,1.0429400914501046,1.142184108881759,4,0.75,0.007947752828991477,0.007947752828991477,True
total_association,fkgl_complexity,dep_bigram__ROOT->conj,dependency bigram,-0.010682509934789227,-0.015325902310411957,-0.00610045675994899,1.0,0.0002426346677064295,0.007283626068607816,0.1,0.5091369311810263,638937,0.7169516038872153,0.7169516038872153,4,1.0,-0.007658842631288248,0.007658842631288248,False
beyond_formula,readability_composite,dep_role__relcl,dependency role,0.029349087494049433,0.02600954642734488,0.031586828362920115,1.0,0.0016703284310786394,0.0012705933309520442,0.5,0.801219416701403,638937,-0.259367074256187,0.415179239996305,4,0.25,-0.0076121869554204484,0.0076121869554204484,False
total_association,readability_composite,dep_role__relcl,dependency role,0.028684770703539777,0.023820695771305425,0.03146651031549753,1.0,0.0014922979934164783,0.010910352217419357,0.1,0.5454019506465443,638937,-0.259367074256187,0.415179239996305,4,0.25,-0.0074398850530866985,0.0074398850530866985,False
total_association,readability_composite,dep_bigram__ROOT->ccomp,dependency bigram,-0.025248806299796187,-0.02923646673101392,-0.01926334056892205,1.0,0.001386207746834074,0.010910352217419357,0.1,0.5454019506465443,638937,0.2909798576811779,0.33533112430882966,4,0.75,-0.007346894063734322,0.007346894063734322,False
beyond_formula,readability_composite,dep_bigram__xcomp->dobj,dependency bigram,-0.004431336345523158,-0.006407826969442361,-0.0024085798839847006,1.0,6.703273539680365e-05,0.0012705933309520442,0.5,0.801219416701403,638937,-1.5413239568960293,1.5413239568960293,4,0.0,0.006830124870418944,0.006830124870418944,True
total_association,ari_complexity,dep_role__dep,dependency role,-0.017598106185114412,-0.019281695483560075,-0.014681733923058644,1.0,0.0006333812574380415,0.011993918904249846,0.1,0.5601689097439704,638937,0.386289311309394,0.3862893113093939,4,1.0,-0.006797960318597433,0.006797960318597433,False
total_association,readability_composite,dep_bigram__pcomp->dobj,dependency bigram,0.01291957821697263,0.00975247316224165,0.015537776495411776,1.0,0.0003412869065066704,0.010910352217419357,0.1,0.5454019506465443,638937,-0.525257581898312,0.5365120443057654,4,0.25,-0.006786106413393149,0.006786106413393149,False
total_association,ari_complexity,dep_bigram__ROOT->advcl,dependency bigram,0.003684413182154206,0.0008811454237614445,0.00851960371295312,1.0,9.085993833821471e-05,0.011993918904249846,0.1,0.5601689097439704,638937,1.8199572012626128,1.8199572012626126,4,1.0,0.006705474303288446,0.006705474303288446,True
total_association,ari_complexity,dep_bigram__compound->compound,dependency bigram,0.017155765496100588,0.01546961432339601,0.019618854090979545,1.0,0.0006887225231325678,0.011993918904249846,0.1,0.5601689097439704,638937,0.39009769956783974,0.4975763086033593,4,0.75,0.006692424654354158,0.006692424654354158,True
total_association,fkgl_complexity,dep_bigram__pcomp->dobj,dependency bigram,0.01266619631157493,0.0092745345105466,0.015652117803071904,1.0,0.00030827945511753275,0.007283626068607816,0.1,0.5091369311810263,638937,-0.525257581898312,0.5365120443057654,4,0.25,-0.006653015646467165,0.006653015646467165,False
total_association,readability_composite,dep_role__prt,dependency role,-0.018465415573061562,-0.019681593650282707,-0.017270156154278925,1.0,0.0007273779427903704,0.010910352217419357,0.1,0.5454019506465443,638937,-0.35851668608642373,0.35851668608642373,4,0.0,0.006620159598462672,0.006620159598462672,True
total_association,fkgl_complexity,dep_bigram__dobj->compound,dependency bigram,0.005383476121241868,0.0007122135841549122,0.009180582496973816,1.0,0.0002402264598619364,0.007283626068607816,0.1,0.5091369311810263,638937,1.2289893181334217,1.2289893181334217,4,1.0,0.006616234647432601,0.006616234647432601,True
total_association,readability_composite,dep_role__mark,dependency role,-0.009308774483391988,-0.011747283412969588,-0.007345859648173563,1.0,0.00018643467876142906,0.010910352217419357,0.1,0.5454019506465443,638937,0.7035708969569181,0.7035708969569181,4,1.0,-0.006549382812849773,0.006549382812849773,False
total_association,ari_complexity,dep_bigram__ROOT->conj,dependency bigram,-0.009088133984044554,-0.013062092139951088,-0.00458631808931806,1.0,0.0001858929444331925,0.011993918904249846,0.1,0.5601689097439704,638937,0.7169516038872153,0.7169516038872153,4,1.0,-0.006515752236202652,0.006515752236202652,False
beyond_formula,readability_composite,dependency_length_std,syntax,-0.02556333256686692,-0.02867971619629307,-0.021632966997084613,1.0,0.0013403572506313622,0.0012705933309520442,0.5,0.801219416701403,638937,0.25392098554264564,0.4529306366045954,4,0.75,-0.006491066599133257,0.006491066599133257,False
total_association,ari_complexity,dep_bigram__dobj->amod,dependency bigram,0.002726187237650947,0.0,0.006737004082424841,0.92,-6.667213834124386e-05,0.011993918904249846,0.1,0.5601689097439704,638937,2.3258964990016295,2.3258964990016295,4,1.0,0.00634082935167526,0.00634082935167526,True
total_association,fkgl_complexity,dep_role__neg,dependency role,-0.0073321582405360365,-0.009194296243371989,-0.005662533883392206,1.0,0.00016199087136319792,0.007283626068607816,0.1,0.5091369311810263,638937,-0.863910009709346,0.863910009709346,4,0.0,0.006334324896771948,0.006334324896771948,True
total_association,fkgl_complexity,dep_role__dep,dependency role,-0.015936230722204642,-0.017562816736170092,-0.012778475697243712,1.0,0.0005005361667961772,0.007283626068607816,0.1,0.5091369311810263,638937,0.386289311309394,0.3862893113093939,4,1.0,-0.006155995590548038,0.006155995590548038,False
total_association,ari_complexity,dep_role__auxpass,dependency role,-0.007962087885110927,-0.01120467831234098,-0.0038898067329477502,1.0,0.0002740113292874868,0.011993918904249846,0.1,0.5601689097439704,638937,-0.7698609383418175,0.7698609383418176,4,0.0,0.006129700450391515,0.006129700450391515,True
total_association,ari_complexity,dep_bigram__ROOT->advmod,dependency bigram,0.006051918171324967,0.003550003157197256,0.010209837522572348,1.0,7.146680781811909e-05,0.011993918904249846,0.1,0.5601689097439704,638937,-0.9968335409930789,0.9968335409930789,4,0.0,-0.006032755020522225,0.006032755020522225,False
total_association,fkgl_complexity,dep_bigram__compound->compound,dependency bigram,0.014963178786425224,0.011396691707134553,0.01780710351219507,1.0,0.000506361424745323,0.007283626068607816,0.1,0.5091369311810263,638937,0.39009769956783974,0.4975763086033593,4,0.75,0.00583710162280678,0.00583710162280678,True
total_association,readability_composite,dep_role__case,dependency role,0.02189405531398322,0.020336180949643907,0.023634536130703578,1.0,0.0010694046859426787,0.010910352217419357,0.1,0.5454019506465443,638937,-0.2613644531880217,0.2613644531880217,4,0.0,-0.005722327795207525,0.005722327795207525,False
total_association,fkgl_complexity,dep_role__meta,dependency role,0.03642785481768452,0.033838146338690124,0.039562455707223367,1.0,0.0027795660665310695,0.007283626068607816,0.1,0.5091369311810263,638937,0.15555655394278653,0.2602671815582947,4,0.75,0.0056665915629671385,0.0056665915629671385,True
total_association,readability_composite,dep_role__oprd,dependency role,-0.006961441402433375,-0.008612376099074948,-0.005635025718738066,1.0,0.00015620433848949846,0.010910352217419357,0.1,0.5454019506465443,638937,-0.8116664488692014,0.8116664488692014,4,0.0,0.005650368422124131,0.005650368422124131,True
total_association,ari_complexity,dep_role__meta,dependency role,0.036272545073241874,0.03347767784629549,0.039145501294640034,1.0,0.0027895536714893712,0.011993918904249846,0.1,0.5601689097439704,638937,0.15555655394278653,0.2602671815582947,4,0.75,0.005642432114327905,0.005642432114327905,True
total_association,ari_complexity,dep_bigram__relcl->nsubj,dependency bigram,0.031210465490857476,0.02749536058312547,0.03532392269826124,1.0,0.0019510827098738037,0.011993918904249846,0.1,0.5601689097439704,638937,0.18006720057966202,0.672143268448097,4,0.75,0.005619981149726853,0.005619981149726853,True
total_association,readability_composite,dep_bigram__relcl->nsubj,dependency bigram,0.031202113744475072,0.02851560007449165,0.035188200399470404,1.0,0.001938045511354445,0.010910352217419357,0.1,0.5454019506465443,638937,0.18006720057966202,0.672143268448097,4,0.75,0.005618477274135822,0.005618477274135822,True
total_association,fkgl_complexity,dep_role__prt,dependency role,-0.015465817896439374,-0.016672067998429234,-0.013747465909425808,1.0,0.0004873607935355606,0.007283626068607816,0.1,0.5091369311810263,638937,-0.35851668608642373,0.35851668608642373,4,0.0,0.005544753779847549,0.005544753779847549,True
beyond_formula,readability_composite,dep_bigram__conj->compound,dependency bigram,0.003693712445926951,0.002169118984933227,0.005784782512716493,1.0,4.290474547668177e-05,0.0012705933309520442,0.5,0.801219416701403,638937,1.4757966340100945,1.4757966340100945,4,1.0,0.005451168394700188,0.005451168394700188,True
total_association,ari_complexity,dep_bigram__pcomp->dobj,dependency bigram,0.01033641969809212,0.006982180742713435,0.013261313081847938,1.0,0.0002172938730781082,0.011993918904249846,0.1,0.5601689097439704,638937,-0.525257581898312,0.5365120443057654,4,0.25,-0.005429282816105946,0.005429282816105946,False
total_association,fkgl_complexity,dep_role__xcomp,dependency role,-0.003154851304566601,-0.008294958814386348,-0.0,0.94,5.483945321084427e-05,0.007283626068607816,0.1,0.5091369311810263,638937,-1.7196846043462906,1.7196846043462906,4,0.0,0.005425349217464993,0.005425349217464993,True
beyond_formula,readability_composite,dep_bigram__advcl->dobj,dependency bigram,0.0025884723914291934,0.00016859988560587934,0.00479386258077681,1.0,3.7591222151461824e-05,0.0012705933309520442,0.5,0.801219416701403,638937,2.0767992448877823,2.0767992448877823,4,1.0,0.005375737507933021,0.005375737507933021,True
total_association,readability_composite,dep_bigram__ROOT->conj,dependency bigram,-0.0073499499498337105,-0.011433002840216339,-0.003299707751830757,1.0,0.00012101285555935038,0.010910352217419357,0.1,0.5454019506465443,638937,0.7169516038872153,0.7169516038872153,4,1.0,-0.005269558405024037,0.005269558405024037,False
total_association,fkgl_complexity,dep_bigram__pobj->compound,dependency bigram,0.024526909889005796,0.018922845366534703,0.028669895312844015,1.0,0.0012170956514357023,0.007283626068607816,0.1,0.5091369311810263,638937,-0.21473570364334116,0.32697760358775707,4,0.5,-0.005266803253212482,0.005266803253212482,False
total_association,readability_composite,dep_bigram__compound->amod,dependency bigram,0.003466137047541101,0.0011139903002044568,0.006180076531736626,1.0,7.083091518788497e-05,0.010910352217419357,0.1,0.5454019506465443,638937,1.5185667244501757,1.5185667244501755,4,1.0,0.0052635603827798924,0.0052635603827798924,True
total_association,readability_composite,dep_role__meta,dependency role,0.03353813093233282,0.031209882091294012,0.035962902469694503,1.0,0.0023992684770250718,0.010910352217419357,0.1,0.5454019506465443,638937,0.15555655394278653,0.2602671815582947,4,0.75,0.005217076073515668,0.005217076073515668,True
total_association,fkgl_complexity,dep_bigram__ROOT->advmod,dependency bigram,0.005230097150993289,0.002239176865455222,0.009445916121746492,1.0,4.811862854007032e-05,0.007283626068607816,0.1,0.5091369311810263,638937,-0.9968335409930789,0.9968335409930789,4,0.0,-0.005213536262762454,0.005213536262762454,False
total_association,readability_composite,dep_role__predet,dependency role,-0.010122010722524763,-0.011338862963473476,-0.008906460342749091,1.0,0.0002857992230490147,0.010910352217419357,0.1,0.5454019506465443,638937,-0.509349973326553,0.6286066159412336,4,0.25,0.005155645891529071,0.005155645891529071,True
beyond_formula,readability_composite,dep_bigram__pobj->cc,dependency bigram,-0.017502789957885602,-0.019761201300439766,-0.015103428191155576,1.0,0.0005705721925258599,0.0012705933309520442,0.5,0.801219416701403,638937,-0.29248036093752294,0.42773086273753846,4,0.5,0.005119222324296033,0.005119222324296033,True
total_association,readability_composite,dep_bigram__ROOT->nsubjpass,dependency bigram,-0.008374471786837444,-0.01367511895409941,-0.0013933081430708056,0.98,0.0003950666121211732,0.010910352217419357,0.1,0.5454019506465443,638937,-0.608012284012706,0.6080122840127059,4,0.0,0.005091781718515002,0.005091781718515002,True
total_association,readability_composite,dep_bigram__conj->dobj,dependency bigram,-0.005602777332636791,-0.007095957615672709,-0.0021512960838259614,1.0,5.716912980389788e-05,0.010910352217419357,0.1,0.5454019506465443,638937,0.9012329277515553,0.9012329277515553,4,1.0,-0.005049407419032305,0.005049407419032305,False
total_association,fkgl_complexity,dep_bigram__relcl->nsubj,dependency bigram,0.027385669935136255,0.022672917423136943,0.03132406876162964,1.0,0.0014946009915379668,0.007283626068607816,0.1,0.5091369311810263,638937,0.18006720057966202,0.672143268448097,4,0.75,0.0049312609212185995,0.0049312609212185995,True
total_association,ari_complexity,dep_bigram__pobj->amod,dependency bigram,0.020367479471285834,0.017317387003084803,0.023958467718875862,1.0,0.0007837957096995241,0.011993918904249846,0.1,0.5601689097439704,638937,0.2382001126429386,0.46063282232955005,4,0.75,0.004851535904313025,0.004851535904313025,True
total_association,readability_composite,list_of_three_per_1k_words,syntax,0.003195320375955117,0.0008791866899110366,0.004945090382781416,1.0,3.0126894142841198e-05,0.010910352217419357,0.1,0.5454019506465443,638937,1.4951682095659098,1.4951682095659096,4,1.0,0.004777541445506282,0.004777541445506282,True
beyond_formula,readability_composite,dep_bigram__ROOT->advmod,dependency bigram,0.004789223509067136,0.003182567622936927,0.006480043212220086,1.0,4.727793894420462e-05,0.0012705933309520442,0.5,0.801219416701403,638937,-0.9968335409930789,0.9968335409930789,4,0.0,-0.004774058629150692,0.004774058629150692,False
total_association,readability_composite,dep_role__nmod,dependency role,0.011199729376600714,0.009625343855566688,0.01365737664166501,1.0,0.00032159329436664663,0.010910352217419357,0.1,0.5454019506465443,638937,0.4197351846546281,0.6449747360729794,4,0.75,0.004700920477969364,0.004700920477969364,True
total_association,readability_composite,dep_bigram__pobj->compound,dependency bigram,0.02146479798895233,0.01767980212393799,0.024982490312101577,1.0,0.0009555599458843523,0.010910352217419357,0.1,0.5454019506465443,638937,-0.21473570364334116,0.32697760358775707,4,0.5,-0.004609258499719853,0.004609258499719853,False
total_association,ari_complexity,dep_role__prt,dependency role,-0.012823953888987664,-0.014218717366401854,-0.01146609732166325,1.0,0.00033062652042777026,0.011993918904249846,0.1,0.5601689097439704,638937,-0.35851668608642373,0.35851668608642373,4,0.0,0.0045976014508049634,0.0045976014508049634,True
total_association,ari_complexity,dep_role__ROOT,dependency role,-0.32425911207159147,-0.41023948642935676,-0.2878751235472935,1.0,0.22491537111200569,0.011993918904249846,0.1,0.5601689097439704,638937,-0.013680197246207781,0.5300044221746171,4,0.25,0.004435928612019566,0.004435928612019566,True
total_association,fkgl_complexity,dep_role__ROOT,dependency role,-0.323498027953604,-0.40924885472995304,-0.28872986875890516,1.0,0.22315290264395263,0.007283626068607816,0.1,0.5091369311810263,638937,-0.013680197246207781,0.5300044221746171,4,0.25,0.004425516831164542,0.004425516831164542,True
beyond_formula,readability_composite,dep_bigram__compound->compound,dependency bigram,0.011050421315006892,0.01022156403591118,0.012589004112590495,1.0,0.00026910521697909415,0.0012705933309520442,0.5,0.801219416701403,638937,0.39009769956783974,0.4975763086033593,4,0.75,0.004310743934239611,0.004310743934239611,True
beyond_formula,readability_composite,dep_bigram__pcomp->dobj,dependency bigram,0.008076087507570995,0.005712362462295606,0.009996078094484318,1.0,0.0001418503403355309,0.0012705933309520442,0.5,0.801219416701403,638937,-0.525257581898312,0.5365120443057654,4,0.25,-0.004242026195425906,0.004242026195425906,False
total_association,readability_composite,dep_role__dep,dependency role,-0.010887989579104827,-0.012376084732780469,-0.008330725671031236,1.0,0.00024263792608140378,0.010910352217419357,0.1,0.5454019506465443,638937,0.386289311309394,0.3862893113093939,4,1.0,-0.004205913996056262,0.004205913996056262,False
total_association,ari_complexity,dep_role__case,dependency role,0.016059854878371305,0.01443989396912551,0.01767301389340434,1.0,0.0005907097298586162,0.011993918904249846,0.1,0.5601689097439704,638937,-0.2613644531880217,0.2613644531880217,4,0.0,-0.004197475188564499,0.004197475188564499,False
total_association,fkgl_complexity,dep_bigram__pobj->cc,dependency bigram,-0.013749416719645677,-0.016941384521221504,-0.011875213370330633,1.0,0.00034717130198345545,0.007283626068607816,0.1,0.5091369311810263,638937,-0.29248036093752294,0.42773086273753846,4,0.5,0.00402143436484238,0.00402143436484238,True
beyond_formula,readability_composite,dep_bigram__ccomp->nsubj,dependency bigram,0.006427000143282175,0.004162790164525885,0.00924840147469336,1.0,8.191131174516975e-05,0.0012705933309520442,0.5,0.801219416701403,638937,0.6215892091167348,0.6215892091167348,4,1.0,0.003994953936055908,0.003994953936055908,True
beyond_formula,readability_composite,dep_role__neg,dependency role,-0.004521264173091787,-0.005450993112851766,-0.0033487946712284374,1.0,5.8131097914784214e-05,0.0012705933309520442,0.5,0.801219416701403,638937,-0.863910009709346,0.863910009709346,4,0.0,0.003905965375674244,0.003905965375674244,True
total_association,readability_composite,dep_bigram__compound->compound,dependency bigram,0.0099939349109025,0.008131178806669479,0.012194324482761388,1.0,0.00026127038391424715,0.010910352217419357,0.1,0.5454019506465443,638937,0.39009769956783974,0.4975763086033593,4,0.75,0.0038986110183737888,0.0038986110183737888,True
total_association,fkgl_complexity,dep_role__predet,dependency role,-0.007332185795449712,-0.008876581871907785,-0.006006019381830079,1.0,0.00015979907237698043,0.007283626068607816,0.1,0.5091369311810263,638937,-0.509349973326553,0.6286066159412336,4,0.25,0.003734648639337641,0.003734648639337641,True
total_association,ari_complexity,dep_bigram__pobj->compound,dependency bigram,0.016634035767586736,0.013407669330456106,0.01941885352767918,1.0,0.0006029548541915087,0.011993918904249846,0.1,0.5601689097439704,638937,-0.21473570364334116,0.32697760358775707,4,0.5,-0.0035719213749812423,0.0035719213749812423,False
total_association,readability_composite,dep_role__ROOT,dependency role,-0.25839156835901017,-0.3192151188729612,-0.23283211357484404,1.0,0.14260780126427106,0.010910352217419357,0.1,0.5454019506465443,638937,-0.013680197246207781,0.5300044221746171,4,0.25,0.0035348476219082404,0.0035348476219082404,True
total_association,ari_complexity,dep_role__predet,dependency role,-0.006698360801041689,-0.008169375053539195,-0.005498456171381211,1.0,0.0001427417817045873,0.011993918904249846,0.1,0.5601689097439704,638937,-0.509349973326553,0.6286066159412336,4,0.25,0.0034118098953422123,0.0034118098953422123,True
beyond_formula,readability_composite,dep_bigram__relcl->nsubj,dependency bigram,0.01893148297162629,0.01665848004108777,0.022102183890229363,1.0,0.0007148517719694148,0.0012705933309520442,0.5,0.801219416701403,638937,0.18006720057966202,0.672143268448097,4,0.75,0.003408939141522287,0.003408939141522287,True
beyond_formula,readability_composite,dep_role__acomp,dependency role,-0.00972333232718909,-0.011274032846933646,-0.008239062400518067,1.0,0.0002273796452304444,0.0012705933309520442,0.5,0.801219416701403,638937,-0.34464746470260493,0.47377998400168847,4,0.25,0.0033511218350265994,0.0033511218350265994,True
beyond_formula,readability_composite,dep_role__ccomp,dependency role,-0.008770872080047867,-0.012237016046022694,-0.005158576279809455,1.0,0.0001970554345546116,0.0012705933309520442,0.5,0.801219416701403,638937,0.38125434897129185,0.39681255391003367,4,0.75,-0.00334393312478913,0.00334393312478913,False
total_association,fkgl_complexity,dep_role__advmod,dependency role,0.012054775012104455,0.007340295086681444,0.015228421466274655,1.0,0.0002475765337992208,0.007283626068607816,0.1,0.5091369311810263,638937,-0.2750878594541758,0.3997173365313941,4,0.25,-0.0033161222542815007,0.0033161222542815007,False
beyond_formula,readability_composite,dep_role__advmod,dependency role,-0.012027944730160816,-0.014806461092999657,-0.009725387987027944,1.0,0.000332418057084648,0.0012705933309520442,0.5,0.801219416701403,638937,-0.2750878594541758,0.3997173365313941,4,0.25,0.003308741569453073,0.003308741569453073,True
beyond_formula,readability_composite,sentence_depth_std,syntax,-0.002069594631590352,-0.002506671326994924,-0.0,0.92,1.990977338738986e-05,0.0012705933309520442,0.5,0.801219416701403,638937,-1.594829503027183,1.594829503027183,4,0.0,0.0033006505777669675,0.0033006505777669675,True
total_association,ari_complexity,dep_role__csubj,dependency role,-0.01729717900497191,-0.023361441987312215,-0.006831073849648653,1.0,0.0005821471245159548,0.011993918904249846,0.1,0.5601689097439704,638937,0.18985630250222163,0.2693333945404347,4,0.75,-0.003283978449603024,0.003283978449603024,False
total_association,fkgl_complexity,dep_bigram__conj->dobj,dependency bigram,-0.0035169991933548307,-0.005251958991706119,-0.0,0.92,2.2207312090491982e-05,0.007283626068607816,0.1,0.5091369311810263,638937,0.9012329277515553,0.9012329277515553,4,1.0,-0.0031696354799270322,0.0031696354799270322,False
total_association,readability_composite,dep_role__dative,dependency role,-0.010410669640453236,-0.011653490577973552,-0.008553685881748069,1.0,0.0002682935035175982,0.010910352217419357,0.1,0.5454019506465443,638937,-0.2968560888488555,0.2968560888488555,4,0.0,0.0030904706717624687,0.0030904706717624687,True
total_association,fkgl_complexity,dep_role__csubj,dependency role,-0.016043621412293155,-0.021405764873577534,-0.005180734485618432,1.0,0.00047063469531601895,0.007283626068607816,0.1,0.5091369311810263,638937,0.18985630250222163,0.2693333945404347,4,0.75,-0.0030459826400834494,0.0030459826400834494,False
beyond_formula,readability_composite,dep_role__case,dependency role,0.010908603102585727,0.009615637952405635,0.012083375575571518,1.0,0.0002729072001362376,0.0012705933309520442,0.5,0.801219416701403,638937,-0.2613644531880217,0.2613644531880217,4,0.0,-0.002851121084952476,0.002851121084952476,False
beyond_formula,readability_composite,dep_bigram__pobj->amod,dependency bigram,-0.01177245524740329,-0.014033401445594049,-0.010134354483252861,1.0,0.00030010324587766753,0.0012705933309520442,0.5,0.801219416701403,638937,0.2382001126429386,0.46063282232955005,4,0.75,-0.0028042001660154173,0.0028042001660154173,False
beyond_formula,readability_composite,dep_role__dative,dependency role,-0.00932995159269769,-0.010842261565665024,-0.008112310045400594,1.0,0.0001988266610242273,0.0012705933309520442,0.5,0.801219416701403,638937,-0.2968560888488555,0.2968560888488555,4,0.0,0.0027696529389573867,0.0027696529389573867,True
total_association,ari_complexity,dep_bigram__pobj->cc,dependency bigram,-0.00882636185917271,-0.01274163922720201,-0.006202863993639528,1.0,0.0001374388894663592,0.011993918904249846,0.1,0.5601689097439704,638937,-0.29248036093752294,0.42773086273753846,4,0.5,0.00258153750233602,0.00258153750233602,True
total_association,fkgl_complexity,dep_role__case,dependency role,0.009542443430337546,0.007644089207531923,0.011412071852518977,1.0,0.00022313991969696634,0.007283626068607816,0.1,0.5091369311810263,638937,-0.2613644531880217,0.2613644531880217,4,0.0,-0.002494055509247803,0.002494055509247803,False
beyond_formula,readability_composite,dep_role__nsubjpass,dependency role,-0.0035821483422501118,-0.007077124544774599,-2.290843526837407e-05,0.96,5.2756843033875396e-05,0.0012705933309520442,0.5,0.801219416701403,638937,-0.6853059995573377,0.6853059995573377,4,0.0,0.0024548677502483733,0.0024548677502483733,True
total_association,readability_composite,dep_bigram__pobj->cc,dependency bigram,-0.00836687527370199,-0.012080061550063049,-0.006884844983785207,1.0,0.00013041691632449838,0.010910352217419357,0.1,0.5454019506465443,638937,-0.29248036093752294,0.42773086273753846,4,0.5,0.002447146699971594,0.002447146699971594,True
total_association,ari_complexity,dep_role__dative,dependency role,-0.008172010998461295,-0.009777624435501243,-0.00653320408235318,1.0,0.0001748993602280513,0.011993918904249846,0.1,0.5601689097439704,638937,-0.2968560888488555,0.2968560888488555,4,0.0,0.0024259112230330506,0.0024259112230330506,True
beyond_formula,readability_composite,dep_role__meta,dependency role,0.015561132562289918,0.014050662720003382,0.01724502265033468,1.0,0.0005311351456827096,0.0012705933309520442,0.5,0.801219416701403,638937,0.15555655394278653,0.2602671815582947,4,0.75,0.0024206361568367037,0.0024206361568367037,True
beyond_formula,readability_composite,dep_role__oprd,dependency role,0.0029644253604771153,0.001965676980214742,0.00415295796999365,1.0,5.969680995784321e-06,0.0012705933309520442,0.5,0.801219416701403,638937,-0.8116664488692014,0.8116664488692014,4,0.0,-0.002406124605276262,0.002406124605276262,False
beyond_formula,readability_composite,dep_bigram__nsubj->prep,dependency bigram,0.0036201463832599267,0.002406634845943956,0.004834548541822472,1.0,3.227426920739296e-05,0.0012705933309520442,0.5,0.801219416701403,638937,-0.64663194641839,0.64663194641839,4,0.0,-0.002340902302126861,0.002340902302126861,False
total_association,fkgl_complexity,dep_role__dative,dependency role,-0.007523012168808875,-0.009017384611544348,-0.005413011212439175,1.0,0.00014163500283603803,0.007283626068607816,0.1,0.5091369311810263,638937,-0.2968560888488555,0.2968560888488555,4,0.0,0.0022332519687949487,0.0022332519687949487,True
total_association,fkgl_complexity,dep_role__acomp,dependency role,0.006311597637855381,0.0037640402454005603,0.009484236983239953,1.0,6.133895171938058e-06,0.007283626068607816,0.1,0.5091369311810263,638937,-0.34464746470260493,0.47377998400168847,4,0.25,-0.002175276124109807,0.002175276124109807,False
total_association,fkgl_complexity,list_of_three_per_1k_words,syntax,0.001448518551659598,0.0,0.0035720181088351286,0.84,4.933115868714922e-06,0.007283626068607816,0.1,0.5091369311810263,638937,1.4951682095659098,1.4951682095659096,4,1.0,0.002165778889407886,0.002165778889407886,True
beyond_formula,readability_composite,dep_bigram__nsubj->amod,dependency bigram,-0.0013304476380726895,-0.0029245031660480145,-8.071840313843256e-05,0.96,-1.4717582539069945e-06,0.0012705933309520442,0.5,0.801219416701403,638937,1.6262723183474912,1.6262723183474912,4,1.0,-0.002163670164808417,0.002163670164808417,False
total_association,ari_complexity,dep_role__acomp,dependency role,-0.005348339827284564,-0.0072285183021206225,-0.002856193112302038,1.0,8.933000359425678e-05,0.011993918904249846,0.1,0.5601689097439704,638937,-0.34464746470260493,0.47377998400168847,4,0.25,0.001843291761841593,0.001843291761841593,True
total_association,ari_complexity,dep_role__poss,dependency role,-0.0015176024196752124,-0.00413183365934261,-0.00018464393831021196,1.0,-5.80560585787282e-05,0.011993918904249846,0.1,0.5601689097439704,638937,-1.167142073213702,1.167142073213702,4,0.0,0.0017712576344138579,0.0017712576344138579,True
beyond_formula,readability_composite,dep_role__predet,dependency role,-0.0034066857935936327,-0.004178585933399041,-0.0026852515457311903,1.0,3.57692154728062e-05,0.0012705933309520442,0.5,0.801219416701403,638937,-0.509349973326553,0.6286066159412336,4,0.25,0.0017351953180988638,0.0017351953180988638,True
beyond_formula,readability_composite,clause_depth_std,syntax,-0.0010616563940709957,-0.00418425592253089,-0.0,0.92,6.732639695233855e-06,0.0012705933309520442,0.5,0.801219416701403,638937,-1.594829503027183,1.594829503027183,4,0.0,0.0016931609393418773,0.0016931609393418773,True
