dataset,feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
arxiv_qbio_abstracts,dep_bigram__pobj->amod,dependency bigram,2022-11-30,136,95,41,0.06252716252971374,0.06139889718172403,0.0024700231068400073,-5.519576088144341e-05,-0.0006623491305773209,0.000353030344791405,0.0006845414342907261,-0.000988670866418418,0.0016947315560012282,0.6060513755055528,0.00011383087709109039,0.0013659705250930847,1.761908132832127e-05,0.00021142897593985524,0.0009515697322509684,0.0017803713179352007,0.5530193305926687,0.08559797491544288,0.38524729975840066,0.7207913614269367,1.042479648693036e-10,5.863511620964698e-05,0.0007036213945157638,0.3350861751943679,monthly_segmented_wls_hac,6,3.2076296882862647e-10,0.6606437238245778
arxiv_qbio_abstracts,dep_bigram__ROOT->prep,dependency bigram,2022-11-30,136,95,41,0.019890539880863808,0.019343925573833524,0.0008671862236152811,9.58701495819136e-06,0.00011504417949829632,7.843989890980675e-05,0.00030155920387302823,-0.0005126161406813286,0.0006694959385009421,0.7947755112937976,-6.292577460005504e-05,-0.0007551092952006605,1.0295752372966463e-05,0.00012354902847559756,-0.0009972653910128317,-0.0005129531993884892,-0.8707579463758381,0.14247116145425404,-1.1500014228261761,-0.5915144699255002,9.850188966008533e-10,-5.333875964186368e-05,-0.0006400651157023641,0.37078214879703497,monthly_segmented_wls_hac,6,2.8143397045738666e-09,0.8151543705577412
arxiv_qbio_abstracts,dep_bigram__ROOT->dobj,dependency bigram,2022-11-30,136,95,41,0.018442996942847057,0.022057128471989908,0.0008090837274087894,1.5193647613164779e-05,0.00018232377135797735,0.0007211252003223737,0.00040666308199732726,-7.593444039238775e-05,0.001518184841037135,0.07618326211740373,9.15533836733451e-05,0.001098640604080141,1.5455512628726906e-05,0.00018546615154472286,0.0007351269470524843,0.001462154261107798,1.3578824624228947,0.22922986245033714,0.908591932020234,1.8071729928255555,3.148315694725254e-09,0.00010674703128650988,0.0012809643754381186,0.8953650517293954,monthly_segmented_wls_hac,6,8.395508519267344e-09,0.21766646319258207
arxiv_qbio_abstracts,dep_bigram__nsubj->prep,dependency bigram,2022-11-30,136,95,41,0.008279907488356596,0.006798665579762251,0.0006413985922782601,-1.3729444863410058e-05,-0.0001647533383609207,0.00011411606194095209,0.00019372690433639152,-0.0002655886705583753,0.0004938207944402795,0.555823477670601,-3.097779174366764e-05,-0.0003717335009240117,5.696835179825161e-06,6.836202215790193e-05,-0.0005057230643534994,-0.00023774393749452394,-0.5795670670302022,0.10658274430425348,-0.7884692458665389,-0.3706648881938654,5.3966845831542934e-08,-4.47072366070777e-05,-0.0005364868392849324,0.7754364376411262,monthly_segmented_wls_hac,6,1.3491711457885735e-07,0.635226831623544
arxiv_qbio_abstracts,dep_bigram__compound->amod,dependency bigram,2022-11-30,136,95,41,0.007681576493045546,0.009357842725032199,0.0006405802939803526,9.300625621839425e-06,0.0001116075074620731,-0.0007882590395745571,0.00039593006175552963,-0.0015642819606153952,-1.2236118533719077e-05,0.04649136019711198,8.70558019312513e-05,0.0010446696231750157,1.653874729314146e-05,0.00019846496751769753,0.0006556782868403284,0.0014336609595097028,1.630817608646352,0.30982059451829574,1.023569243390492,2.2380659739022115,1.411477050806873e-07,9.635642755309072e-05,0.0011562771306370886,0.7767337391261763,monthly_segmented_wls_hac,6,3.32112247248676e-07,0.16147151408405971
arxiv_qbio_abstracts,dep_bigram__ROOT->advmod,dependency bigram,2022-11-30,136,95,41,0.011927496093699214,0.011923031633502553,0.0007370259643993816,9.386173551008789e-06,0.00011263408261210546,0.0006082624772534875,0.00037587513587806755,-0.0001284527890675249,0.0013449777435745,0.10560727642536213,-5.8532867838819174e-05,-0.0007023944140658301,1.1766847689859573e-05,0.00014120217227831487,-0.000979150671731327,-0.000425638156400333,-0.953011763484108,0.19158371495552884,-1.3285158447969443,-0.5775076821712716,6.545403935302674e-07,-4.914669428781038e-05,-0.0005897603314537246,0.2846119102622099,monthly_segmented_wls_hac,6,1.4545342078450387e-06,0.2223311082639203
arxiv_qbio_abstracts,dep_bigram__ROOT->advcl,dependency bigram,2022-11-30,136,95,41,0.007713882928331598,0.010622790548585285,0.0005631334537251897,1.0501683410881508e-05,0.0001260202009305781,0.000549173647749607,0.0003281065382613939,-9.391516724272496e-05,0.0011922624627419389,0.09417654916264698,8.05557134913771e-05,0.0009666685618965251,1.6948373748467353e-05,0.00020338048498160823,0.000568042811332573,0.0013652943124604772,1.7165887686158694,0.36115859151365265,1.0087179292491102,2.4244596079826284,2.004149027546794e-06,9.105739690225861e-05,0.0010926887628271032,0.8978547378417094,monthly_segmented_wls_hac,6,4.21926111062483e-06,0.21920577560454033
arxiv_qbio_abstracts,dep_bigram__conj->dobj,dependency bigram,2022-11-30,136,95,41,0.005973371710202591,0.007233003637685874,0.0006326365690877331,1.7824813766850784e-05,0.0002138977652022094,-0.0005016525667058769,0.00010155076964116188,-0.0007006920752025542,-0.0003026130582091996,7.815506836600038e-07,2.66438447349347e-05,0.00031972613681921643,5.675477234633755e-06,6.810572681560506e-05,0.00018623891226063048,0.0004532133613778023,0.5053867456322736,0.10765379388961667,0.2943853096086248,0.7163881816559222,2.671866346481099e-06,4.4468658501785484e-05,0.0005336239020214259,0.8167214886085497,monthly_segmented_wls_hac,6,5.343732692962198e-06,3.1262027346400155e-05
arxiv_qbio_abstracts,dep_bigram__advcl->dobj,dependency bigram,2022-11-30,136,95,41,0.0066991439773686,0.010522772940880682,0.0007058046025485021,1.8475973506444364e-05,0.00022171168207733236,0.0005146343103135812,0.00042077985015885686,-0.00031009419599777824,0.0013393628166249406,0.2213112475864808,0.00010103670182177557,0.0012124404218613067,2.1604132388284263e-05,0.00025924958865941117,0.000704311228088861,0.0017205696156337527,1.7178131418858085,0.36731070854924874,0.9978841531292812,2.437742130642336,2.9148512596396066e-06,0.00011951267532821993,0.0014341521039386391,0.9188369543861097,monthly_segmented_wls_hac,6,5.552097637408775e-06,0.35409799613836923
arxiv_qbio_abstracts,dep_bigram__compound->compound,dependency bigram,2022-11-30,136,95,41,0.008916243739263795,0.009997109162596041,0.0007552940649349383,3.6482978746158404e-06,4.3779574495390085e-05,0.0002997695149188121,0.00029105646710018144,-0.00027070116059754355,0.0008702401904351677,0.3030400798980161,2.8087157158434426e-05,0.00033704588590121313,6.471374081265465e-06,7.765648897518558e-05,0.0001848391675098494,0.0004892526042925768,0.44624458412796686,0.10281623089660447,0.2447247715706221,0.6477643966853116,1.4234314527280251e-05,3.173545503305027e-05,0.0003808254603966032,0.45326265658496645,monthly_segmented_wls_hac,6,2.5880571867782274e-05,0.4621513026714406
arxiv_qbio_abstracts,dep_bigram__dobj->det,dependency bigram,2022-11-30,136,95,41,0.02684091765356041,0.027030173212272295,0.0010791904883828186,1.7603076591647464e-05,0.00021123691909976955,0.0014584876321931599,0.0007352947566485811,1.7309909161940902e-05,0.0028996653552243786,0.04730698119993549,-0.00011686811971518981,-0.0014024174365822777,2.930146622097239e-05,0.0003516175946516687,-0.0020915879220995484,-0.0007132469510650071,-1.299508707386607,0.3258160616098205,-1.9381081881418551,-0.6609092266313589,6.649984715453477e-05,-9.926504312354234e-05,-0.001191180517482508,0.39886470473978775,monthly_segmented_wls_hac,6,0.00011565190809484308,0.16147151408405971
arxiv_qbio_abstracts,dep_bigram__nsubj->amod,dependency bigram,2022-11-30,136,95,41,0.012526482775762867,0.013632496003778713,0.0009149867426469773,5.301751507812349e-07,6.3621018093748186e-06,-0.0008335282149482201,0.000556735200305839,-0.0019247292075476646,0.00025767277765122447,0.13434857367117212,9.169707794800467e-05,0.001100364935376056,2.3213061282281214e-05,0.0002785567353873746,0.0005543937340168019,0.0016463361367353101,1.2026020532196955,0.30443800156222384,0.6059035701577368,1.799300536281654,7.807406526777515e-05,9.22272530987859e-05,0.0011067270371854308,0.5179641688617294,monthly_segmented_wls_hac,6,0.00013012344211295858,0.25075491380721354
arxiv_qbio_abstracts,dep_bigram__nsubj->compound,dependency bigram,2022-11-30,136,95,41,0.006317575069457174,0.007081483166695041,0.0004800633408260659,4.290300191093007e-06,5.148360229311609e-05,-0.0006171545927339485,0.00029912794518027205,-0.0012034453652872818,-3.086382018061527e-05,0.03909559348349786,5.0804134262885474e-05,0.0006096496111546257,1.2907861538362316e-05,0.00015489433846034779,0.000306056707772344,0.0009132425145369073,1.2699357757782026,0.3226539610248397,0.6375340121695169,1.9023375393868882,8.288328997011424e-05,5.509443445397848e-05,0.0006611332134477417,0.5920462641507898,monthly_segmented_wls_hac,6,0.0001326132639521828,0.16147151408405971
arxiv_qbio_abstracts,dep_bigram__ROOT->nsubj,dependency bigram,2022-11-30,136,95,41,0.03284609239177115,0.035004931798338586,0.000805283211493785,7.939740931559087e-06,9.527689117870905e-05,0.0008466061971212545,0.0004297883513554718,4.2210284645297774e-06,0.0016889913657779792,0.048858868376586026,3.905934175649157e-05,0.0004687121010778988,1.1574402724496886e-05,0.00013889283269396264,0.00019648214899773206,0.0007409420531580656,0.5820462843233088,0.17247700027958993,0.24399136377531255,0.9201012048713051,0.0007391464550247209,4.6999082688050656e-05,0.0005639889922566079,0.7257049333106331,monthly_segmented_wls_hac,6,0.0011371483923457244,0.16147151408405971
arxiv_qbio_abstracts,dep_bigram__amod->advmod,dependency bigram,2022-11-30,136,95,41,0.006296612524888922,0.006262840897580909,0.0005418248277346805,-6.775255195772234e-06,-8.130306234926681e-05,-0.0002891093536196019,0.00028862139425848374,-0.00085480728636623,0.0002765885791270262,0.3164930211962952,3.457149676055892e-05,0.00041485796112670706,1.0337443820605272e-05,0.00012404932584726325,0.0001717212824660711,0.0006579946397873431,0.7656680533839504,0.22894728978349335,0.31693136540830347,1.2144047413595973,0.0008249096070691291,2.7796241564786687e-05,0.00033355489877744023,0.21006506191518426,monthly_segmented_wls_hac,6,0.00122208830676908,0.4621513026714406
arxiv_qbio_abstracts,dep_bigram__ccomp->nsubj,dependency bigram,2022-11-30,136,95,41,0.007819408394358926,0.007102398965197523,0.0006294325845512927,-1.0536532418466484e-05,-0.0001264383890215978,-0.0006506457661463316,0.000392142249734029,-0.0014192445756250284,0.00011795304333236511,0.0970737791321331,3.0279366040804678e-05,0.0003633523924896561,1.4630390989855205e-05,0.00017556469187826246,1.9245596408261722e-05,0.0007074591885710505,0.5772697528023296,0.2789253308254105,0.030576104384525064,1.123963401220134,0.03848783962425812,1.9742833622338193e-05,0.00023691400346805832,0.37992285133910286,monthly_segmented_wls_hac,6,0.05498262803465446,0.21920577560454033
arxiv_qbio_abstracts,dep_bigram__ROOT->conj,dependency bigram,2022-11-30,136,95,41,0.007038594975005484,0.006954758690963579,0.00043879095185904264,-1.1233052915337353e-06,-1.3479663498404823e-05,-0.00047321175638319975,0.00024402550913003824,-0.0009515017542780747,5.078241511675182e-06,0.0524782420773194,2.1982276810899134e-05,0.0002637873217307896,1.1602903699851005e-05,0.00013923484439821207,-9.112973289706009e-06,0.0005366876167512851,0.601168553301274,0.317314757308259,-0.020768371022913578,1.2231054776254613,0.05815209448147373,2.08589715193654e-05,0.0002503076582323848,0.11631879950857493,monthly_segmented_wls_hac,6,0.0802097854916879,0.16147151408405971
arxiv_qbio_abstracts,dep_bigram__pobj->compound,dependency bigram,2022-11-30,136,95,41,0.033663234560033686,0.03374391339271713,0.0012883017241738174,-1.0498089099225275e-05,-0.0001259770691907033,0.0005312605688255573,0.00040083323353145076,-0.00025437256889608616,0.0013168937065472007,0.1850416588092867,1.6710718706273898e-05,0.00020052862447528678,9.384169862806238e-06,0.00011261003835367486,-2.0187050697915946e-05,0.00042124429964848954,0.1556534627816981,0.08740967759388137,-0.01566950530230938,0.3269764308657056,0.07495577019548647,6.212629607048623e-06,7.455155528458348e-05,0.04732065906952099,monthly_segmented_wls_hac,6,0.0999410269273153,0.3084027646821445
